Date,cg_market_cap,cg_volume,price,open,high,low,close,volume,value,classification,Inflation Rate,sentiment_votes_up_percentage,sentiment_votes_down_percentage,market_cap_rank,circulating_supply,total_supply,max_supply,circulating_total_ratio,price_to_circulating_supply
2021-11-23,0.0,125201.29115421895,4380.28176812717,4380.28176812717,4380.28176812717,4380.28176812717,4380.28176812717,125201.29115421895,59.0,Greed,7.159457345112474,,,87,442648.1308810212,442648.0610557501,,1.0000001577444413,2137.597145427298
2021-11-24,0.0,125201.29115421895,4380.28176812717,4380.28176812717,4380.28176812717,4380.28176812717,4380.28176812717,125201.29115421895,59.0,Greed,7.159457345112474,,,87,442648.1308810212,442648.0610557501,,1.0000001577444413,2137.597145427298
2021-11-25,0.0,74620.10381150799,4303.942185038446,4303.942185038446,4303.942185038446,4303.942185038446,4303.942185038446,74620.10381150799,33.0,Fear,7.159457345112474,,,87,442648.1308810212,442648.0610557501,,1.0000001577444413,2137.597145427298
2021-11-26,0.0,357651.4124917121,4557.28525292153,4557.28525292153,4557.28525292153,4557.28525292153,4557.28525292153,357651.4124917121,33.0,Fear,7.159457345112474,,,87,442648.1308810212,442648.0610557501,,1.0000001577444413,2137.597145427298
2021-11-27,0.0,197831.68758345325,4075.2600668457103,4075.2600668457103,4075.2600668457103,4075.2600668457103,4075.2600668457103,197831.68758345325,33.0,Fear,7.159457345112474,,,87,442648.1308810212,442648.0610557501,,1.0000001577444413,2137.597145427298
2021-11-28,0.0,32965.22154910412,4099.9848361491595,4099.9848361491595,4099.9848361491595,4099.9848361491595,4099.9848361491595,32965.22154910412,38.0,Fear,7.159457345112474,,,87,442648.1308810212,442648.0610557501,,1.0000001577444413,2137.597145427298
2021-11-29,0.0,90482.93742985307,4335.2228067930255,4335.2228067930255,4335.2228067930255,4335.2228067930255,4335.2228067930255,90482.93742985307,27.0,Fear,7.159457345112474,,,87,442648.1308810212,442648.0610557501,,1.0000001577444413,2137.597145427298
2021-11-30,0.0,97116.68924951748,4489.388687814585,4489.388687814585,4489.388687814585,4489.388687814585,4489.388687814585,97116.68924951748,26.0,Fear,7.159457345112474,,,87,442648.1308810212,442648.0610557501,,1.0000001577444413,2137.597145427298
2021-12-01,0.0,43019.284056526965,4693.772172160047,4693.772172160047,4693.772172160047,4693.772172160047,4693.772172160047,43019.284056526965,25.0,Fear,7.159457345112474,,,87,442648.1308810212,442648.0610557501,,1.0000001577444413,2137.597145427298
2021-12-02,0.0,218170.81473596155,4626.938324744813,4626.938324744813,4626.938324744813,4626.938324744813,4626.938324744813,218170.81473596155,20.0,Extreme Fear,7.159457345112474,,,87,442648.1308810212,442648.0610557501,,1.0000001577444413,2137.597145427298
2021-12-03,0.0,124018.73718378026,4559.084179008201,4559.084179008201,4559.084179008201,4559.084179008201,4559.084179008201,124018.73718378026,20.0,Extreme Fear,7.159457345112474,,,87,442648.1308810212,442648.0610557501,,1.0000001577444413,2137.597145427298
2021-12-04,0.0,188265.7743285477,4280.421231895525,4280.421231895525,4280.421231895525,4280.421231895525,4280.421231895525,188265.7743285477,20.0,Extreme Fear,7.159457345112474,,,87,442648.1308810212,442648.0610557501,,1.0000001577444413,2137.597145427298
