Date,Open,High,Low,Close,Volume,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,volume,net_order_flow,close,RSI,Inflation Rate,CPI,value,classification
2018-02-04,971.0,975.0,789.0,823.56,186446.0316,163419119.0113931,291397,85023.08997,74574008.4471011,186446.0316,-16399.851659999986,827.03,38.4614579736531,2.0023809043401064,249.529,17.0,Extreme Fear
2018-02-05,821.6,862.47,634.94,697.92,365516.52899,270801309.654192,430516,172545.91147,127791783.267036,365516.52899,-20424.706050000037,697.07,35.64861509814571,2.0023809043401064,249.529,18.0,Extreme Fear
2018-02-06,697.93,798.0,570.1,779.25,648944.4204,435291131.0454776,685832,322992.49713,216518421.1619993,648944.4204,-2959.426139999996,780.49,40.86773714161441,2.0023809043401064,249.529,18.0,Extreme Fear
2018-02-07,779.99,849.0,714.18,754.0,356403.4441,282259408.6878273,394597,175794.37713,139230064.6650117,356403.4441,-4814.689840000006,753.31,35.3638127115743,2.0023809043401064,249.529,16.0,Extreme Fear
2018-02-08,753.19,786.93,751.0,781.66,10516.2619,8110366.5479331,8507,5608.73717,4322984.755671,10516.2619,701.2124400000012,815.85,39.16661407668521,2.0023809043401064,249.529,10.0,Extreme Fear
2018-02-09,781.66,882.2,781.66,877.0,95447.67289,81316368.0204354,196544,48219.20627,41065080.6921289,95447.67289,990.7396500000032,878.36,42.63030573379542,2.0023809043401064,249.529,10.0,Extreme Fear
2018-02-10,876.3,911.2,800.0,851.15,214818.06768,184921264.97540712,342039,106790.73578,91838495.0190343,214818.06768,-1236.596120000002,850.97,38.08774223384294,2.0023809043401064,249.529,10.0,Extreme Fear
2018-02-11,851.15,857.0,768.28,808.99,189323.408,154647315.018998,318895,93816.64268,76606662.6260783,189323.408,-1690.1226399999869,809.77,28.737520657962136,2.0023809043401064,249.529,10.0,Extreme Fear
2018-02-12,808.58,877.56,807.46,866.66,143586.93121,122610007.8569921,300970,71318.44048,60931441.31271,143586.93121,-950.0502500000002,865.33,34.72737470848135,2.0023809043401064,249.529,13.0,Extreme Fear
2018-02-13,866.39,871.0,820.0,841.57,110305.93537,92966057.3765568,234604,52069.10892,43902195.1234439,110305.93537,-6167.717530000009,840.85,37.189917170737885,2.0023809043401064,249.529,10.0,Extreme Fear
2018-02-14,841.57,924.99,841.3,919.09,150342.85558,133514830.8970484,297425,77859.33104,69115076.3694915,150342.85558,5375.806500000006,918.49,39.434000609694145,2.0023809043401064,249.529,15.0,Extreme Fear
2018-02-15,919.09,946.66,895.59,924.55,155637.78524,143817533.1415603,308893,75296.76352,69608824.8270431,155637.78524,-5044.258200000011,925.62,43.48160943568529,2.0023809043401064,249.529,18.0,Extreme Fear
2018-02-16,924.55,948.48,901.36,938.67,115540.16349,107292023.6432389,247188,58076.47841,53965172.1557634,115540.16349,612.7933300000004,938.25,50.854157314579275,2.0023809043401064,249.529,18.0,Extreme Fear
2018-02-17,938.6,974.0,933.48,969.99,110091.03618,105637458.5323033,224139,55838.89511,53589187.4053372,110091.03618,1586.7540399999998,970.42,49.9663590316479,2.0023809043401064,249.529,18.0,Extreme Fear
2018-02-18,969.99,978.5,897.0,911.0,160129.79518,149501060.8539962,287445,76779.45418,71653112.0380931,160129.79518,-6570.886819999985,911.94,56.04522348317648,2.0023809043401064,249.529,18.0,Extreme Fear
2018-02-19,911.0,956.22,906.04,938.11,80099.49534,75083849.3754466,188985,39939.92617,37449846.3956181,80099.49534,-219.6429999999964,939.68,70.2151415668172,2.0023809043401064,249.529,18.0,Extreme Fear
2018-02-20,939.17,961.0,873.0,882.99,120056.67502,111258169.9826999,225795,51589.65011,47882656.040607,120056.67502,-16877.37479999999,882.65,58.90391856087017,2.0023809043401064,249.529,17.0,Extreme Fear
2018-02-21,882.99,908.88,812.87,835.89,176200.55151,151739402.984687,324214,87081.7441,75003256.8474594,176200.55151,-2037.0633099999977,836.9,57.05698607007177,2.0023809043401064,249.529,15.0,Extreme Fear
2018-02-22,836.35,871.96,786.6,801.49,137561.85113,112939926.7169096,265430,66047.98885,54235297.7222719,137561.85113,-5465.873430000007,801.87,48.76226227998725,2.0023809043401064,249.529,18.0,Extreme Fear
2018-02-23,801.47,885.0,785.99,851.6,154507.41338,130147658.0064479,283445,78138.49259,65812197.0236692,154507.41338,1769.571799999976,856.17,48.006396780047794,2.0023809043401064,249.529,18.0,Extreme Fear
2018-02-24,851.59,875.0,805.0,833.94,89311.5794,75082869.2722153,180745,42475.83266,35742853.266445,89311.5794,-4359.914080000002,832.99,48.372320393974505,2.0023809043401064,249.529,18.0,Extreme Fear
2018-02-25,833.92,849.5,813.18,841.19,59431.26474,49520472.1940726,134040,30059.73273,25066747.7849579,59431.26474,688.2007200000007,840.09,52.9253984794103,2.0023809043401064,249.529,18.0,Extreme Fear
2018-02-26,841.46,882.0,833.0,867.98,74911.4656,64498089.203572,135463,40273.49778,34652951.8929183,74911.4656,5635.52996,867.74,50.24576288470559,2.0023809043401064,249.529,20.0,Extreme Fear
2018-02-27,867.98,897.49,860.69,870.11,63487.68425,55793476.980172,113151,31371.55804,27569970.8534677,63487.68425,-744.5681699999986,871.25,53.23859036093237,2.0023809043401064,249.529,17.0,Extreme Fear
2018-02-28,871.84,891.0,850.3,853.5,53620.45209,46744924.419776,102553,27052.02562,23576664.6200103,53620.45209,483.5991500000018,853.25,42.038076641444945,2.0023809043401064,249.529,15.0,Extreme Fear
2018-03-01,853.5,879.96,848.65,870.63,43785.00503,37976139.7517369,89476,22585.284,19603857.3372767,43785.00503,1385.562969999999,871.29,43.54152302608116,2.0023809043401064,249.577,8.0,Extreme Fear
2018-03-02,870.63,876.22,850.0,856.28,39436.26006,34068626.3832595,77178,18068.41456,15614620.3165237,39436.26006,-3299.4309399999984,855.44,40.23075289620838,2.0023809043401064,249.577,10.0,Extreme Fear
2018-03-03,856.27,870.78,852.3,856.02,34170.2942,29487108.37488,65375,15376.6757,13272220.3421983,34170.2942,-3416.942799999997,855.64,35.35446332873984,2.0023809043401064,249.577,10.0,Extreme Fear
2018-03-04,856.51,868.0,836.24,866.66,29735.01829,25364732.8643644,64562,15317.96521,13061032.8651228,29735.01829,900.9121300000006,866.16,43.343995347484714,2.0023809043401064,249.577,10.0,Extreme Fear
2018-03-05,866.61,871.75,847.2,849.84,30567.79813,26391332.1546758,61568,12799.98986,11065449.0868575,30567.79813,-4967.818410000002,849.84,36.48941289701636,2.0023809043401064,249.577,14.0,Extreme Fear
2018-03-06,849.81,853.18,803.01,813.11,48658.06883,40340972.8329127,90220,22191.73389,18401910.6237253,48658.06883,-4274.6010499999975,813.8,38.94828084368678,2.0023809043401064,249.577,26.0,Fear
2018-03-07,813.31,826.2,718.4,749.9,109013.2838,83030975.9043689,157657,48470.06648,36781464.4111463,109013.2838,-12073.150840000002,748.38,36.63485928252204,2.0023809043401064,249.577,23.0,Extreme Fear
2018-03-08,749.02,772.07,684.0,695.46,76312.77819,55751521.7845615,124325,36044.5051,26338275.2988589,76312.77819,-4223.767989999993,697.07,34.918259267787235,2.0023809043401064,249.577,25.0,Fear
2018-03-09,695.48,727.92,640.0,723.71,116545.37303,79262060.7540076,174238,60668.11131,41319376.2504164,116545.37303,4790.849589999998,724.24,29.405888045955464,2.0023809043401064,249.577,44.0,Fear
2018-03-10,723.65,745.0,673.06,680.58,63012.67972,45345997.5042329,98429,31800.29863,22911200.9915119,63012.67972,587.9175400000022,680.74,27.651704195167753,2.0023809043401064,249.577,44.0,Fear
2018-03-11,680.58,735.0,659.15,720.85,73967.35869,51773437.8671232,108011,38421.73903,26903570.2810054,73967.35869,2876.1193700000003,719.96,33.88598256203889,2.0023809043401064,249.577,44.0,Fear
2018-03-12,721.0,740.5,676.31,697.11,67732.85988,48042091.346384,107566,31034.85323,22068909.9972632,67732.85988,-5663.153420000002,696.68,26.782127151311116,2.0023809043401064,249.577,40.0,Fear
2018-03-13,696.52,713.76,680.0,689.94,55735.18315,38651705.8540196,110481,26716.95139,18575299.5512552,55735.18315,-2301.2803700000004,688.75,25.523068669527888,2.0023809043401064,249.577,36.0,Fear
2018-03-14,690.16,703.54,585.0,610.1,89904.25415,57785217.4853055,139296,39532.62564,25438176.2591817,89904.25415,-10839.002869999997,610.76,21.98525843942788,2.0023809043401064,249.577,29.0,Fear
2018-03-15,610.1,621.12,570.0,608.83,94426.72453,56487242.0087846,139923,46470.38535,27835899.8401665,94426.72453,-1485.953830000013,609.52,18.536503281328876,2.0023809043401064,249.577,21.0,Extreme Fear
2018-03-16,608.83,625.3,584.15,599.05,64720.20994,39356556.4721097,84631,33403.29506,20344035.0870248,64720.20994,2086.380179999993,600.81,18.86021768374708,2.0023809043401064,249.577,19.0,Extreme Fear
2018-03-17,599.03,609.26,544.0,546.95,68022.4592,39167671.2478979,85603,32527.71191,18706692.7782637,68022.4592,-2967.0353799999975,549.05,16.704676266805663,2.0023809043401064,249.577,19.0,Extreme Fear
2018-03-18,547.98,560.0,450.0,537.0,248817.226,125170992.0632535,273110,114393.25553,57727396.5386908,248817.226,-20030.714940000005,536.05,14.342500378059583,2.0023809043401064,249.577,19.0,Extreme Fear
2018-03-19,537.39,560.0,515.8,556.88,184798.77062,99812549.6389014,190236,91723.14578,49567220.4002215,184798.77062,-1352.4790599999833,555.87,18.48453011428205,2.0023809043401064,249.577,14.0,Extreme Fear
2018-03-20,556.88,567.87,515.0,557.0,135426.91549,73696454.5594795,141920,67726.94222,36860017.1847935,135426.91549,26.968949999980396,556.78,20.201270695172283,2.0023809043401064,249.577,16.0,Extreme Fear
2018-03-21,557.0,590.52,545.11,559.17,117019.17321,66572210.6709511,139151,57668.25343,32774544.6726929,117019.17321,-1682.6663499999995,560.23,24.5254407105527,2.0023809043401064,249.577,16.0,Extreme Fear
2018-03-22,559.15,578.6,516.0,539.92,111106.19916,60459505.6065908,123941,55271.47004,30077484.371418,111106.19916,-563.2590800000035,540.05,26.783179559971614,2.0023809043401064,249.577,11.0,Extreme Fear
2018-03-23,539.78,544.72,506.71,543.03,106416.06746,55542669.0430983,122067,53573.84272,27978541.8579203,106416.06746,731.6179799999954,543.04,21.144658895471068,2.0023809043401064,249.577,7.0,Extreme Fear
2018-03-24,543.2,545.99,518.63,520.22,87710.78945,46963103.4507316,104841,41522.36464,22242100.3813973,87710.78945,-4666.060169999997,520.34,22.64479159560682,2.0023809043401064,249.577,7.0,Extreme Fear
2018-03-25,521.17,536.0,512.0,523.74,71903.1713,37482165.1820822,90242,33854.54926,17655912.6709383,71903.1713,-4194.072780000002,523.31,11.730821624566985,2.0023809043401064,249.577,7.0,Extreme Fear
2018-03-26,523.95,527.67,465.56,485.0,151084.23688,74104022.1300024,144216,76715.81596,37587633.5554733,151084.23688,2347.395040000003,486.21,11.132040627885502,2.0023809043401064,249.577,8.0,Extreme Fear
2018-03-27,485.0,491.55,446.0,448.5,138188.76042,63816245.4274086,139179,61442.73325,28392464.6363337,138188.76042,-15303.293920000018,448.13,10.016616816218004,2.0023809043401064,249.577,6.0,Extreme Fear
2018-03-28,448.5,466.0,440.14,446.67,89895.47885,40547475.9536683,90706,43268.16083,19526756.9196805,89895.47885,-3359.157189999998,446.33,13.412843220150421,2.0023809043401064,249.577,7.0,Extreme Fear
2018-03-29,446.07,449.43,380.0,384.0,225341.94316,91719449.9304218,176576,105223.74466,42823913.3420566,225341.94316,-14894.453840000002,383.63,10.532201139182988,2.0023809043401064,249.577,8.0,Extreme Fear
2018-03-30,383.87,412.04,366.0,392.43,292254.79437,112316125.3267166,232555,139653.28026,53711196.7692422,292254.79437,-12948.233850000019,393.18,13.828786453433679,2.0023809043401064,249.577,8.0,Extreme Fear
2018-03-31,392.4,419.4,388.52,393.92,167833.59399,67461541.5886628,134396,85749.94972,34500084.5184605,167833.59399,3666.3054500000144,393.99,17.156655087689572,2.0023809043401064,249.577,8.0,Extreme Fear
2018-04-01,393.93,399.91,356.9,378.58,150493.99422,56620178.3543407,119329,71969.4459,27073234.6548507,150493.99422,-6555.102419999981,378.43,16.972592406336446,2.0023809043401064,250.227,8.0,Extreme Fear
2018-04-02,378.58,394.87,375.0,385.05,113242.14191,43596858.5024712,95810,60918.09989,23456311.3196497,113242.14191,8594.05786999999,384.92,12.06001154068089,2.0023809043401064,250.227,7.0,Extreme Fear
2018-04-03,385.0,419.08,380.13,415.01,137897.55565,55385110.1548381,118778,72741.86375,29203166.4975717,137897.55565,7586.171850000013,415.07,22.162417003889516,2.0023809043401064,250.227,9.0,Extreme Fear
2018-04-04,415.0,416.5,370.0,378.16,140598.39668,54594624.7569424,132792,69080.32064,26802920.5429346,140598.39668,-2437.7553999999946,378.43,18.406784373696638,2.0023809043401064,250.227,11.0,Extreme Fear
2018-04-05,378.15,387.03,365.61,381.22,120314.05875,45411126.8956174,103370,60702.0822,22942001.5438641,120314.05875,1090.1056499999977,381.42,20.681624958414943,2.0023809043401064,250.227,13.0,Extreme Fear
2018-04-06,381.56,385.91,362.54,368.89,74458.69141,27645272.516507,69396,36948.37773,13722741.9376863,74458.69141,-561.9359499999991,369.21,18.931188561215365,2.0023809043401064,250.227,9.0,Extreme Fear
2018-04-07,368.89,394.75,368.28,384.51,71463.42848,27442723.6552181,65341,39310.3431,15088027.5337413,71463.42848,7157.257719999994,384.65,25.101838599581612,2.0023809043401064,250.227,9.0,Extreme Fear
2018-04-08,384.51,404.05,384.0,400.4,57395.52936,22720923.5470005,61290,31269.11717,12384767.5774767,57395.52936,5142.704980000002,399.89,28.329119258322805,2.0023809043401064,250.227,9.0,Extreme Fear
2018-04-09,400.4,431.99,387.1,399.44,151653.50413,61605245.8672748,122647,81164.60858,33028431.0724556,151653.50413,10675.713030000014,399.13,32.47323081877465,2.0023809043401064,250.227,12.0,Extreme Fear
2018-04-10,399.25,418.68,391.4,416.07,81394.29605,32805764.1019723,73634,39654.82636,16004029.831851,81394.29605,-2084.6433300000062,415.24,42.73791123868404,2.0023809043401064,250.227,14.0,Extreme Fear
2018-04-11,415.53,433.54,410.38,429.52,86706.68627,36371404.2251047,76885,44672.00021,18743004.7181089,86706.68627,2637.314149999991,429.9,46.56721407379549,2.0023809043401064,250.227,18.0,Extreme Fear
2018-04-12,429.9,499.0,412.88,495.67,249766.38316,113968625.2863396,202769,121547.23979,55471535.4086562,249766.38316,-6671.903579999984,494.55,72.9876481803863,2.0023809043401064,250.227,22.0,Extreme Fear
2018-04-13,494.3,530.0,480.22,495.11,251752.08782,127274585.0424597,206506,123872.45036,62548394.1720576,251752.08782,-4007.187099999981,492.24,71.1648577044697,2.0023809043401064,250.227,23.0,Extreme Fear
2018-04-14,494.69,515.0,485.58,502.68,121283.3338,60727364.2740579,98631,60998.98842,30544457.2097563,121283.3338,714.6430400000099,502.2,72.24986634864497,2.0023809043401064,250.227,23.0,Extreme Fear
2018-04-15,502.68,535.0,502.51,533.88,108739.15395,56506254.9725316,93171,57139.99073,29710349.7577647,108739.15395,5540.827509999988,534.0,79.98535137427238,2.0023809043401064,250.227,23.0,Extreme Fear
2018-04-16,533.88,538.0,497.31,511.46,130359.52549,66652300.8067962,103147,60079.00406,30729925.4776247,130359.52549,-10201.517369999994,511.78,73.05371810714544,2.0023809043401064,250.227,25.0,Fear
2018-04-17,512.09,521.2,500.02,502.56,96541.96382,49273622.8530706,91563,46910.09255,23946544.5498259,96541.96382,-2721.778720000002,503.03,67.33270276661148,2.0023809043401064,250.227,28.0,Fear
2018-04-18,502.56,526.99,501.12,526.09,73161.95251,37673780.8368876,68912,40719.86775,20988712.9674407,73161.95251,8277.782989999992,525.75,80.71470269368692,2.0023809043401064,250.227,32.0,Fear
2018-04-19,526.49,571.61,521.03,568.14,112235.77328,61044208.3175114,100508,58720.48369,31889417.1177414,112235.77328,5205.194100000008,567.83,83.41758990355311,2.0023809043401064,250.227,32.0,Fear
2018-04-20,568.14,622.17,556.5,617.09,160209.03951,93907683.4773283,153184,74320.28896,43506166.7888128,160209.03951,-11568.461589999992,616.8,89.21658694205973,2.0023809043401064,250.227,38.0,Fear
2018-04-21,616.8,624.5,570.23,604.87,159364.95353,95664939.9408183,159407,78153.60888,46861099.6411787,159364.95353,-3057.7357699999993,605.67,85.49267728674202,2.0023809043401064,250.227,38.0,Fear
2018-04-22,604.87,643.49,589.0,620.92,120127.3728,74788729.8493192,122258,61246.48956,38184257.0433051,120127.3728,2365.6063200000062,621.34,85.51268481991083,2.0023809043401064,250.227,38.0,Fear
2018-04-23,620.67,649.11,618.02,645.09,77475.70793,49473079.4449478,88353,39248.30497,25074915.2718645,77475.70793,1020.9020099999907,643.76,86.68166141850352,2.0023809043401064,250.227,40.0,Fear
2018-04-24,644.58,712.99,643.76,701.58,171437.66972,118180314.7165787,159888,91426.36964,62994280.5966092,171437.66972,11415.069560000004,702.08,88.17813980727253,2.0023809043401064,250.227,32.0,Fear
2018-04-25,701.16,703.3,593.83,618.0,341439.50428,218497368.193498,309129,168602.81904,107875026.5250613,341439.50428,-4233.8661999999895,617.16,70.99703982777179,2.0023809043401064,250.227,38.0,Fear
2018-04-26,617.73,666.19,600.0,661.51,155754.00815,98084636.5776993,150017,76481.83444,48219285.0652012,155754.00815,-2790.3392699999968,662.46,69.68141219495041,2.0023809043401064,250.227,42.0,Fear
2018-04-27,661.51,686.82,635.73,643.46,134803.48389,89621495.4179006,132051,65494.83214,43584183.3397351,134803.48389,-3813.819610000006,643.5,67.06376066062,2.0023809043401064,250.227,40.0,Fear
2018-04-28,643.41,694.9,638.76,682.86,113128.36337,76596615.4329475,114761,58734.58851,39786611.3126602,113128.36337,4340.813649999996,683.37,69.14590070382346,2.0023809043401064,250.227,40.0,Fear
2018-04-29,683.5,700.49,665.28,690.85,110020.23869,75235079.3018448,121177,52218.32161,35747869.5912503,110020.23869,-5583.59547,690.09,67.41881486441244,2.0023809043401064,250.227,40.0,Fear
2018-04-30,690.85,695.3,662.2,670.78,112494.9172,76654028.9797539,109155,56599.46199,38596782.9223376,112494.9172,704.0067800000106,670.16,67.76516511127062,2.0023809043401064,250.227,42.0,Fear
2018-05-01,670.78,675.6,627.58,672.0,133123.66675,87065924.8511483,120421,60363.54848,39426790.5921005,133123.66675,-12396.569790000009,671.83,69.23953679219476,2.0023809043401064,250.792,38.0,Fear
2018-05-02,671.99,691.99,663.0,688.56,86185.5033,58547697.5057035,97534,47460.1733,32261968.3936199,86185.5033,8734.843300000008,689.37,68.87197231833909,2.0023809043401064,250.792,39.0,Fear
2018-05-03,688.55,792.08,685.39,779.0,229419.209,169982888.3383364,210459,118584.02308,87775109.7736009,229419.209,7748.8371599999955,779.49,71.97740582298458,2.0023809043401064,250.792,32.0,Fear
2018-05-04,779.0,810.0,756.91,785.99,179924.40215,141283262.9241322,161690,90632.87892,71235800.1478963,179924.40215,1341.3556899999967,786.18,69.28015298456494,2.0023809043401064,250.792,40.0,Fear
2018-05-05,785.8,832.66,781.56,819.5,128631.18764,104594301.6093639,121136,68646.32685,55817590.007575,128631.18764,8661.466059999992,820.26,73.21347439475562,2.0023809043401064,250.792,40.0,Fear
2018-05-06,819.5,839.99,752.49,794.3,166871.16002,132187629.450689,154829,83663.13801,66427974.4234199,166871.16002,455.11599999998,795.14,68.42428868252553,2.0023809043401064,250.792,40.0,Fear
2018-05-07,794.3,799.14,701.0,752.49,284237.06328,210066185.28612953,232411,128638.27791,95026417.2870986,284237.06328,-26960.507459999993,753.81,61.216544020221356,2.0023809043401064,250.792,41.0,Fear
2018-05-08,753.0,777.0,720.02,748.99,135106.19621,101156197.2573318,126971,65785.64028,49239934.894471,135106.19621,-3534.915649999981,748.78,55.33982802780826,2.0023809043401064,250.792,49.0,Fear
2018-05-09,748.99,760.74,710.26,751.75,112353.37758,82933836.454514,104593,56905.42297,42032849.917335,112353.37758,1457.468359999999,751.94,68.95533303330333,2.0023809043401064,250.792,49.0,Fear
2018-05-10,752.4,769.88,720.0,722.52,102019.29933,76658823.4630308,99850,51561.01377,38797465.5744748,102019.29933,1102.7282100000011,723.44,59.00153519130845,2.0023809043401064,250.792,53.0,Greed
2018-05-11,722.52,737.23,663.0,676.96,216953.54991,150336847.8280685,192008,101003.74344,69952774.7120749,216953.54991,-14946.06302999999,675.19,54.30558952202386,2.0023809043401064,250.792,54.0,Greed
