Date,Open,High,Low,Close,Volume,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,volume,net_order_flow,close,RSI,Inflation Rate,CPI,value,classification
2024-02-28,0.8899,0.9387,0.8054,0.8659,139366301.5,122564053.89279,489040.0,69638252.3,61296536.24899,139366301.5,-89796.90000000596,0.8658,48.5933014354067,2.872366268806581,311.022,82.0,Extreme Greed
2024-02-29,0.8657,0.9177,0.8121,0.8338,136295083.0,118464073.36388,472111.0,66822023.4,58036975.18301,136295083.0,-2651036.1999999955,0.8337,40.502572220023744,2.872366268806581,311.022,80.0,Extreme Greed
2024-03-01,0.8338,0.8741,0.8337,0.8593,79325386.8,67637523.76445,225397.0,37624380.7,32070476.81962,79325386.8,-4076625.399999991,0.8593,42.9628224582701,2.872366268806581,312.107,80.0,Extreme Greed
2024-03-02,0.8593,0.8649,0.8276,0.8477,64550403.5,54488008.05988,189468.0,31375813.2,26471118.20585,64550403.5,-1798777.1000000015,0.8478,44.22964264792032,2.872366268806581,312.107,80.0,Extreme Greed
2024-03-03,0.8478,0.8713,0.7673,0.8194,92773415.5,77324199.34496,269925.0,46302604.3,38578299.00613,92773415.5,-168206.90000000596,0.8195,35.41152263374485,2.872366268806581,312.107,83.0,Extreme Greed
2024-03-04,0.8196,0.862,0.7698,0.7904,150315871.2,120654405.25189,433134.0,77048878.0,61871903.20825,150315871.2,3781884.800000012,0.7903,35.73504983388705,2.872366268806581,312.107,82.0,Extreme Greed
2024-03-05,0.7903,0.8123,0.61,0.7215,201158264.9,151067951.64237,628361.0,96101721.9,72321833.68675,201158264.9,-8954821.099999994,0.7214,30.556065333088625,2.872366268806581,312.107,90.0,Extreme Greed
2024-03-06,0.7214,0.8081,0.6884,0.7842,127426581.9,93200027.95258,338675.0,65273699.7,47711950.8541,127426581.9,3120817.5,0.7842,41.62279905609004,2.872366268806581,312.107,75.0,Extreme Greed
2024-03-07,0.7842,0.9574,0.7735,0.9295,191569780.1,160883925.68598,643244.0,97309970.4,81824624.58803,191569780.1,3050160.700000018,0.9293,57.116704805492006,2.872366268806581,312.107,82.0,Extreme Greed
2024-03-08,0.9293,0.95,0.85,0.9255,189869781.2,172698539.07043,668335.0,98421219.1,89595587.74744,189869781.2,6972657.0,0.9254,61.35693215339233,2.872366268806581,312.107,81.0,Extreme Greed
2024-03-09,0.9255,0.9766,0.8877,0.9004,118215176.7,108848935.84614,408282.0,58685532.4,54059128.33989,118215176.7,-844111.900000006,0.9005,53.53769381571912,2.872366268806581,312.107,84.0,Extreme Greed
2024-03-10,0.9006,0.9199,0.8453,0.867,83210369.0,73713729.27889,276560.0,42700717.0,37842109.73616,83210369.0,2191065.0,0.867,53.82547930478409,2.872366268806581,312.107,79.0,Extreme Greed
2024-03-11,0.8669,0.9281,0.802,0.8968,101027203.3,87913618.59539,340181.0,51032118.4,44450701.25167,101027203.3,1037033.5,0.8967,50.527932424649656,2.872366268806581,312.107,82.0,Extreme Greed
2024-03-12,0.8969,0.945,0.8315,0.9009,128039526.5,112496329.98242,461546.0,62794580.0,55175566.19363,128039526.5,-2450366.5,0.901,51.07886194386098,2.872366268806581,312.107,81.0,Extreme Greed
2024-03-13,0.9009,0.96,0.8764,0.9003,89928685.8,81490161.31015,305718.0,45601957.0,41321829.65685,89928685.8,1275228.200000003,0.9003,53.44655344655344,2.872366268806581,312.107,81.0,Extreme Greed
2024-03-14,0.9003,0.9041,0.7965,0.8646,112980302.0,96420717.22431,315788.0,56770603.7,48420584.93373,112980302.0,560905.400000006,0.8644,53.04382312115804,2.872366268806581,312.107,88.0,Extreme Greed
2024-03-15,0.8647,1.0749,0.7906,1.0534,361194144.1,328959784.59171,1330140.0,180502541.2,164847105.27752,361194144.1,-189061.70000004768,1.053,64.51371197362505,2.872366268806581,312.107,83.0,Extreme Greed
2024-03-16,1.0535,1.145,0.862,0.905,304229384.4,308560841.56144,1053767.0,149612736.9,150705327.03795,304229384.4,-5003910.599999964,0.905,53.55809902960935,2.872366268806581,312.107,81.0,Extreme Greed
2024-03-17,0.9051,0.917,0.8264,0.9046,151194929.1,133019141.37868,441288.0,77915020.9,68608048.5323,151194929.1,4635112.700000018,0.9043,55.462509662458125,2.872366268806581,312.107,79.0,Extreme Greed
2024-03-18,0.9046,0.9047,0.8095,0.8345,111338277.7,95072505.95169,326575.0,54881314.4,46869769.63517,111338277.7,-1575648.900000006,0.8345,52.70568070519099,2.872366268806581,312.107,77.0,Extreme Greed
2024-03-19,0.8345,0.8844,0.749,0.8221,152541182.1,124839088.1838,517151.0,75268944.9,61694791.92212,152541182.1,-2003292.2999999821,0.8222,56.629834254143645,2.872366268806581,312.107,79.0,Extreme Greed
2024-03-20,0.8221,0.8845,0.767,0.8679,100383275.2,82730996.61434,310217.0,50254238.9,41401230.83821,100383275.2,125202.59999999404,0.8679,55.63181267662495,2.872366268806581,312.107,74.0,Greed
2024-03-21,0.8681,0.8833,0.806,0.8248,79628531.9,67005973.53056,217616.0,40599339.8,34126870.7182,79628531.9,1570147.699999988,0.8247,41.84341859014348,2.872366268806581,312.107,78.0,Extreme Greed
2024-03-22,0.8248,0.8466,0.7729,0.7949,65069852.0,52537589.71413,184021.0,32781775.3,26462128.89846,65069852.0,493698.6000000015,0.7949,40.2188577424674,2.872366268806581,312.107,75.0,Extreme Greed
2024-03-23,0.7949,0.8274,0.785,0.803,52613176.6,42695470.64048,127428.0,27771226.8,22549701.35765,52613176.6,2929277.0,0.803,42.503459941565445,2.872366268806581,312.107,73.0,Greed
2024-03-24,0.8026,0.825,0.7887,0.8173,32701553.1,26331859.66891,93411.0,16254446.5,13092545.78652,32701553.1,-192660.1000000015,0.8174,46.07097591888467,2.872366268806581,312.107,74.0,Greed
2024-03-25,0.8174,0.8573,0.8103,0.8385,52366989.1,43839178.48727,139329.0,26229724.7,21967266.68249,52366989.1,92460.29999999702,0.8385,45.32605203983295,2.872366268806581,312.107,75.0,Extreme Greed
2024-03-26,0.8385,0.8704,0.8201,0.8431,57271189.5,48419901.78394,177020.0,27407450.8,23171320.13183,57271189.5,-2456287.8999999985,0.8431,45.35238401027451,2.872366268806581,312.107,81.0,Extreme Greed
2024-03-27,0.8431,0.9135,0.8336,0.8925,133612853.3,116386333.60101,392399.0,67043493.9,58413989.72171,133612853.3,474134.5,0.8927,49.43435546293541,2.872366268806581,312.107,83.0,Extreme Greed
2024-03-28,0.8922,0.9085,0.855,0.8662,75318706.2,65841669.31241,210924.0,36211758.1,31659852.66706,75318706.2,-2895190.0,0.8661,50.12830188679246,2.872366268806581,312.107,80.0,Extreme Greed
2024-03-29,0.8663,0.8808,0.8208,0.8295,52995218.6,44891575.84499,156981.0,26382933.7,22343884.84784,52995218.6,-229351.20000000298,0.8295,28.10969637610185,2.872366268806581,312.107,79.0,Extreme Greed
2024-03-30,0.8295,0.845,0.813,0.8179,32643473.5,27102856.16331,96889.0,17002242.0,14123377.26114,32643473.5,1361010.5,0.8179,38.3587276129377,2.872366268806581,312.107,75.0,Extreme Greed
2024-03-31,0.818,0.8284,0.8027,0.8234,25591559.0,20955564.97678,81179.0,12835454.0,10507944.29714,25591559.0,79349.0,0.8238,39.38834695491695,2.872366268806581,312.107,75.0,Extreme Greed
2024-04-01,0.8235,0.8266,0.7508,0.7779,64404354.9,50259433.93664,185697.0,32827912.5,25605386.11787,64404354.9,1251470.1000000015,0.778,42.0489726991275,2.872366268806581,313.016,79.0,Extreme Greed
2024-04-02,0.778,0.7799,0.7006,0.7053,67815492.3,49119729.88547,176294.0,33017483.4,23916760.40017,67815492.3,-1780525.5,0.7052,35.930735930735935,2.872366268806581,313.016,79.0,Extreme Greed
2024-04-03,0.7054,0.7381,0.6756,0.7023,44336731.6,31573385.5788,122778.0,21879836.0,15587879.59222,44336731.6,-577059.6000000015,0.7024,27.809064092249926,2.872366268806581,313.016,71.0,Greed
2024-04-04,0.7024,0.7495,0.6824,0.7186,46765487.2,33611758.10168,108799.0,23370531.3,16802886.62353,46765487.2,-24424.60000000149,0.7186,34.66319745591211,2.872366268806581,313.016,70.0,Greed
2024-04-05,0.7185,0.7186,0.6684,0.6947,47459978.2,32729598.08341,104729.0,24056634.8,16614396.93984,47459978.2,653291.3999999985,0.6948,35.27508090614886,2.872366268806581,313.016,79.0,Extreme Greed
2024-04-06,0.6946,0.7276,0.6886,0.714,37674757.0,26834245.25309,75762.0,20618273.0,14690656.47195,37674757.0,3561789.0,0.714,37.32193732193731,2.872366268806581,313.016,75.0,Extreme Greed
2024-04-07,0.714,0.7383,0.71,0.733,19579293.8,14164087.03448,49856.0,8966538.1,6485285.79518,19579293.8,-1646217.6000000015,0.733,38.13273340832395,2.872366268806581,313.016,78.0,Extreme Greed
2024-04-08,0.733,0.7533,0.7146,0.7408,35144185.9,26024388.60628,83794.0,16483738.8,12209693.42681,35144185.9,-2176708.299999997,0.7408,35.728892784107515,2.872366268806581,313.016,76.0,Extreme Greed
2024-04-09,0.7409,0.744,0.6792,0.6849,71224751.1,50412094.99453,156154.0,38271384.2,27071715.49056,71224751.1,5318017.300000012,0.685,29.911054637865334,2.872366268806581,313.016,80.0,Extreme Greed
2024-04-10,0.6849,0.693,0.6377,0.6718,46040472.6,30686805.5502,105014.0,22166906.6,14786687.92401,46040472.6,-1706659.3999999985,0.6718,19.070288434612152,2.872366268806581,313.016,78.0,Extreme Greed
2024-04-11,0.6719,0.6801,0.6566,0.6627,26665162.0,17815090.48485,67765.0,12824905.4,8572785.6527,26665162.0,-1015351.1999999993,0.6628,20.05891016200296,2.872366268806581,313.016,76.0,Extreme Greed
2024-04-12,0.6627,0.6749,0.4663,0.577,103440562.7,59355758.75204,251417.0,49976467.6,28623193.78277,103440562.7,-3487627.5,0.5771,17.524446731857964,2.872366268806581,313.016,79.0,Extreme Greed
2024-04-13,0.577,0.5827,0.4163,0.4917,151170623.7,76292984.70339,391026.0,74578223.7,37631057.15871,151170623.7,-2014176.2999999821,0.4917,14.727508650519042,2.872366268806581,313.016,72.0,Greed
2024-04-14,0.4917,0.5589,0.4683,0.5454,110804459.4,57069918.76716,278155.0,56271920.1,29003650.52948,110804459.4,1739380.799999997,0.5453,22.70143109194275,2.872366268806581,313.016,72.0,Greed
2024-04-15,0.5455,0.5636,0.4788,0.496,92373901.9,48521187.21362,218449.0,46959044.3,24696319.77974,92373901.9,1544186.699999988,0.4959,22.542339887093632,2.872366268806581,313.016,74.0,Greed
2024-04-16,0.496,0.5002,0.4558,0.4866,67946907.9,32571302.79983,144605.0,35013906.1,16786483.07215,67946907.9,2080904.299999997,0.4866,25.721901377165707,2.872366268806581,313.016,65.0,Greed
2024-04-17,0.4865,0.5293,0.4786,0.5002,77586273.4,39039021.45362,176092.0,38725853.2,19483792.04121,77586273.4,-134567.0,0.5002,28.06941431670282,2.872366268806581,313.016,67.0,Greed
2024-04-18,0.5002,0.5424,0.4798,0.52,70842290.1,35854965.98723,141738.0,35286017.6,17859162.5826,70842290.1,-270254.89999999106,0.5201,28.642134710565955,2.872366268806581,313.016,57.0,Greed
2024-04-19,0.52,0.579,0.4748,0.5571,76609593.5,41197257.21358,191851.0,38515644.1,20719558.92881,76609593.5,421694.700000003,0.5571,35.59322033898306,2.872366268806581,313.016,66.0,Greed
2024-04-20,0.5571,0.6036,0.5437,0.6017,46536309.7,26804543.09253,127950.0,24376247.6,14040097.04152,46536309.7,2216185.5,0.6018,38.855780691299174,2.872366268806581,313.016,66.0,Greed
2024-04-21,0.6016,0.6117,0.5744,0.588,43012196.5,25552616.20254,115584.0,21338060.0,12678772.98702,43012196.5,-336076.5,0.588,35.44761140104376,2.872366268806581,313.016,72.0,Greed
2024-04-22,0.588,0.6746,0.5832,0.6473,87759441.1,56356700.37816,258741.0,45436830.8,29171359.45669,87759441.1,3114220.5,0.6472,41.48471615720524,2.872366268806581,313.016,73.0,Greed
2024-04-23,0.6472,0.6852,0.6344,0.6383,84219525.4,55535621.15555,273910.0,42998786.4,28372190.77938,84219525.4,1778047.399999991,0.6384,45.364106645443684,2.872366268806581,313.016,71.0,Greed
2024-04-24,0.6383,0.6564,0.5864,0.5916,75025244.4,46601294.69026,211311.0,38135595.6,23705755.80752,75025244.4,1245946.799999997,0.5916,42.521447221186136,2.872366268806581,313.016,72.0,Greed
2024-04-25,0.5915,0.6595,0.5794,0.63,83439361.3,51368268.24843,248923.0,41711336.2,25674464.7151,83439361.3,-16688.89999999106,0.6301,47.1097754993813,2.872366268806581,313.016,72.0,Greed
2024-04-26,0.6299,0.6405,0.5795,0.5851,66932900.9,40548124.91378,187864.0,34686008.5,21011406.13809,66932900.9,2439116.1000000015,0.585,50.75223766901542,2.872366268806581,313.016,70.0,Greed
2024-04-27,0.5851,0.5956,0.5464,0.586,61845884.2,35112593.01692,140778.0,32106712.5,18220209.3457,61845884.2,2367540.799999997,0.5859,60.68996822514752,2.872366268806581,313.016,67.0,Greed
2024-04-28,0.5861,0.6231,0.5816,0.5937,46709450.8,28317437.20895,123474.0,22096818.6,13393870.86031,46709450.8,-2515813.599999994,0.5936,56.11857106663289,2.872366268806581,313.016,65.0,Greed
2024-04-29,0.5937,0.6471,0.5836,0.6354,99682007.5,61670275.48211,284786.0,49994895.0,30950588.7212,99682007.5,307782.5,0.6355,68.02685950413222,2.872366268806581,313.016,67.0,Greed
2024-04-30,0.6355,0.636,0.5333,0.5426,83067552.9,47978380.44238,224226.0,40388505.8,23305796.94513,83067552.9,-2290541.300000012,0.5424,55.92356687898089,2.872366268806581,313.016,67.0,Greed
2024-05-01,0.5426,0.5497,0.495,0.5317,105158645.8,55278247.55153,247846.0,52571745.2,27644469.85937,105158645.8,-15155.39999999106,0.5317,53.36466566972869,2.872366268806581,313.14,54.0,Greed
2024-05-02,0.5317,0.5501,0.4994,0.5402,66812652.1,35247461.87673,169139.0,33774406.0,17812050.65756,66812652.1,736159.8999999985,0.5402,52.20056930151084,2.872366268806581,313.14,43.0,Fear
2024-05-03,0.5402,0.5751,0.5267,0.57,62378730.4,34428184.00899,148220.0,31055902.4,17169514.08924,62378730.4,-266925.6000000015,0.5701,51.44572953736655,2.872366268806581,313.14,48.0,Fear
2024-05-04,0.5699,0.5808,0.5567,0.5643,42308893.8,23996322.95092,95349.0,19653895.4,11156470.67956,42308893.8,-3001103.0,0.5643,45.4346238130022,2.872366268806581,313.14,67.0,Greed
2024-05-05,0.5644,0.58,0.5484,0.5601,43721763.7,24649981.08072,122593.0,21003784.5,11843155.27063,43721763.7,-1714194.700000003,0.5601,46.52206432311145,2.872366268806581,313.14,69.0,Greed
2024-05-06,0.56,0.5871,0.5371,0.5413,47906890.1,26892167.222,151312.0,23585593.5,13234614.17627,47906890.1,-735703.1000000015,0.5412,35.31042128603106,2.872366268806581,313.14,71.0,Greed
2024-05-07,0.5413,0.5518,0.521,0.5231,42390033.2,22892754.12226,133033.0,21309822.5,11508306.82624,42390033.2,229611.79999999702,0.5231,34.4231288840854,2.872366268806581,313.14,68.0,Greed
2024-05-08,0.523,0.5463,0.5112,0.5212,47345620.8,24933809.4987,123648.0,23264281.6,12250837.94982,47345620.8,-817057.599999994,0.5211,39.16384875499539,2.872366268806581,313.14,64.0,Greed
2024-05-09,0.5211,0.5481,0.5126,0.5395,26298449.4,13790069.3446,66532.0,12863306.9,6751131.26233,26298449.4,-571835.5999999978,0.5396,35.178512938093675,2.872366268806581,313.14,55.0,Greed
