Date,cg_market_cap,cg_volume,price,open,high,low,close,volume,value,classification,Inflation Rate,sentiment_votes_up_percentage,sentiment_votes_down_percentage,market_cap_rank,circulating_supply,total_supply,max_supply,circulating_total_ratio,price_to_circulating_supply
2023-05-21,596271422.1070783,65169899.474980704,1.1287924395583941,1.1287924395583941,1.1287924395583941,1.1287924395583941,1.1287924395583941,65169899.474980704,52.0,Greed,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-05-22,571102577.3127801,92323368.65177117,1.0731953393699492,1.0731953393699492,1.0731953393699492,1.0731953393699492,1.0731953393699492,92323368.65177117,49.0,Fear,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-05-23,559481050.3989662,108892319.73151384,1.0589647989622972,1.0589647989622972,1.0589647989622972,1.0589647989622972,1.0589647989622972,108892319.73151384,50.0,Neutral,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-05-24,558419791.5427227,123214315.72577675,1.057345369919909,1.057345369919909,1.057345369919909,1.057345369919909,1.057345369919909,123214315.72577675,50.0,Neutral,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-05-25,520524718.1781283,228023011.6681132,0.9859535265581614,0.9859535265581614,0.9859535265581614,0.9859535265581614,0.9859535265581614,228023011.6681132,51.0,Greed,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-05-26,521761830.1357402,131688903.53783162,0.9864726642611362,0.9864726642611362,0.9864726642611362,0.9864726642611362,0.9864726642611362,131688903.53783162,49.0,Fear,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-05-27,525355230.8977198,97780762.12037791,0.9945585216130004,0.9945585216130004,0.9945585216130004,0.9945585216130004,0.9945585216130004,97780762.12037791,48.0,Fear,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-05-28,529619890.73234135,70058258.50082897,1.0026053211586405,1.0026053211586405,1.0026053211586405,1.0026053211586405,1.0026053211586405,70058258.50082897,50.0,Neutral,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-05-29,562774155.1102034,129158742.77271083,1.0639919210290905,1.0639919210290905,1.0639919210290905,1.0639919210290905,1.0639919210290905,129158742.77271083,52.0,Greed,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-05-30,552015905.6495198,233025095.88708717,1.0430039573926395,1.0430039573926395,1.0430039573926395,1.0430039573926395,1.0430039573926395,233025095.88708717,51.0,Greed,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-05-31,531980984.24736047,153348696.68822634,1.004961600586773,1.004961600586773,1.004961600586773,1.004961600586773,1.004961600586773,153348696.68822634,51.0,Greed,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-06-01,518537296.58556825,76930674.35340461,0.9782248126191638,0.9782248126191638,0.9782248126191638,0.9782248126191638,0.9782248126191638,76930674.35340461,52.0,Greed,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-06-02,500389366.76860005,64604991.81030515,0.9460909620025356,0.9460909620025356,0.9460909620025356,0.9460909620025356,0.9460909620025356,64604991.81030515,50.0,Neutral,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-06-03,500871012.3592667,150726694.0156586,0.9490422096106057,0.9490422096106057,0.9490422096106057,0.9490422096106057,0.9490422096106057,150726694.0156586,53.0,Greed,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-06-04,494510048.47329545,106904005.85095343,0.9349483311341398,0.9349483311341398,0.9349483311341398,0.9349483311341398,0.9349483311341398,106904005.85095343,52.0,Greed,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-06-05,510702163.1825978,82209934.33655794,0.9632332280375019,0.9632332280375019,0.9632332280375019,0.9632332280375019,0.9632332280375019,82209934.33655794,53.0,Greed,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-06-06,437261118.380187,197052033.42101687,0.8187850614245712,0.8187850614245712,0.8187850614245712,0.8187850614245712,0.8187850614245712,197052033.42101687,44.0,Fear,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-06-07,443496956.49925613,163744550.82895708,0.8385264996449133,0.8385264996449133,0.8385264996449133,0.8385264996449133,0.8385264996449133,163744550.82895708,53.0,Greed,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-06-08,403156331.9896886,122162786.76992837,0.7632292249205819,0.7632292249205819,0.7632292249205819,0.7632292249205819,0.7632292249205819,122162786.76992837,50.0,Neutral,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-06-09,391105931.03943735,130773289.98851429,0.7395497079384044,0.7395497079384044,0.7395497079384044,0.7395497079384044,0.7395497079384044,130773289.98851429,50.0,Neutral,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-06-10,393813187.2043903,116584925.01146224,0.7458647507376053,0.7458647507376053,0.7458647507376053,0.7458647507376053,0.7458647507376053,116584925.01146224,49.0,Fear,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-06-11,326197748.9755042,240465818.5501023,0.6175099248475145,0.6175099248475145,0.6175099248475145,0.6175099248475145,0.6175099248475145,240465818.5501023,47.0,Fear,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-06-12,317943382.69168323,88603072.62576109,0.609277693383773,0.609277693383773,0.609277693383773,0.609277693383773,0.609277693383773,88603072.62576109,47.0,Fear,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-06-13,354259934.8256559,264751794.73612422,0.6713173696892397,0.6713173696892397,0.6713173696892397,0.6713173696892397,0.6713173696892397,264751794.73612422,45.0,Fear,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-06-14,373360212.26023155,336591166.4098315,0.7065914268410178,0.7065914268410178,0.7065914268410178,0.7065914268410178,0.7065914268410178,336591166.4098315,46.0,Fear,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-06-15,347527927.38884217,197823408.25167704,0.6604368478771987,0.6604368478771987,0.6604368478771987,0.6604368478771987,0.6604368478771987,197823408.25167704,41.0,Fear,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-06-16,346380946.3359682,136427892.4426818,0.6566471300841255,0.6566471300841255,0.6566471300841255,0.6566471300841255,0.6566471300841255,136427892.4426818,47.0,Fear,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-06-17,372711540.03249,83457024.96204142,0.7057917414984058,0.7057917414984058,0.7057917414984058,0.7057917414984058,0.7057917414984058,83457024.96204142,47.0,Fear,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-06-18,398380483.11548615,168980829.48020262,0.753241693407009,0.753241693407009,0.753241693407009,0.753241693407009,0.753241693407009,168980829.48020262,49.0,Fear,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-06-19,378941430.1034536,125474128.82157703,0.7172679497260988,0.7172679497260988,0.7172679497260988,0.7172679497260988,0.7172679497260988,125474128.82157703,47.0,Fear,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-06-20,413497168.81228155,126385744.05027446,0.7836597214915425,0.7836597214915425,0.7836597214915425,0.7836597214915425,0.7836597214915425,126385744.05027446,49.0,Fear,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-06-21,433168419.85730726,247533157.94581926,0.8241599419116046,0.8241599419116046,0.8241599419116046,0.8241599419116046,0.8241599419116046,247533157.94581926,59.0,Greed,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-06-22,440088231.125486,181894819.6313838,0.8337669684245278,0.8337669684245278,0.8337669684245278,0.8337669684245278,0.8337669684245278,181894819.6313838,65.0,Greed,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-06-23,427665893.4805654,292566156.0156844,0.8085036288960571,0.8085036288960571,0.8085036288960571,0.8085036288960571,0.8085036288960571,292566156.0156844,65.0,Greed,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-06-24,421164677.6264021,116582188.32114698,0.7971244391555352,0.7971244391555352,0.7971244391555352,0.7971244391555352,0.7971244391555352,116582188.32114698,62.0,Greed,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-06-25,398696125.7036805,78622974.78778952,0.754771500654631,0.754771500654631,0.754771500654631,0.754771500654631,0.754771500654631,78622974.78778952,64.0,Greed,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-06-26,393729632.01689273,67055199.09002938,0.745346772919725,0.745346772919725,0.745346772919725,0.745346772919725,0.745346772919725,67055199.09002938,55.0,Greed,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-06-27,381325577.69366884,76346227.89621352,0.7235424525391886,0.7235424525391886,0.7235424525391886,0.7235424525391886,0.7235424525391886,76346227.89621352,59.0,Greed,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-06-28,380272471.2462124,83049450.58965884,0.7204883806397968,0.7204883806397968,0.7204883806397968,0.7204883806397968,0.7204883806397968,83049450.58965884,62.0,Greed,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-06-29,351259819.6627675,71709664.27390584,0.6648730556086109,0.6648730556086109,0.6648730556086109,0.6648730556086109,0.6648730556086109,71709664.27390584,54.0,Greed,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-06-30,359758178.4648846,88424107.02792645,0.6803560069732029,0.6803560069732029,0.6803560069732029,0.6803560069732029,0.6803560069732029,88424107.02792645,56.0,Greed,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-07-01,402155938.94317436,104020327.31048325,0.6906588651383738,0.6906588651383738,0.6906588651383738,0.6906588651383738,0.6906588651383738,104020327.31048325,59.0,Greed,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-07-02,449073575.2574278,40123414.203593336,0.6880945850342005,0.6880945850342005,0.6880945850342005,0.6880945850342005,0.6880945850342005,40123414.203593336,63.0,Greed,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-07-03,449551082.71969056,68436995.33866568,0.6899442713303812,0.6899442713303812,0.6899442713303812,0.6899442713303812,0.6899442713303812,68436995.33866568,62.0,Greed,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-07-04,456482449.5990729,97498159.73221532,0.6973958590863572,0.6973958590863572,0.6973958590863572,0.6973958590863572,0.6973958590863572,97498159.73221532,64.0,Greed,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-07-05,450273281.23173237,88358763.22144273,0.6870499962960671,0.6870499962960671,0.6870499962960671,0.6870499962960671,0.6870499962960671,88358763.22144273,61.0,Greed,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-07-06,433953011.3084106,57045685.52290961,0.6625881294787315,0.6625881294787315,0.6625881294787315,0.6625881294787315,0.6625881294787315,57045685.52290961,56.0,Greed,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-07-07,427262430.0721588,52859655.315804675,0.651705931497926,0.651705931497926,0.651705931497926,0.651705931497926,0.651705931497926,52859655.315804675,55.0,Greed,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-07-08,431880139.3739062,41694454.92370676,0.6600909598662207,0.6600909598662207,0.6600909598662207,0.6600909598662207,0.6600909598662207,41694454.92370676,58.0,Greed,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-07-09,426665103.05986905,22164088.3815823,0.6520490585004002,0.6520490585004002,0.6520490585004002,0.6520490585004002,0.6520490585004002,22164088.3815823,55.0,Greed,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-07-10,430796022.1161703,19517696.56099427,0.658571813615854,0.658571813615854,0.658571813615854,0.658571813615854,0.658571813615854,19517696.56099427,56.0,Greed,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-07-11,428236356.2617998,40556398.41565071,0.6549754789040588,0.6549754789040588,0.6549754789040588,0.6549754789040588,0.6549754789040588,40556398.41565071,57.0,Greed,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-07-12,428917292.1897769,27431884.8852443,0.6553414310824939,0.6553414310824939,0.6553414310824939,0.6553414310824939,0.6553414310824939,27431884.8852443,64.0,Greed,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-07-13,429791947.43655026,52156442.9739056,0.6563418431982114,0.6563418431982114,0.6563418431982114,0.6563418431982114,0.6563418431982114,52156442.9739056,57.0,Greed,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-07-14,456311828.1423075,113123860.93100443,0.6988129568609017,0.6988129568609017,0.6988129568609017,0.6988129568609017,0.6988129568609017,113123860.93100443,60.0,Greed,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-07-15,445149641.75175744,152536037.39922678,0.680591669712429,0.680591669712429,0.680591669712429,0.680591669712429,0.680591669712429,152536037.39922678,56.0,Greed,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-07-16,446687733.2285746,54393033.473430246,0.6823419430169186,0.6823419430169186,0.6823419430169186,0.6823419430169186,0.6823419430169186,54393033.473430246,57.0,Greed,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-07-17,440025749.20630926,48697929.86042738,0.672586648391501,0.672586648391501,0.672586648391501,0.672586648391501,0.672586648391501,48697929.86042738,54.0,Greed,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-07-18,472721487.0666131,76764973.98176455,0.7220625055868117,0.7220625055868117,0.7220625055868117,0.7220625055868117,0.7220625055868117,76764973.98176455,56.0,Greed,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-07-19,483757415.1685947,457671907.7260539,0.7398736333968843,0.7398736333968843,0.7398736333968843,0.7398736333968843,0.7398736333968843,457671907.7260539,50.0,Neutral,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-07-20,464598155.04582906,107433977.87027179,0.7102786861561137,0.7102786861561137,0.7102786861561137,0.7102786861561137,0.7102786861561137,107433977.87027179,56.0,Greed,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-07-21,451351401.86383235,70361282.64988749,0.6891838719866634,0.6891838719866634,0.6891838719866634,0.6891838719866634,0.6891838719866634,70361282.64988749,50.0,Neutral,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-07-22,447960030.68585414,42117186.764734246,0.6842529274162652,0.6842529274162652,0.6842529274162652,0.6842529274162652,0.6842529274162652,42117186.764734246,52.0,Greed,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-07-23,453454071.0760115,39911146.445010774,0.6910828033348773,0.6910828033348773,0.6910828033348773,0.6910828033348773,0.6910828033348773,39911146.445010774,54.0,Greed,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-07-24,444747999.04594535,37368238.56044113,0.679475370190247,0.679475370190247,0.679475370190247,0.679475370190247,0.679475370190247,37368238.56044113,55.0,Greed,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-07-25,416810252.73359406,60200069.54740013,0.6370586397151624,0.6370586397151624,0.6370586397151624,0.6370586397151624,0.6370586397151624,60200069.54740013,50.0,Neutral,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-07-26,416887370.0263757,38899761.24821562,0.6374616294762335,0.6374616294762335,0.6374616294762335,0.6374616294762335,0.6374616294762335,38899761.24821562,51.0,Greed,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-07-27,415079814.34390426,43009477.57994456,0.6341662011398708,0.6341662011398708,0.6341662011398708,0.6341662011398708,0.6341662011398708,43009477.57994456,51.0,Greed,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-07-28,412508477.9439287,33349240.587589,0.630214212632891,0.630214212632891,0.630214212632891,0.630214212632891,0.630214212632891,33349240.587589,52.0,Greed,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-07-29,412769311.1721688,30459741.852608528,0.6305469789368351,0.6305469789368351,0.6305469789368351,0.6305469789368351,0.6305469789368351,30459741.852608528,52.0,Greed,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-07-30,418915793.95611244,21843731.611493878,0.6394881413856719,0.6394881413856719,0.6394881413856719,0.6394881413856719,0.6394881413856719,21843731.611493878,52.0,Greed,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-07-31,406611521.90255684,31915182.461236343,0.6213552127302281,0.6213552127302281,0.6213552127302281,0.6213552127302281,0.6213552127302281,31915182.461236343,50.0,Neutral,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-08-01,414132486.2592132,35831870.58600249,0.632744627729473,0.632744627729473,0.632744627729473,0.632744627729473,0.632744627729473,35831870.58600249,53.0,Greed,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-08-02,466009362.01141,76230790.64546101,0.6463208199830991,0.6463208199830991,0.6463208199830991,0.6463208199830991,0.6463208199830991,76230790.64546101,53.0,Greed,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-08-03,443370973.61051816,53138860.938308954,0.6129886476982905,0.6129886476982905,0.6129886476982905,0.6129886476982905,0.6129886476982905,53138860.938308954,52.0,Greed,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-08-04,430114102.7953595,72799218.15199964,0.5929448524667372,0.5929448524667372,0.5929448524667372,0.5929448524667372,0.5929448524667372,72799218.15199964,54.0,Greed,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-08-05,427985072.5536657,49639988.65511548,0.592119365142706,0.592119365142706,0.592119365142706,0.592119365142706,0.592119365142706,49639988.65511548,50.0,Neutral,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-08-06,427356842.70196843,44593599.78904628,0.5914341600819976,0.5914341600819976,0.5914341600819976,0.5914341600819976,0.5914341600819976,44593599.78904628,49.0,Fear,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
2023-08-07,427316899.40925777,56830001.261806265,0.590853445884995,0.590853445884995,0.590853445884995,0.590853445884995,0.590853445884995,56830001.261806265,49.0,Fear,3.322200208829762,77.78,22.22,23,3169845047.483887,10000000000.0,10000000000.0,0.31698450474838874,2.3545651062421338
