Date,Open,High,Low,close_x,Volume,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,volume,net_order_flow,close_y,RSI,Inflation Rate,CPI,value,classification
2024-01-11,16.3098,17.4,15.3023,15.9945,8032100.0,131348803.75656,399748.0,3900191.3,63841311.30911,8032100.0,-231717.40000000037,15.98,66.994266994267,2.872366268806581,309.794,76.0,Extreme Greed
2024-01-12,15.9884,17.2639,15.381,16.3862,7451149.3,121106709.11395,354970.0,3659280.7,59527214.0227,7451149.3,-132587.89999999944,16.39,66.61143330571664,2.872366268806581,309.794,71.0,Greed
2024-01-13,16.386,18.5148,15.48,18.4983,9235571.2,159281744.74639,406592.0,4667522.2,80635563.51499,9235571.2,99473.20000000112,18.49,74.12280701754385,2.872366268806581,309.794,64.0,Greed
2024-01-14,18.4903,19.9,17.9066,18.0582,7645631.7,144359213.14755,387911.0,3852848.8,72787267.68954,7645631.7,60065.89999999944,18.05,71.86392629340894,2.872366268806581,309.794,60.0,Greed
2024-01-15,18.0583,20.3963,18.0551,19.0027,8073848.5,156563157.1998,416286.0,4119570.1,79899679.2683,8073848.5,165291.7000000002,19.0,69.31993817619784,2.872366268806581,309.794,52.0,Greed
2024-01-16,19.0074,19.7,18.6776,18.8075,4426475.3,84725426.04826,209041.0,2134274.6,40899013.41182,4426475.3,-157926.09999999963,18.81,75.25167785234899,2.872366268806581,309.794,64.0,Greed
2024-01-17,18.8054,19.2246,17.8261,18.1379,3448731.4,63358791.63832,182761.0,1639707.4,30137266.17889,3448731.4,-169316.6000000001,18.14,74.75000000000001,2.872366268806581,309.794,60.0,Greed
2024-01-18,18.135,18.55,16.72,16.9238,4140331.3,72933578.19269,210119.0,1973813.3,34802023.91062,4140331.3,-192704.69999999995,16.92,56.588355464759964,2.872366268806581,309.794,63.0,Greed
2024-01-19,16.9241,18.5234,16.3576,17.8672,7149751.9,125589401.45052,347232.0,3593116.6,63189758.07022,7149751.9,36481.299999999814,17.87,60.597572362278264,2.872366268806581,309.794,51.0,Greed
2024-01-20,17.8687,17.8733,17.0165,17.6715,2181982.9,37976724.3913,104981.0,1096340.0,19092280.84006,2181982.9,10697.100000000093,17.67,67.32365145228218,2.872366268806581,309.794,52.0,Greed
