date,cg_market_cap,cg_volume,price,open,high,low,close,volume,value,classification,inflation rate,sentiment_votes_up_percentage,sentiment_votes_down_percentage,market_cap_rank,circulating_supply,total_supply,max_supply
2024-11-25,0.0,163253.60797211743,1.360367712663893e-07,1.360367712663893e-07,1.360367712663893e-07,1.360367712663893e-07,1.360367712663893e-07,163253.60797211743,82.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2024-11-26,0.0,119587.74870866415,1.3555352669837348e-07,1.3555352669837348e-07,1.3555352669837348e-07,1.3555352669837348e-07,1.3555352669837348e-07,119587.74870866415,79.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2024-11-27,0.0,66902.66853504004,1.345248017882277e-07,1.345248017882277e-07,1.345248017882277e-07,1.345248017882277e-07,1.345248017882277e-07,66902.66853504004,75.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2024-11-28,0.0,68017.66419738189,1.3581685469605968e-07,1.3581685469605968e-07,1.3581685469605968e-07,1.3581685469605968e-07,1.3581685469605968e-07,68017.66419738189,77.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2024-11-29,0.0,60699.087889483744,1.3563553246850529e-07,1.3563553246850529e-07,1.3563553246850529e-07,1.3563553246850529e-07,1.3563553246850529e-07,60699.087889483744,78.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2024-11-30,0.0,52118.31871549642,1.361155214880404e-07,1.361155214880404e-07,1.361155214880404e-07,1.361155214880404e-07,1.361155214880404e-07,52118.31871549642,84.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2024-12-01,0.0,92961.02999088149,1.363466459190836e-07,1.363466459190836e-07,1.363466459190836e-07,1.363466459190836e-07,1.363466459190836e-07,92961.02999088149,81.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2024-12-02,0.0,73552.48755192832,1.357349080851255e-07,1.357349080851255e-07,1.357349080851255e-07,1.357349080851255e-07,1.357349080851255e-07,73552.48755192832,80.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2024-12-03,0.0,125856.16000187109,1.3618132482407457e-07,1.3618132482407457e-07,1.3618132482407457e-07,1.3618132482407457e-07,1.3618132482407457e-07,125856.16000187109,76.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2024-12-04,0.0,182731.58932853222,1.414904524003521e-07,1.414904524003521e-07,1.414904524003521e-07,1.414904524003521e-07,1.414904524003521e-07,182731.58932853222,78.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2024-12-05,0.0,102570.70497434569,1.4139402546993434e-07,1.4139402546993434e-07,1.4139402546993434e-07,1.4139402546993434e-07,1.4139402546993434e-07,102570.70497434569,84.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2024-12-06,0.0,100736.56298708568,1.4131383881725194e-07,1.4131383881725194e-07,1.4131383881725194e-07,1.4131383881725194e-07,1.4131383881725194e-07,100736.56298708568,72.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2024-12-07,0.0,89562.62608358187,1.413653091473437e-07,1.413653091473437e-07,1.413653091473437e-07,1.413653091473437e-07,1.413653091473437e-07,89562.62608358187,75.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2024-12-08,0.0,60162.460660823,1.39921358065491e-07,1.39921358065491e-07,1.39921358065491e-07,1.39921358065491e-07,1.39921358065491e-07,60162.460660823,79.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2024-12-09,0.0,62012.900321933594,1.4398386390161287e-07,1.4398386390161287e-07,1.4398386390161287e-07,1.4398386390161287e-07,1.4398386390161287e-07,62012.900321933594,78.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2024-12-10,0.0,110789.30640193868,1.4214010689409655e-07,1.4214010689409655e-07,1.4214010689409655e-07,1.4214010689409655e-07,1.4214010689409655e-07,110789.30640193868,78.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2024-12-11,0.0,122830.80425082453,1.4209883123419162e-07,1.4209883123419162e-07,1.4209883123419162e-07,1.4209883123419162e-07,1.4209883123419162e-07,122830.80425082453,74.0,Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2024-12-12,0.0,72046.94543571281,1.419212862874034e-07,1.419212862874034e-07,1.419212862874034e-07,1.419212862874034e-07,1.419212862874034e-07,72046.94543571281,83.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2024-12-13,0.0,81979.49874753757,1.4305652084410964e-07,1.4305652084410964e-07,1.4305652084410964e-07,1.4305652084410964e-07,1.4305652084410964e-07,81979.49874753757,76.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2024-12-14,0.0,70210.60239966058,1.4400026379797046e-07,1.4400026379797046e-07,1.4400026379797046e-07,1.4400026379797046e-07,1.4400026379797046e-07,70210.60239966058,83.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
2024-12-15,0.0,53881.19757141779,1.4192948304134575e-07,1.43119e-07,1.45051e-07,1.41359e-07,1.41929e-07,53881.19757141779,80.0,Extreme Greed,2.872366268806581,Unknown,Unknown,Unknown,0.0,100000000000000.0,100000000000000.0
