Date,open,high,low,close,volume,price,market_cap,total_volume,sma20_ma,sma200_ma,ema50_ma,rsi14_rsi,macd_macd,macd_macd_signal,macd_macd_hist,stoch_slow_k,stoch_slow_d,atr14_atr,bbands20_upper_band,bbands20_middle_band,bbands20_lower_band,obv_obv,inflation rate,cpi,fear_greed_index,close_y,rsi,posts_created,posts_active,contributors_created,contributors_active,spam,interactions,sentiment,fear_greed_classification_Extreme Fear,fear_greed_classification_Extreme Greed,fear_greed_classification_Fear,fear_greed_classification_Greed,fear_greed_classification_Neutral
2017-08-27 00:00:00,-1.0032144587261735,-1.0073045346930956,-0.9971308876347125,-1.0045489858896002,-0.8412105177099776,-1.0132895623139464,-1.0022084204467199,-1.19243403113394,-1.0174593010816346,-1.1637073232822457,-1.0563689220201764,1.2334804559522596,0.0703966495548638,0.08531296517341024,-0.03777384922166625,1.1294689537368159,1.1027365152233393,-0.9254491777729607,-1.02421033325057,-1.0174593010816346,-1.0013878545197248,-1.5355012910908037,-0.5291016627011667,-1.2661897651821592,-0.7436500802116062,-1.0046212803251418,0.23119532707326956,-0.7145587486265523,-0.5804516253440144,-0.7329859014649767,-0.6391961994153997,-0.5436604715861632,-0.5447704322158818,-1.1194318619764583,0.0,0.0,1.0,0.0,0.0
2017-08-28 00:00:00,-1.004145125159658,-1.007311825548906,-1.003943242462629,-1.001379741954788,-0.8380238361147828,-1.0091645261675437,-0.9987465239426598,-1.1783407989847436,-1.0154428395715016,-1.1628640917256723,-1.0547738630249643,1.2326782945079395,0.06406550383208491,0.08109124181382824,-0.046207628671050785,1.1340861505822495,1.1578316035184264,-0.9282823996486991,-1.0244069868487198,-1.0154428395715016,-0.996766210770704,-1.538363761027375,-0.5291016627011667,-1.2661897651821592,-0.7436500802116062,-1.0018094619676992,0.05594974137677155,-0.7145587486265523,-0.5804516253440144,-0.7329859014649767,-0.6391961994153997,-0.5436604715861632,-0.5447704322158818,-1.1194318619764583,0.0,0.0,1.0,0.0,0.0
2017-08-29 00:00:00,-1.002340045908224,-0.9981565358886213,-0.9959457071457067,-0.993080935360227,-0.8380275696132571,-1.0018127470346427,-0.9925857689222004,-1.1684622650404626,-1.0128528290156253,-1.1619705715265454,-1.0529077690976771,1.5189971664534427,0.06799981056918825,0.07854430307781717,-0.023240757778296563,1.2695497724330307,1.2095255754434273,-0.9250853911146644,-1.0248749991260357,-1.0128528290156253,-0.990574871097362,-1.5347317393232343,-0.5291016627011667,-1.2661897651821592,-0.7436500802116062,-0.9941936211542,0.6027361477155125,-0.7145587486265523,-0.5804516253440144,-0.7329859014649767,-0.6391961994153997,-0.5436604715861632,-0.5447704322158818,-1.1194318619764583,0.0,0.0,1.0,0.0,0.0
2017-08-30 00:00:00,-0.9936178400936071,-0.9972792029060893,-0.9916103414583259,-0.9944175726691971,-0.8354479558669319,-0.9952083631413484,-0.9870452272323733,-1.1773051306719957,-1.0103728453672762,-1.1610843919212759,-1.0511381641745758,1.4663719036257619,0.06754306422445017,0.07641033968290142,-0.017577378023818993,1.3423200742945096,1.2824251753530755,-0.9294395957643274,-1.0267206908604454,-1.0103728453672762,-0.9829912933189029,-1.5375628281060798,-0.5291016627011667,-1.2661897651821592,-0.7436500802116062,-0.9939948140646909,0.25143619514156323,-0.7145587486265523,-0.5804516253440144,-0.7329859014649767,-0.6391961994153997,-0.5436604715861632,-0.5447704322158818,-1.1194318619764583,0.0,0.0,1.0,0.0,0.0
2017-08-31 00:00:00,-0.9940058245889887,-0.9933133823927127,-0.9857233667551706,-0.9874016733742783,-0.8386140298566974,-0.9890426969522907,-0.9818710420871959,-1.1772442496242734,-1.0081677702630667,-1.1601625346805509,-1.04920336062547,1.6520983399152107,0.07260389711303142,0.07577137947906096,0.002924206689721371,1.4551823922017444,1.3923982594089885,-0.9315327487866905,-1.0261262005958334,-1.0081677702630667,-0.9788961629860986,-1.5347213957517825,-0.5291016627011667,-1.2661897651821592,-0.7436500802116062,-0.9879483506292908,0.40769618248401696,-0.7145587486265523,-0.5804516253440144,-0.7329859014649767,-0.6391961994153997,-0.5436604715861632,-0.5447704322158818,-1.1194318619764583,0.0,0.0,1.0,0.0,0.0
2017-09-01 00:00:00,-0.9884321667262314,-0.9876374511442252,-0.9815030917828949,-0.9828544613540899,-0.8385673332555755,-0.9824171535289064,-0.9763099112595778,-1.1663997965589237,-1.0060579349084664,-1.1591916112341123,-1.0470239954083276,1.8675848548871166,0.08490978979386336,0.07785768827215912,0.04029664029610726,1.5133507845849878,1.4758981149814314,-0.9318175563123857,-1.0225955744431838,-1.0060579349084664,-0.978485840651046,-1.5309242875580202,-0.5291016627011667,-1.2661897651821592,-0.7436500802116062,-0.981500553131701,1.583212826995692,-0.7145587486265523,-0.5804516253440144,-0.7329859014649767,-0.6391961994153997,-0.5436604715861632,-0.5447704322158818,-1.1194318619764583,0.0,0.0,1.0,0.0,0.0
2017-09-02 00:00:00,-0.9840365257535024,-0.985464776112691,-0.9970746116600472,-0.9978480271108953,-0.8339288184144478,-0.9950929623135709,-0.9868889909167319,-1.14011280628468,-1.0049991210828217,-1.1583021042712391,-1.0454622426471043,0.8373061727925936,0.07315583467730885,0.07704575777979598,0.0005522012043470992,1.228309264019913,1.4368503313905925,-0.9140086898143752,-1.0217473122219314,-1.0049991210828217,-0.9771860558711304,-1.5349011793768819,-0.5291016627011667,-1.2661897651821592,-0.7436500802116062,-0.9975824347236062,0.45060251226906933,-0.7145587486265523,-0.5804516253440144,-0.7329859014649767,-0.6391961994153997,-0.5436604715861632,-0.5447704322158818,-1.1194318619764583,0.0,0.0,1.0,0.0,0.0
2017-09-03 00:00:00,-0.9959349926982206,-0.994555258165771,-0.9965897073971408,-0.9963212682304574,-0.8369239505207227,-0.991956434562063,-0.9842472733944487,-1.1618464814161968,-1.0044590839313734,-1.1574122838349452,-1.043954617335538,0.8439759224031909,0.06140516188914138,0.07391594740125208,-0.03123384118374246,0.9073172432452018,1.2492111140381137,-0.9104129251231501,-1.020825377213933,-1.0044590839313734,-0.9771026207013831,-1.5320768985426607,-0.5291016627011667,-1.2661897651821592,-0.7436500802116062,-0.9942332999080312,0.6991535063713287,-0.7145587486265523,-0.5804516253440144,-0.7329859014649767,-0.6391961994153997,-0.5436604715861632,-0.5447704322158818,-1.1194318619764583,0.0,0.0,1.0,0.0,0.0
2017-09-04 00:00:00,-0.9960797630323182,-1.002140583541524,-1.0103760518072757,-1.01322431585722,-0.8280690780452119,-1.0049911847593411,-0.9951295051523772,-1.1364208896347965,-1.0043451829520142,-1.1566137004898356,-1.0430950203584939,-0.029068851076483295,0.029101055136706157,0.06459351201968196,-0.116155631024496,0.23379127879073952,0.8109721896410536,-0.8955283916259669,-1.0208688401898234,-1.0043451829520142,-0.9768032433230116,-1.536441218102678,-0.5291016627011667,-1.2661897651821592,-0.7436500802116062,-1.0098493694627708,0.1778232493348583,-0.7145587486265523,-0.5804516253440144,-0.7329859014649767,-0.6391961994153997,-0.5436604715861632,-0.5447704322158818,-1.1194318619764583,0.0,0.0,1.0,0.0,0.0
2017-09-05 00:00:00,-1.0125434590554223,-1.0038620356078962,-1.0260110408287875,-1.0022154502537173,-0.8301550181518791,-0.999587948865715,-0.9905868495834633,-1.1330589749944489,-1.0043453924065902,-1.1557848922943146,-1.042030920774105,0.23081109644533923,0.009773914582355672,0.0530560816953117,-0.14653059495318912,-0.13131212561295189,0.3453130893593961,-0.8850148117834864,-1.0208690472645128,-1.0043453924065902,-0.9768034548455838,-1.532499637257911,-0.5291016627011667,-1.2661897651821592,-0.7436500802116062,-0.9993493792301572,0.41342951595680677,-0.7145587486265523,-0.5804516253440144,-0.7329859014649767,-0.6391961994153997,-0.5436604715861632,-0.5447704322158818,-1.1194318619764583,0.0,0.0,0.0,1.0,0.0
2017-09-06 00:00:00,-1.001808945596849,-0.996657049876925,-0.9950270970630107,-0.9917463645900771,-0.8354618663549533,-0.9936189530021711,-0.9855737786100751,-1.1593913162650005,-1.0037894367073878,-1.1549032296329869,-1.0406338008708804,0.5907116953968458,0.00557381317221865,0.04293960580205425,-0.12704457524042334,-0.23251092160027076,-0.0450688457392462,-0.8869381428784728,-1.0199514427348289,-1.0037894367073878,-0.9766802443149253,-1.5293263223636846,-0.5291016627011667,-1.2661897651821592,-0.7436500802116062,-0.9904414989950256,0.5046049216863334,-0.7145587486265523,-0.5804516253440144,-0.7329859014649767,-0.6391961994153997,-0.5436604715861632,-0.5447704322158818,-1.1194318619764583,0.0,0.0,1.0,0.0,0.0
2017-09-07 00:00:00,-0.9913325369624951,-0.9915647921408237,-0.9906718443770639,-0.9887771616130699,-0.8393255988424607,-0.9939261374313659,-0.9858099544948459,-1.1775115362322528,-1.0028693869570569,-1.154019250015841,-1.039286781760641,0.5949974111853218,0.00042723315084222473,0.03376011081994391,-0.11419539370831484,-0.014306975770191696,-0.1300406179320293,-0.893485429355915,-1.0191978124920504,-1.0028693869570569,-0.9755703917611447,-1.5266314372465053,-0.5291016627011667,-1.2661897651821592,-0.7436500802116062,-0.9889448659989504,0.4252558710217813,-0.7145587486265523,-0.5804516253440144,-0.7329859014649767,-0.6391961994153997,-0.5436604715861632,-0.5447704322158818,-1.1194318619764583,0.0,0.0,1.0,0.0,0.0
2017-09-08 00:00:00,-0.9883589543001305,-0.9937196450803767,-1.0079887657241016,-1.0056735963156076,-0.831372081038404,-1.0063132452443317,-0.9961563198075575,-1.1399791259002827,-1.0027959735471814,-1.1532356237031112,-1.0386230808725865,-0.1980277842412757,-0.027451466961160378,0.020532018806727816,-0.1697153169496441,-0.19366357988921207,-0.15139535998061288,-0.8734671388484642,-1.019245981221018,-1.0027959735471814,-0.9753535606106764,-1.530577284325957,-0.5291016627011667,-1.2661897651821592,-0.7436500802116062,-1.0057016997263406,-0.25293986126066526,-0.7145587486265523,-0.5804516253440144,-0.7329859014649767,-0.6391961994153997,-0.5436604715861632,-0.5447704322158818,-1.1194318619764583,0.0,0.0,1.0,0.0,0.0
2017-09-09 00:00:00,-1.0052706110998855,-1.006226298128229,-1.0028634207532598,-1.0066651216415874,-0.8373322255502275,-1.007950483809572,-0.9975075860597518,-1.1720341455209198,-1.0025060884144061,-1.1524614568415787,-1.0379899769912058,-0.20307879372574483,-0.05109469192128747,0.004959044193367164,-0.2018714515738329,-0.6440096756546313,-0.29233044441526723,-0.8790599908475657,-1.0195875901810936,-1.0025060884144061,-0.974318041373895,-1.5326024876601392,-0.5291016627011667,-1.2661897651821592,-0.7436500802116062,-1.0066763091173223,-0.23691943894749487,-0.7145587486265523,-0.5804516253440144,-0.7329859014649767,-0.6391961994153997,-0.5436604715861632,-0.5447704322158818,-1.1194318619764583,0.0,0.0,1.0,0.0,0.0
2017-09-10 00:00:00,-1.0062629083327428,-1.0120435909699317,-1.0176331137733374,-1.0119736465631743,-0.8373122063030096,-1.0126199623887937,-1.0014009350221889,-1.1623121433523904,-1.0022522294686522,-1.1517134857662348,-1.0375568864606772,-0.39975379959554813,-0.07707270951089135,-0.012982632519049152,-0.23435449926796134,-1.1753222068227775,-0.6899686791977944,-0.8780898036486712,-1.0201319548994108,-1.0022522294686522,-0.9731207912490806,-1.535055542870568,-0.5291016627011667,-1.2661897651821592,-0.7436500802116062,-1.011938290523849,-0.35283960885197646,-0.7145587486265523,-0.5804516253440144,-0.7329859014649767,-0.6391961994153997,-0.5436604715861632,-0.5447704322158818,-1.1194318619764583,0.0,0.0,1.0,0.0,0.0
2017-09-11 00:00:00,-1.0106138773166644,-1.0099604314458488,-1.0050277185759178,-1.0087457129258657,-0.8368135162295244,-1.0112840798202485,-1.0002639327239442,-1.172792581656099,-1.0021249858139116,-1.1509682397893024,-1.0370756629224749,-0.31784512266800574,-0.09624224655424432,-0.03138219287119574,-0.24063349308477633,-1.2118215560546015,-1.0386792272267347,-0.8853581360914397,-1.0203453444818218,-1.0021249858139116,-0.9725911154792374,-1.532780372105811,-0.5291016627011667,-1.2661897651821592,-0.7436500802116062,-1.0088408678028913,-0.34460612524680856,-0.7145587486265523,-0.5804516253440144,-0.7329859014649767,-0.6391961994153997,-0.5436604715861632,-0.5447704322158818,-1.1194318619764583,0.0,0.0,0.0,1.0,0.0
2017-09-12 00:00:00,-1.0083397421827542,-1.007523665414956,-1.0074865132284037,-1.0105952651700343,-0.8345521626087022,-1.0126905923540839,-1.0014210905841407,-1.1592746938268532,-1.00216836385654,-1.1502323064317808,-1.036665057442079,-0.38045346936444957,-0.11391577372363446,-0.04983227896030545,-0.24132642468270266,-1.2803255971985072,-1.2566123554754152,-0.8861001732775005,-1.0202754430332381,-1.00216836385654,-0.972768316234695,-1.5355043446257455,-0.5291016627011667,-1.2661897651821592,-0.7436500802116062,-1.0106826232932287,-0.6255328176017423,-0.7145587486265523,-0.5804516253440144,-0.7329859014649767,-0.6391961994153997,-0.5436604715861632,-0.5447704322158818,-1.1194318619764583,0.0,0.0,0.0,1.0,0.0
2017-09-13 00:00:00,-1.0103615633058085,-1.0168077601945595,-1.0193679370524962,-1.0196479451262408,-0.8341262769891019,-1.022915087303753,-1.009962994298056,-1.1368463153210764,-1.0031152870478433,-1.1495507208442217,-1.036692242898002,-0.8452977655837752,-0.143057682350961,-0.07074347400896984,-0.2750765213150605,-1.386652556732733,-1.3289911525882252,-0.8816804181290443,-1.0187621188773088,-1.0031152870478433,-0.9766216115343621,-1.538746776486275,-0.5291016627011667,-1.2661897651821592,-0.7436500802116062,-1.0198012969080892,-0.828953148855461,-0.7145587486265523,-0.5804516253440144,-0.7329859014649767,-0.6391961994153997,-0.5436604715861632,-0.5447704322158818,-1.1194318619764583,0.0,0.0,0.0,1.0,0.0
2017-09-14 00:00:00,-1.0192843794405322,-1.023789969775765,-1.0445385303225747,-1.050880372932964,-0.8246655288394101,-1.0552866025705208,-1.0370589008414859,-1.1180117726672667,-1.0056636165620632,-1.1490555367662467,-1.0379545137731927,-1.7257509232770523,-0.2091253048112264,-0.10141765204009397,-0.4089599147336524,-1.629365119106405,-1.471996473824766,-0.8513195616124294,-1.0115700835865937,-1.0056636165620632,-0.9906860856085622,-1.5427151511698278,-0.5291016627011667,-1.2661897651821592,-0.7436500802116062,-1.0509164663578365,-1.4832683934138,-0.7145587486265523,-0.5804516253440144,-0.7329859014649767,-0.6391961994153997,-0.5436604715861632,-0.5447704322158818,-1.1194318619764583,0.0,0.0,0.0,1.0,0.0
2017-09-15 00:00:00,-1.050554357976086,-1.0293391211426588,-1.0592688724731494,-1.0297611728050253,-0.8208406786989759,-1.0351408114309029,-1.0201689510532452,-1.0549767401701684,-1.007160965181515,-1.1484439326018112,-1.0383474695444832,-0.8180194707310565,-0.2320012411550983,-0.13078553379798208,-0.39104619121440565,-1.4336657616987227,-1.5245144105957114,-0.8218852323559905,-1.010562643975168,-1.007160965181515,-0.9951381908249534,-1.5366550566179595,-0.5291016627011667,-1.2661897651821592,-0.7436500802116062,-1.0298458081123474,-1.0722411062630874,-0.7145587486265523,-0.5804516253440144,-0.7329859014649767,-0.6391961994153997,-0.5436604715861632,-0.5447704322158818,-1.1194318619764583,0.0,1.0,0.0,0.0,0.0
2017-09-16 00:00:00,-1.0304519630128204,-1.0255316742193887,-1.031610711871809,-1.0291432776977556,-0.8292911453564552,-1.0343828940639779,-1.019518038492638,-1.1436109321069245,-1.0087482955704716,-1.1478354343029622,-1.0387462168567148,-0.8324743864027959,-0.24997121358699378,-0.15807284903306312,-0.3625146136415486,-1.0712710321517767,-1.4164988141046144,-0.8233512455012826,-1.0100058478473228,-1.0087482955704716,-0.9992523996732015,-1.5393116357573315,-0.5291016627011667,-1.2661897651821592,-0.7436500802116062,-1.0292179744970371,-0.8268336299541844,-0.7145587486265523,-0.5804516253440144,-0.7329859014649767,-0.6391961994153997,-0.5436604715861632,-0.5447704322158818,-1.1194318619764583,0.0,1.0,0.0,0.0,0.0
2017-09-17 00:00:00,-1.0299878706846564,-1.0337051286305234,-1.0304107219157859,-1.0297615861127896,-0.837037810315779,-1.0365676187360453,-1.0213319477167202,-1.1692911315582568,-1.0104234717949516,-1.1472480125871678,-1.039200951028584,-0.8838780940443881,-0.2656430076147171,-0.18321062028386528,-0.333037176145667,-0.6319396212995514,-1.0748883614680724,-0.8310115011996505,-1.009671476878955,-1.0104234717949516,-1.0032943638075025,-1.5411219634701763,-0.5291016627011667,-1.2661897651821592,-0.7436500802116062,-1.029863580887501,-0.9277029157873008,-0.7145587486265523,-0.5804516253440144,-0.7329859014649767,-0.6391961994153997,-0.5436604715861632,-0.5447704322158818,-1.1194318619764583,0.0,1.0,0.0,0.0,0.0
2017-09-18 00:00:00,-1.0297905694007576,-1.018516250739491,-1.0223298304559383,-1.0159149494012507,-0.8326592031015901,-1.017596878245219,-1.005422919139213,-1.1490438456841003,-1.0114996912958374,-1.1465476523407792,-1.0388184627451729,-0.12457949488203322,-0.24840569005975166,-0.19968247865371108,-0.21419820344493404,-0.26217580219158215,-0.6736629832111855,-0.8209873125695383,-1.011166302875806,-1.0114996912958374,-1.0038662489977863,-1.5382830440317063,-0.5291016627011667,-1.2661897651821592,-0.7436500802116062,-1.0159673373191378,-0.2898812728073687,-0.7145587486265523,-0.5804516253440144,-0.7329859014649767,-0.6391961994153997,-0.5436604715861632,-0.5447704322158818,-1.1194318619764583,0.0,1.0,0.0,0.0,0.0
2017-09-19 00:00:00,-1.0144862769390122,-1.0198622237316213,-1.0163675390348097,-1.0210800565287086,-0.8342663884944628,-1.0222832413642653,-1.009334009911179,-1.1648426941658596,-1.0128408913615379,-1.1458881586158616,-1.0386892038169453,-0.31631595709431215,-0.24229469690311126,-0.21157008603986593,-0.15133270240470262,-0.040651728835191775,-0.32068404510205695,-0.8284436147246786,-1.012762349482785,-1.0128408913615379,-1.0048949671456593,-1.5405679300454576,-0.5291016627011667,-1.2661897651821592,-0.7436500802116062,-1.0211400415295437,-0.6554860051951574,-0.7145587486265523,-0.5804516253440144,-0.7329859014649767,-0.6391961994153997,-0.5436604715861632,-0.5447704322158818,-1.1194318619764583,0.0,1.0,0.0,0.0,0.0
2017-09-20 00:00:00,-1.020689065310805,-1.0216399774067526,-1.0168291712781174,-1.021495017523825,-0.8365498444015789,-1.0239747719373204,-1.010739553723042,-1.177224420399644,-1.0145111663489463,-1.1452284608196477,-1.0385973262985342,-0.3426352355086709,-0.2378224875126376,-0.22013619576652452,-0.10578385782863754,0.18278531279166174,-0.04164740892319256,-0.8385539027620924,-1.0154563361162185,-1.0145111663489463,-1.0053395132858403,-1.5423412667696377,-0.5291016627011667,-1.2661897651821592,-0.7436500802116062,-1.0215612149686493,-0.9239108406001704,-0.7145587486265523,-0.5804516253440144,-0.7329859014649767,-0.6391961994153997,-0.5436604715861632,-0.5447704322158818,-1.1194318619764583,0.0,1.0,0.0,0.0,0.0
2017-09-21 00:00:00,-1.0215183925104212,-1.0271518643995037,-1.0275343002934147,-1.0334813559893297,-0.8330161074060978,-1.033482286273234,-1.0186920416786498,-1.166189820260862,-1.0171523252933001,-1.144640158113134,-1.0389760824192165,-0.7057541201654826,-0.2497756703518633,-0.22951210604018007,-0.11688887441163077,-0.11748205508043585,0.007908895943068843,-0.8399582657195322,-1.0199117937052207,-1.0171523252933001,-1.0058108753824488,-1.5444033589900852,-0.5291016627011667,-1.2661897651821592,-0.7436500802116062,-1.033529732413374,-1.161886014827989,-0.7145587486265523,-0.5804516253440144,-0.7329859014649767,-0.6391961994153997,-0.5436604715861632,-0.5447704322158818,-1.1194318619764583,0.0,0.0,0.0,1.0,0.0
