datetime,sma20_ma,sma200_ma,ema50_ma,rsi14_rsi,macd_macd,macd_macd_signal,macd_macd_hist,stoch_slow_k,stoch_slow_d,atr14_atr,bbands20_upper_band,bbands20_middle_band,bbands20_lower_band
2024-03-05,114.55900,62.66410,107.26589,62.46034,6.94819,5.14883,1.79936,76.82348,80.25255,9.22159,135.54168,114.55900,93.57631
2024-03-06,115.42000,63.20925,108.19389,66.45400,7.18011,5.55509,1.62503,74.26149,78.11398,9.60005,137.57323,115.42000,93.26677
2024-03-07,117.10350,63.82080,109.60080,73.77788,8.32820,6.10971,2.21849,74.82023,75.30174,10.23861,142.37311,117.10350,91.83389
2024-03-08,118.90700,64.43975,110.98861,74.20255,9.20618,6.72900,2.47718,82.89206,77.32460,10.26943,146.61405,118.90700,91.19995
2024-03-09,120.52150,65.059600,112.30396,73.56106,9.75245,7.33369,2.41876,86.43603,81.38278,9.91590,150.18076,120.52150,90.86224
2024-03-10,122.17400,65.67365,113.56812,73.56640,10.070097,7.88097,2.18912,84.54891,84.62567,9.77690,153.28369,122.17400,91.064311
2024-03-11,124.20050,66.31255,114.95094,75.82633,10.54643,8.41406,2.13236,86.53781,85.84092,9.99284,156.68121,124.20050,91.71978
2024-03-12,126.50550,66.96605,116.36933,76.95874,10.98211,8.92767,2.054439,89.12748,86.73807,10.22478,159.74852,126.50550,93.26248
2024-03-13,129.61150,67.68425,118.23406,82.026863,12.21939,9.58602,2.63337,92.78742,89.48424,10.76944,164.60301,129.61150,94.61999
2024-03-14,133.44500,68.46290,120.51979,85.42534,14.054647,10.47974,3.57490,94.91807,92.27766,11.30234,171.24123,133.44500,95.64877
2024-03-15,137.40850,69.27655,122.98136,86.86271,15.87241,11.55828,4.31414,95.28020,94.32856,12.22145,178.51150,137.40850,96.30550
2024-03-16,141.33250,70.077500,125.29543,85.12662,17.012004,12.64902,4.36298,90.92719,93.70848,12.82707,183.70638,141.33250,98.95862
2024-03-17,145.92800,70.98250,128.29678,88.80432,19.29366,13.97795,5.31571,90.88318,92.36352,13.71656,193.31694,145.92800,98.53906
2024-03-18,150.28700,71.86200,130.93691,81.97202,20.36602,15.25556,5.11045,88.51289,90.10775,13.86823,199.097831,150.28700,101.47617
2024-03-19,152.85250,72.61590,132.47311,61.15682,18.93911,15.99227,2.94684,79.71546,86.37051,15.20122,200.14387,152.85250,105.56112
2024-03-20,156.16450,73.47775,134.80240,68.50377,19.34117,16.66205,2.67912,72.93931,80.38922,16.29970,204.62951,156.16450,107.69949
2024-03-21,158.63650,74.27725,136.55446,61.38431,18.44739,17.019121,1.42827,63.73830,72.13103,16.54187,206.55975,158.63650,110.71325
2024-03-22,160.87850,75.054550,138.060562,58.97629,17.17634,17.050565,0.12577546,62.52425,66.40062,16.36959,207.43154,160.87850,114.32546
2024-03-23,162.99600,75.81680,139.41897,57.75629,15.80447,16.80135,-0.99687236,53.026127,59.76289,15.79962,207.61440,162.99600,118.37760
2024-03-24,165.52650,76.63705,141.15509,61.88531,15.42624,16.52632,-1.10009,54.96230,56.83756,15.75250,208.79130,165.52650,122.26170
2024-03-25,168.70050,77.48255,143.032145,63.73658,15.37929,16.29692,-0.91763026,60.80004,56.26282,15.59375,208.97643,168.70050,128.42457
2024-03-26,171.67900,78.33705,144.89363,64.25573,15.28530,16.094594,-0.80929238,67.30196,61.021433,15.19849,209.047253,171.67900,134.31075
2024-03-27,173.78150,79.17045,146.51035,61.45182,14.68807,15.81329,-1.12522,63.52831,63.87677,14.99645,209.38995,173.78150,138.17305
2024-03-28,176.014499,80.027550,148.20210,62.85851,14.33437,15.51751,-1.18314,59.49600,63.44209,14.64313,209.66845,176.014499,142.36055
2024-03-29,178.39850,80.90000,149.92790,63.88771,14.098113,15.23363,-1.13551,57.64644,60.22358,14.27505,209.44779,178.39850,147.34921
2024-03-30,180.88950,81.78220,151.67034,64.77063,13.92386,14.97167,-1.047814,62.53619,59.89288,13.88826,208.47414,180.88950,153.30486
2024-03-31,183.57350,82.70280,153.66405,67.96778,14.27880,14.83310,-0.55429771,71.61619,63.93294,13.54267,208.47378,183.57350,158.67322
2024-04-01,185.63700,83.57050,155.18271,60.61208,13.58688,14.58385,-0.99697890,74.57880,69.57706,13.79177,205.83333,185.63700,165.44067
2024-04-02,186.51100,84.38180,156.21084,53.80242,12.013237,14.069731,-2.056494,67.21940,71.13813,13.98093,204.23390,186.51100,168.78810
2024-04-03,186.93800,85.21145,157.34218,55.59178,10.93539,13.44286,-2.50747,54.84753,65.54857,14.025860,204.079436,186.93800,169.79656
2024-04-04,186.97650,86.037600,158.38994,54.96535,9.88653,12.73160,-2.84506,45.86976,55.97889,13.73116,204.088423,186.97650,169.86458
2024-04-05,186.59850,86.81155,159.018960,49.21412,8.18391,11.82206,-3.63815,36.65863,45.79197,13.97036,204.45225,186.59850,168.74475
2024-04-06,185.44300,87.60505,159.79155,51.64162,7.098900,10.87743,-3.77853,30.66567,37.73135,13.40962,202.15916,185.44300,168.72684
2024-04-07,184.64000,88.40135,160.56678,52.12417,6.23493,9.94893,-3.71400,26.36387,31.22939,12.86250,200.85908,184.64000,168.42092
2024-04-08,185.16700,89.20730,161.35436,52.78258,5.57393,9.073929,-3.50000,32.10559,29.71171,12.59661,200.097083,185.16700,170.23691
2024-04-09,184.18800,89.97165,161.78321,47.39847,4.32564,8.12427,-3.79863,26.17001,28.21316,12.52971,199.78451,184.18800,168.59149
2024-04-10,183.88100,90.74095,162.23642,48.11435,3.38210,7.17584,-3.79374,24.12338,27.46633,12.54973,200.066697,183.88100,167.69530
2024-04-11,183.75600,91.50640,162.63734,47.53052,2.53411,6.24749,-3.71338,20.36375,23.55238,12.093322,200.25101,183.75600,167.26099
2024-04-12,182.79500,92.17685,162.27823,37.079697,0.32678589,5.063350,-4.73656,20.73682,21.74132,13.36737,203.46554,182.79500,162.12445
2024-04-13,180.53650,92.77440,161.34653,31.24772,-2.59972,3.53074,-6.13045,18.77960,19.96006,14.74756,208.79889,180.53650,152.27410
2024-04-14,178.65900,93.43615,160.95922,40.039343,-3.82988,2.058613,-5.88850,22.79921,20.77188,15.25059,209.30604,178.65900,148.011955
2024-04-15,176.058998,94.028850,160.078466,35.18633,-5.78469,0.48995225,-6.27464,26.23264,22.60382,15.75126,210.79671,176.058998,141.32129
2024-04-16,173.56900,94.60910,159.14676,34.43094,-7.42421,-1.092881,-6.33133,26.36461,25.13215,15.60689,212.0072710,173.56900,135.13073
2024-04-17,170.68800,95.16235,158.083359,32.93259,-8.96636,-2.66758,-6.29878,19.27045,23.95590,15.59711,212.37347,170.68800,129.0025320
2024-04-18,168.18300,95.75365,157.45695,39.58523,-9.26830,-3.98772,-5.28058,22.077991,22.57102,15.63374,210.41189,168.18300,125.95411
2024-04-19,165.58800,96.34915,156.86884,39.80849,-9.37133,-5.064444,-4.30689,26.13300,22.49381,15.86705,207.44048,165.58800,123.73552
2024-04-20,163.020999,96.98700,156.64535,45.23254,-8.65044,-5.78164,-2.86880,36.80212,28.33770,15.62797,201.67590,163.020999,124.36610
2024-04-21,160.83650,97.61480,156.33377,44.021071,-8.18410,-6.26213,-1.92196,40.41927,34.45146,14.98383,197.49197,160.83650,124.18102
2024-04-22,159.61750,98.28655,156.36068,48.97819,-7.061757,-6.42206,-0.63969875,49.38599,42.20246,14.73999,195.057895,159.61750,124.17710
2024-04-23,158.099000,98.94290,156.29517,47.70416,-6.28782,-6.39521,0.10738710,53.93350,47.91292,14.16856,191.59811,158.099000,124.59989
2024-04-24,156.27950,99.56465,155.95692,43.99131,-6.16981,-6.35013,0.18032027,55.47100,52.93016,14.16652,187.83748,156.27950,124.72152
2024-04-25,154.79900,100.17250,155.52018,42.54361,-6.23439,-6.32698,0.092593867,49.71138,53.038627,13.67962,185.58072,154.79900,124.017278
2024-04-26,152.81050,100.75675,154.87037,39.64942,-6.68220,-6.39803,-0.28417372,44.45566,49.87935,13.21822,182.26374,152.81050,123.35726
2024-04-27,150.89500,101.35255,154.33624,41.33348,-6.77342,-6.47311,-0.30031708,43.37324,45.84676,12.96335,178.032402,150.89500,123.75760
2024-04-28,148.75950,101.93225,153.69325,39.62002,-7.031749,-6.58483,-0.44691454,40.64598,42.82496,12.56454,172.73223,148.75950,124.78677
2024-04-29,147.029001,102.51420,153.065278,39.48156,-7.17475,-6.70282,-0.47193153,36.91583,40.31168,12.049930,168.85851,147.029001,125.19949
2024-04-30,144.69350,103.038150,152.028600,34.037605,-8.086503,-6.97955,-1.10695,26.94715,34.83632,12.50779,164.68048,144.69350,124.70652
2024-05-01,142.80600,103.60170,151.34944,40.49837,-8.064128,-7.19647,-0.86765872,28.60024,30.82107,12.83438,158.64794,142.80600,126.96406
2024-05-02,142.016001,104.18045,150.81338,42.71924,-7.71778,-7.30073,-0.41704580,32.91119,29.48619,12.82264,157.21267,142.016001,126.81933
2024-05-03,142.27500,104.77915,150.53443,47.034569,-6.87824,-7.21623,0.33799386,48.47824,36.66322,12.54674,157.40092,142.27500,127.14908
2024-05-04,142.0050007,105.38980,150.35935,48.67396,-5.95304,-6.96359,1.010557,57.64914,46.34619,12.12554,156.64988,142.0050007,127.36012
2024-05-05,142.36250,106.00094977,150.17467,48.38811,-5.19383,-6.60964,1.41581,64.083310,56.73690,11.59300,156.99676,142.36250,127.72824
2024-05-06,143.18850,106.64040,150.27919,53.42992,-3.96625,-6.080962,2.11471,71.46201,64.39816,11.55636,158.22464,143.18850,128.15235
2024-05-07,143.99000,107.24560,150.19217,49.93735,-3.34059,-5.53289,2.19230,73.19558,69.58030,11.52376,158.25043,143.99000,129.72957
2024-05-08,143.99350,107.80975,149.87796,45.95763,-3.28139,-5.082588,1.80120,70.79781,71.81847,11.40135,158.25212,143.99350,129.73488
2024-05-09,144.51050,108.42845,149.99255,53.21046,-2.35043,-4.53616,2.18572,71.35144,71.78161,11.49197,159.25091,144.51050,129.77009
2024-05-10,144.25300,108.99890,149.83677,48.71546,-2.13512,-4.055950,1.92083,70.046994,70.73208,11.43326,158.69600,144.25300,129.81000
2024-05-11,144.086000,109.57490,149.66121,48.28783,-1.99474,-3.64371,1.64896,72.66882,71.35575,10.94231,158.39609,144.086000,129.77591
2024-05-12,143.40300,110.12960,149.41410,46.94307,-2.021576,-3.31928,1.29771,64.88581,69.20054,10.51857,156.42454,143.40300,130.38146
2024-05-13,143.034999,110.70235,149.33237,49.92420,-1.70287,-2.99600,1.29313,65.96587,67.84017,10.67153,155.14383,143.034999,130.92617
2024-05-14,142.75100,111.25360,149.044436,46.16667,-1.85974,-2.76875,0.90900754,63.18741,64.67970,10.42285,154.67672,142.75100,130.82528
2024-05-15,143.42350,111.88675,149.40622,56.83351,-0.66276352,-2.34755,1.68479,75.26813,68.14047,10.92979,157.12480,143.42350,129.72220
2024-05-16,144.43900,112.51890,149.79265,57.38647,0.36156446,-1.80573,2.16729,78.92192,72.45915,10.69123,159.59674,144.43900,129.28126
2024-05-17,145.85050,113.19155,150.56470,62.69868,1.97525,-1.049532,3.024783,90.59781,81.59595,10.83757,164.42909,145.85050,127.27191
2024-05-18,147.57900,113.86195,151.42530,64.12651,3.45873,-0.14787836,3.60661,88.48574,86.0018238,10.57918,169.092805,147.57900,126.065193
2024-05-19,149.19400,114.50605,152.15293,61.99270,4.37977,0.75765113,3.62212,89.30875,89.46410,10.45923,172.28456,149.19400,126.10344
2024-05-20,152.20250,115.23915,153.51164,69.30531,6.39323,1.88477,4.50846,90.81283,89.53577,11.16715,178.24064,152.20250,126.16435
2024-05-21,154.37450,115.93255,154.47785,62.63151,7.20785,2.94938,4.25846,86.84445,88.98868,11.39378,181.44056,154.37450,127.30844
2024-05-22,156.33900,116.60515,155.35990,61.75784,7.66980,3.89347,3.77634,84.32158,87.32629,11.16494,183.97059,156.33900,128.70741
2024-05-23,157.95300,117.27910,156.16853,60.98915,7.86536,4.68785,3.17751,76.84948,82.67184,11.35601,186.20702,157.95300,129.69898
2024-05-24,159.037999,117.90730,156.62349,54.88784,7.27401,5.20508,2.068929,70.047837,77.072967,11.51201,187.048967,159.037999,131.027031
2024-05-25,160.17300,118.53425,157.083351,55.22860,6.77407,5.51888,1.25520,64.39945,70.43226,11.0025838,187.75844,160.17300,132.58756
2024-05-26,160.69300,119.13460,157.32479,51.53518,5.89755,5.59461,0.30293992,56.051384,63.49956,10.74954,188.097406,160.69300,133.28859
2024-05-27,161.79100,119.75795,157.82264,55.76235,5.68446,5.61258,0.071882930,56.64942,59.033419,10.61743,188.84020,161.79100,134.74180
2024-05-28,163.11050,120.31730,158.24411,54.66423,5.33707,5.55748,-0.22041159,55.84964,56.18348,10.44261,188.74188,163.11050,137.47912
2024-05-29,163.88150,120.87700,158.63532,54.38582,4.97615,5.44121,-0.46506484,51.14344,54.54750,10.16386,189.15104,163.88150,138.61196
2024-05-30,164.92250,121.42945,158.95707,53.23458,4.52658,5.25829,-0.73170448,39.57446,48.85584,10.075724,188.84235,164.92250,141.0026549
2024-05-31,165.92650,121.99830,159.21130,52.031272,4.011093,5.0088480,-0.99775502,25.85980,38.85923,9.85460,188.099508,165.92650,143.75349
2024-06-01,167.058001,122.54415,159.47713,52.48566,3.60538,4.72816,-1.12277,20.057099,28.49712,9.31641,186.67107,167.058001,147.44493
2024-06-02,167.84500,123.031450,159.61803,49.78911,3.013500,4.38522,-1.37172,14.062135,19.99301,9.053099,185.38174,167.84500,150.30827
2024-06-03,168.99150,123.56660,159.82595,51.48960,2.66301,4.040781,-1.37777,13.44086,15.85337,8.79502,182.041181,168.99150,155.94182
2024-06-04,169.66800,124.13295,160.29552,57.28357,2.90689,3.81400,-0.90711170,23.62772,17.043573,8.70038,181.79446,169.66800,157.54154
2024-06-05,170.37800,124.70745,160.81178,58.56935,3.19726,3.69065,-0.49339218,42.20709,26.42523,8.39749,181.61389,170.37800,159.14212
2024-06-06,170.40350,125.25125,161.17171,54.85250,3.11152,3.57483,-0.46331073,57.40738,41.080730,8.27553,181.63343,170.40350,159.17357
2024-06-07,169.90200,125.78090,161.22301,47.78465,2.40979,3.34182,-0.93203104,54.23158,51.28202,9.017277,181.59706,169.90200,158.20695
2024-06-08,169.29400,126.31055,161.089561,43.99641,1.46080,2.96562,-1.50481,38.96390,50.20095,8.82676,182.11934,169.29400,156.46866
2024-06-09,168.062003,126.83370,161.13154,48.12143,1.046858,2.58186,-1.53501,31.55947,41.58498,8.65628,178.42081,168.062003,157.70320
2024-06-10,167.10450,127.34660,161.047949,45.49390,0.45853294,2.15720,-1.69867,26.19159,32.23832,8.43654,177.089894,167.10450,157.11911
2024-06-11,165.72450,127.80910,160.58999,38.58040,-0.77583671,1.57059,-2.34643,24.58353,27.44487,8.84107,177.36613,165.72450,154.082880
2024-06-12,164.68450,128.29080,160.37783,44.099807,-1.27062,1.0023493,-2.27297,22.73553,24.50355,9.37743,176.19117,164.68450,153.17784
2024-06-13,163.66450,128.73960,159.86772,39.023256,-2.26681,0.34851792,-2.61533,17.12435,21.48114,9.36761,177.31353,163.66450,150.015471
2024-06-14,162.39800,129.17925,159.20703,36.50279,-3.36847,-0.39488027,-2.97359,15.99747,18.61912,9.36278,178.54508,162.39800,146.25092
2024-06-15,161.50650,129.61530,158.66597,38.84011,-4.0025588,-1.11642,-2.88614,10.62908,14.58364,8.89687,179.25828,161.50650,143.75472
2024-06-16,160.56700,130.074900,158.37436,44.22427,-3.98946,-1.69103,-2.29844,19.28704,15.30453,8.85138,178.40574,160.56700,142.72827
2024-06-17,159.29700,130.49455,157.77811,39.091719,-4.57670,-2.26816,-2.30854,19.42592,16.44735,9.059135,178.25723,159.29700,140.33677
2024-06-18,157.74950,130.88200,156.97387,35.81500,-5.45529,-2.90559,-2.54970,20.15684,19.62327,9.48206,178.51065,157.74950,136.98836
2024-06-19,156.18700,131.24070,156.13529,34.91749,-6.21549,-3.56757,-2.64792,14.43770,18.0068228,9.32191,178.61334,156.18700,133.76066
2024-06-20,154.58950,131.59320,155.24724,33.77802,-6.90778,-4.23561,-2.67217,14.78702,16.46052,9.32749,178.64444,154.58950,130.53457
2024-06-21,153.015001,131.95790,154.43362,34.87872,-7.29088,-4.84666,-2.44421,14.24604,14.49025,9.13838,177.98392,153.015001,128.046080
2024-06-22,151.54350,132.32150,153.61818,34.35510,-7.57654,-5.39264,-2.18390,14.035578,14.35621,8.73850,177.42097,151.54350,125.66603
2024-06-23,149.72600,132.65455,152.63590,31.36554,-8.11846,-5.93780,-2.18065,10.83772,13.039778,8.60932,176.67410,149.72600,122.77790
2024-06-24,147.75050,132.97705,151.83802,35.78121,-8.15376,-6.38099,-1.77277,13.75383,12.87571,8.72794,173.71086,147.75050,121.79014
2024-06-25,145.90400,133.28510,151.23771,40.48141,-7.75027,-6.65485,-1.095423,20.96962,15.18706,8.72666,169.42604,145.90400,122.38196
2024-06-26,144.24000,133.60730,150.66800,40.67991,-7.33147,-6.79017,-0.54129190,35.15381,23.29242,8.49475,165.28969,144.24000,123.19031
2024-06-27,143.59450,133.98140,150.62494,52.79297,-5.89392,-6.61092,0.71700187,57.68647,37.93664,9.014415,163.10258,143.59450,124.086424
2024-06-28,142.68950,134.32880,150.19729,45.18263,-5.48623,-6.38598,0.89975574,65.48230,52.77419,9.18767,161.12366,142.68950,124.25534
2024-06-29,141.58150,134.68640,149.79740,45.42348,-5.081953,-6.12518,1.043224,71.0090906,64.72595,8.76569,157.72257,141.58150,125.44043
2024-06-30,140.95,135.065100,149.66299,50.72735,-4.19915,-5.73997,1.54082,67.38096,67.95745,8.87386,155.19234,140.95,126.70766
2024-07-01,140.80850,135.41955,149.54052,50.86459,-3.44608,-5.28120,1.83511,75.78590,71.39198,8.47430,154.76681,140.80850,126.85019
2024-07-02,140.73600,135.82575,149.70481,56.39629,-2.24324,-4.67360,2.43036,87.89547,77.020776,8.49685,154.40708,140.73600,127.064919
2024-07-03,140.39850,136.16010,149.34855,46.18610,-2.32109,-4.20310,1.88201,79.35731,81.012895,8.96779,153.72680,140.39850,127.070201
2024-07-04,139.62950,136.44505,148.49723,38.71306,-3.39107,-4.040696,0.64962273,56.66153,74.63810,9.41437,153.99820,139.62950,125.26080
2024-07-05,139.075999,136.74470,147.94205,43.77055,-3.65626,-3.96381,0.30754747,37.45870,57.82585,9.81835,153.36400,139.075999,124.78800
2024-07-06,138.66550,137.094650,147.74902,49.57598,-3.12994,-3.79704,0.66709429,40.29249,44.80424,9.95847,151.97114,138.66550,125.35986
2024-07-07,138.083500,137.34215,147.11298,43.21543,-3.59849,-3.75733,0.15883263,45.019838,40.92368,10.10643,151.56720,138.083500,124.59980
2024-07-08,138.20100,137.57095,146.81914,48.24983,-3.27923,-3.66171,0.38247729,50.25793,45.19009,10.35740,151.69525,138.20100,124.70675
2024-07-09,138.49000,137.78740,146.60545,49.29702,-2.85212,-3.49979,0.64766735,48.62102,47.96626,10.15687,151.99576,138.49000,124.98423
2024-07-10,138.91950,137.95790,146.42798,49.74138,-2.42835,-3.28550,0.85714944,59.087288,52.65541,9.95924,152.30776,138.91950,125.53124
2024-07-11,138.98300,138.074200,146.010021,45.89202,-2.57203,-3.14281,0.57077957,55.26785,54.32539,9.97072,152.29866,138.98300,125.66734
2024-07-12,139.27850,138.16855,145.75669,48.46491,-2.35375,-2.98500,0.63125035,53.46231,55.93915,9.72639,152.36713,139.27850,126.18987
2024-07-13,139.94600,138.31665,145.60623,50.068072,-1.96684,-2.78137,0.81452227,53.30357,54.011244,9.42664,152.11116,139.94600,127.78084
2024-07-14,140.71200,138.52015,145.68481,53.78519,-1.18740,-2.46257,1.27517,65.049599,57.27183,9.23046,152.78133,140.71200,128.64267
2024-07-15,141.87250,138.80935,146.23599,60.53077,0.40444760,-1.88917,2.29362,79.83208,66.061751,9.49971,156.33614,141.87250,127.40886
2024-07-16,143.068500,139.081750,146.80046,60.98079,1.71801,-1.16773,2.88574,90.97979,78.62049,9.52330,159.45489,143.068500,126.68211
2024-07-17,143.35850,139.34990,147.13652,56.85487,2.30797,-0.47259245,2.78056,91.56054,87.45747,9.48449,160.38755,143.35850,126.32944
2024-07-18,144.33100,139.63760,147.60842,59.012422,3.047022,0.23133052,2.81569,88.33383,90.29138,9.25774,162.59459,144.33100,126.067411
2024-07-19,145.79300,139.93570,148.45672,64.13132,4.39463,1.063991,3.33064,88.30530,89.39989,9.67362,166.89629,145.79300,124.68970
2024-07-20,147.15750,140.27125,149.44509,66.13075,5.75297,2.0017864,3.75118,93.87392,90.17102,9.52479,171.51215,147.15750,122.80285
2024-07-21,149.052000,140.70060,150.81704,70.45276,7.61077,3.12358,4.48719,97.083023,93.087415,9.86873,178.31911,149.052000,119.78489
2024-07-22,150.31750,141.070800,151.92382,65.91909,8.54961,4.20879,4.34082,94.81031,95.25575,9.74097,182.34307,150.31750,118.29193
2024-07-23,151.93800,141.43605,152.75152,61.19076,8.70831,5.10869,3.59962,87.92829,93.27388,9.74304,185.096654,151.93800,118.77935
2024-07-24,154.44700,141.85630,153.73460,63.44153,9.11551,5.91006,3.20546,83.56245,88.76702,9.86139,187.46538,154.44700,121.42862
2024-07-25,156.32050,142.26875,154.44344,58.83125,8.85124,6.49829,2.35294,78.82954,83.44009,10.15630,188.81065,156.32050,123.83035
2024-07-26,158.32150,142.69410,155.56487,64.083413,9.43915,7.086466,2.35269,85.27351,82.55517,10.27013,192.18888,158.32150,124.45412
2024-07-27,160.93550,143.11630,156.67252,64.41860,9.85363,7.63990,2.21373,86.80525,83.63610,10.25369,194.19272,160.93550,127.67828
2024-07-28,163.19900,143.53075,157.77909,64.91321,10.15222,8.14236,2.0098594,92.74709,88.27528,9.90629,196.50730,163.19900,129.89070
2024-07-29,165.25650,143.94400,158.74932,62.84860,10.081409,8.53017,1.55124,84.92927,88.16054,10.065838,197.99591,165.25650,132.51710
2024-07-30,167.10550,144.37955,159.54582,59.85550,9.63503,8.75114,0.88388454,75.49131,84.38922,9.99399,198.55182,167.10550,135.65918
2024-07-31,168.89450,144.75820,160.016570,53.85982,8.57641,8.71620,-0.13978619,58.91432,73.11163,10.19442,196.88801,168.89450,140.90099
2024-08-01,170.28800,145.12620,160.30690,50.84358,7.31981,8.43692,-1.11711,44.67540,59.69368,10.53125,194.86613,170.28800,145.70987
2024-08-02,170.82700,145.41775,160.0085908,41.84819,5.077639,7.76506,-2.68743,26.049823,43.21318,11.15830,193.27340,170.82700,148.38060
2024-08-03,170.56800,145.64170,159.31923,36.93794,2.44382,6.70082,-4.25699,13.46607,28.063765,11.34343,194.16980,170.56800,146.96620
2024-08-04,169.48450,145.82210,158.48593,35.057301,0.0046397104,5.36158,-5.35694,7.22117,15.57902,11.58032,196.68972,169.48450,142.27928
2024-08-05,167.94450,145.99985,157.36217,31.76563,-2.56378,3.77651,-6.34029,12.97068,11.21931,12.83459,200.029587,167.94450,135.85941
2024-08-06,167.40800,146.25505,156.86326,42.25940,-3.36543,2.34812,-5.71355,25.23470,15.14219,13.33712,200.65402,167.40800,134.16198
2024-08-07,166.66700,146.51365,156.37254,42.12280,-3.97828,1.082840,-5.061125,35.22344,24.47627,13.28518,201.24825,166.66700,132.085751
2024-08-08,166.35800,146.87435,156.63480,52.73788,-2.92057,0.28215794,-3.20273,48.44615,36.30143,13.90624,200.95220,166.35800,131.76380
2024-08-09,165.49050,147.23725,156.62206,49.22988,-2.59706,-0.29368490,-2.30337,53.089814,45.58647,13.81794,200.17879,165.49050,130.80221
2024-08-10,163.97100,147.58610,156.52080,48.071812,-2.49508,-0.73396336,-1.76111,56.94560,52.82719,13.24451,197.86088,163.97100,130.081123
2024-08-11,162.088999,147.84945,155.92783,42.12899,-3.39506,-1.26618,-2.12888,48.32677,52.78739,13.49490,196.59742,162.088999,127.58058
2024-08-12,160.75800,148.14770,155.55458,45.029716,-3.66183,-1.74531,-1.91652,46.20923,50.49387,13.20170,195.52825,160.75800,125.98775
2024-08-13,159.20300,148.42035,155.20813,45.21271,-3.80438,-2.15713,-1.64725,45.16480,46.56693,12.74800,193.56124,159.20300,124.84476
2024-08-14,157.80100,148.66815,154.75957,43.72115,-4.10804,-2.54731,-1.56073,50.57877,47.31760,12.52458,192.27526,157.80100,123.32674
2024-08-15,155.77300,148.90060,154.27802,43.052291,-4.40203,-2.91825,-1.48378,52.55914,49.43424,12.32068,188.81189,155.77300,122.73411
2024-08-16,153.53800,149.088050,153.68320,41.27582,-4.85104,-3.30481,-1.54623,54.22441,52.45410,12.066344,184.68128,153.53800,122.39472
2024-08-17,151.39150,149.29095,153.22346,43.40277,-4.92019,-3.62789,-1.29230,56.23963,54.34106,11.51303,179.35030,151.39150,123.43270
2024-08-18,149.39050,149.51845,152.80294,43.81798,-4.87522,-3.87735,-0.99786946,58.21008,56.22471,11.14353,173.63289,149.39050,125.14811
2024-08-19,147.64950,149.75075,152.46714,45.21273,-4.64563,-4.031010,-0.61462091,54.48473,56.31148,10.74757,167.76961,147.64950,127.52939
2024-08-20,146.1875,149.95970,152.068816,43.91058,-4.56677,-4.13816,-0.42860735,42.11511,51.60331,10.53203,163.14994,146.1875,129.22506
2024-08-21,144.95350,150.18370,151.70298,44.29552,-4.41864,-4.19426,-0.22438042,29.93218,42.17734,10.17402,158.87638,144.95350,131.030618
2024-08-22,144.48000,150.42260,151.37071,44.76074,-4.21314,-4.19803,-0.015104275,24.19655,32.081280,9.73945,157.95376,144.48000,131.0062374
2024-08-23,145.021500,150.71120,151.44480,53.34933,-3.20401,-3.99923,0.79522151,42.12434,32.084355,9.84020,158.98383,145.021500,131.059174
2024-08-24,146.15300,151.030450,151.80775,58.50333,-1.78336,-3.55605,1.77269,65.34507,43.88865,9.87019,161.29644,146.15300,131.0095595
2024-08-25,147.61000,151.32030,152.088618,56.92836,-0.78799831,-3.0024427,2.21444,85.75774,64.40905,9.64018,161.76625,147.61000,133.45375
2024-08-26,148.23550,151.59225,152.28710,55.24342,-0.14436321,-2.43083,2.28646,87.056112,79.38631,9.40231,162.90767,148.23550,133.56333
2024-08-27,148.36950,151.79260,152.080942,46.92645,-0.44573859,-2.033809,1.58807,69.65762,80.82382,9.77857,162.94592,148.36950,133.79308
2024-08-28,147.41600,151.96735,151.76365,44.74710,-0.91928584,-1.81090,0.89161863,50.59182,69.10185,9.66010,160.43557,147.41600,134.39643
2024-08-29,146.60400,152.13040,151.30508,42.036101,-1.59253,-1.76723,0.17470049,28.85327,49.70090,9.62438,159.32579,146.60400,133.88221
2024-08-30,145.80100,152.26115,150.78252,40.62297,-2.26857,-1.86750,-0.40107617,21.32479,33.58996,9.56764,158.57130,145.80100,133.030701
2024-08-31,145.49850,152.37525,150.17733,38.85296,-2.98219,-2.090436,-0.89175091,14.74908,21.64238,9.21781,158.94043,145.49850,132.056574
2024-09-01,144.61050,152.43310,149.33312,34.70443,-4.041774,-2.48070,-1.56107,10.54886,15.54091,9.14939,159.91212,144.61050,129.30888
2024-09-02,144.022000,152.53930,148.76907,41.075547,-4.32331,-2.84923,-1.47409,11.66651,12.32148,9.088720,159.85011,144.022000,128.19389
2024-09-03,143.19600,152.62355,147.92519,36.40061,-5.10886,-3.30115,-1.80771,8.42128,10.21222,9.15667,160.63296,143.19600,125.75904
2024-09-04,142.75400,152.74715,147.36499,42.27240,-5.15636,-3.67219,-1.48417,16.59394,12.22724,9.35119,160.68238,142.75400,124.82562
2024-09-05,142.27000,152.83310,146.66165,39.67353,-5.47065,-4.031886,-1.43877,14.54441,13.18655,9.19611,161.067338,142.27000,123.47266
2024-09-06,141.41950,152.90040,145.81022,37.062330,-6.011929,-4.42789,-1.58403,17.59642,16.24493,9.48710,161.67842,141.41950,121.16058
2024-09-07,140.68050,152.99750,145.10079,39.70480,-6.14652,-4.77162,-1.37490,14.11942,15.42009,9.18231,161.78834,140.68050,119.57266
