open,high,low,close,volume,quote asset volume,number of trades,taker buy base asset volume,taker buy quote asset volume,fear_greed_volume,net_order_flow,fear_greed_close,rsi,inflation rate,cpi,value,classification_Extreme Greed,classification_Fear,classification_Greed,classification_Neutral
-0.985128687113474,-0.9886505425723713,-0.9913969847645814,-0.9899934696569668,-0.5022971723531438,-0.9944480489971081,-0.9919088406826483,-0.47983936235242475,-0.9943203329312834,-0.502298652334752,-0.1257599384323922,-0.9899838958263669,0.4085168373514425,1.0000000000000004,-1.0,2.220446049250313e-16,0.0,0.0,0.0,1.0
-0.9877693875325768,-0.9862571010647344,-0.9875871348893869,-0.985890000426644,-0.598580863098314,-0.9948769857234175,-0.984416241564001,-0.5824220340345178,-0.9948186546746037,-0.5985824379333868,-0.16828916549257406,-0.9858713741587586,0.4697369615099678,1.0000000000000004,-1.0,2.220446049250313e-16,0.0,0.0,0.0,1.0
-0.9836705044743708,-0.987910330986155,-0.9859525221843138,-0.9867448257889743,-0.7104825680013314,-0.9969569307764498,-0.9911250489121506,-0.7220101957413387,-0.9973374047509269,-0.7104842530758881,-0.429090485224782,-0.9867323132742206,0.479139112431485,1.0000000000000004,-1.0,2.220446049250313e-16,0.0,0.0,0.0,1.0
-0.9845236065870847,-0.9881926727217063,-0.986604615611228,-0.9885290431144855,-0.6360562543231145,-0.9957839572848474,-0.9914485755488577,-0.6662760043614344,-0.9965040747676988,-0.6360578660769081,-0.6407544362673072,-0.9885233741126369,0.3984760880020539,1.0000000000000004,-1.0,2.220446049250313e-16,0.0,0.0,0.0,1.0
-0.9863065976813437,-0.9891900534068102,-0.9883530858987781,-0.9888718957328302,-0.7283153081237179,-0.9975343150559863,-0.9941152157139592,-0.7284622391144564,-0.9976862684472498,-0.7283170107661221,-0.3067400450541615,-0.9888846610628754,0.3241637825895691,1.0000000000000004,-1.0,2.220446049250313e-16,0.0,0.0,0.0,1.0
-0.9866459956415773,-0.9874266081572949,-0.9860878773522935,-0.9875097099935773,-0.5133679958288213,-0.9934715321041356,-0.9881237466635566,-0.4905566204471733,-0.9933196138891558,-0.5133694867168038,-0.11946332972128829,-0.9875086958694139,0.3716959177129724,1.0000000000000004,-1.0,2.220446049250313e-16,0.0,0.0,0.0,1.0
-0.9852853323258896,-0.9855250535768956,-0.9856603142628517,-0.9844186553335683,-0.5151248183581358,-0.9929202816447718,-0.9904601549766825,-0.5190019991798109,-0.9932364979725109,-0.5151263109768445,-0.39604383193193404,-0.9844339133141927,0.37553291282882273,1.0000000000000004,-1.0,2.220446049250313e-16,0.0,0.0,0.0,1.0
-0.9822200005221506,-0.9842841106235329,-0.9831387271040761,-0.9847261464710972,-0.647244096049798,-0.995007731273818,-0.9936981752714533,-0.6484947113173909,-0.9952554445147138,-0.6472457188252458,-0.3374324390442257,-0.9847260176569388,0.304193716730742,1.0000000000000004,-1.0,2.220446049250313e-16,0.0,0.0,0.0,1.0
-0.9825041119368259,-0.9851018811443344,-0.9832716936514444,-0.98594150519218,-0.7308272099590795,-0.9968031416373394,-0.9952801271308814,-0.734044597164073,-0.9970433156150613,-0.730828915076073,-0.33801189903499007,-0.985932869809863,0.3738346111201023,1.0000000000000004,-1.0,2.220446049250313e-16,0.0,0.0,0.0,1.0
-0.9837211838077994,-0.987200734768854,-0.985341831514664,-0.9852657934174603,-0.7289402333424297,-0.9971411414224308,-0.9941204840973845,-0.7767948435180977,-0.9981608708289227,-0.7289419366004763,-0.8017441346539276,-0.9852641046041024,0.4876381371122025,1.0000000000000004,-1.0,2.220446049250313e-16,0.0,0.0,0.0,1.0
-0.9830216554327477,-0.9872020954519168,-0.9882742614186016,-0.9908521386585162,-0.7527736432617815,-0.9978347269686046,-0.995804451017684,-0.7723934790130548,-0.9983137989124349,-0.7527753699992095,-0.5030433104720993,-0.9908448349418288,0.10935340469545807,1.0000000000000004,-1.0,0.38636363636363646,0.0,0.0,1.0,0.0
-0.9886317040695505,-0.9888478416164914,-0.991795088199816,-0.9881977214137981,-0.6326519008901166,-0.9962542123239282,-0.9929992763156948,-0.6379365999016903,-0.9965126167259468,-0.632653509290126,-0.3827643001153556,-0.9881928349879506,-0.0350129685298346,1.0000000000000004,-1.0,0.38636363636363646,0.0,0.0,1.0,0.0
-0.986014039711097,-0.9881620573527911,-0.9856157266781054,-0.9868701284275173,-0.8740830327242586,-0.9998602345968849,-0.9989961334855096,-0.8607942998145905,-0.9997260834486467,-0.8740848789691107,-0.13270365522109917,-0.9868706784892055,-0.031137295143046195,1.0000000000000004,-1.0,0.38636363636363646,0.0,0.0,1.0,0.0
-0.9846963770419548,-0.9868694084430384,-0.9842422698265463,-0.9859484237427745,-0.8632895463782415,-0.9995600022225593,-0.9991465218851041,-0.8626250166357174,-0.9996533681490458,-0.8632913819899369,-0.26628995763298985,-0.9859405567662511,-0.013091294897008776,1.0000000000000004,-1.0,0.38636363636363646,0.0,0.0,1.0,0.0
-0.9837219516764877,-0.9854896758172602,-0.9845472170579359,-0.9853641905814696,-0.6148806808697236,-0.9947838630987119,-0.9932034261734245,-0.6143069882794381,-0.9949958831953588,-0.6148822717624918,-0.3261776764739348,-0.9853563480807591,0.14097349497404377,1.0000000000000004,-1.0,0.31818181818181834,0.0,0.0,1.0,0.0
-0.9831468180289424,-0.9847807599414906,-0.9828911067673601,-0.9827720402921013,-0.6248105655074494,-0.9945519122244567,-0.9940220611161213,-0.5949822109540636,-0.9941933084663914,-0.6248121661826009,-0.02019072677384748,-0.9827658437779853,0.07991408756857465,1.0000000000000004,-1.0,-0.2954545454545453,0.0,1.0,0.0,0.0
-0.9805498861250734,-0.9851535871007245,-0.98397713293868,-0.9855855842004904,-0.8613408003211681,-0.9994486787636921,-0.9984082297896429,-0.8682943693665099,-0.9996920226995704,-0.8613426340130647,-0.34581972474908074,-0.9855792698160126,-0.020769123531317213,1.0000000000000004,-1.0,0.11363636363636376,0.0,0.0,1.0,0.0
-0.9834508940295138,-0.9857128278395754,-0.9832716936514444,-0.9845478016113305,-0.8863510389094233,-0.999881468060651,-0.9990035571166999,-0.8795635517839255,-0.9998510361748948,-0.8863528972400491,-0.19726824404841187,-0.9845492176600136,0.11321206888398949,1.0000000000000004,-1.0,-0.13636363636363624,0.0,1.0,0.0,0.0
-0.9823359486940857,-0.9860393917746708,-0.9832716936514444,-0.9843994371374728,-0.832657650175762,-0.9988699674683605,-0.9979199464349088,-0.8255756950813714,-0.9988623241961215,-0.8326594556105763,-0.20695289799167835,-0.9843954785322525,0.1391747694598633,1.0000000000000004,-1.0,-0.13636363636363624,0.0,1.0,0.0,0.0
-0.9821754641382286,-0.9832778854985202,-0.9819444167983724,-0.9813345192241538,-0.7780619240056033,-0.9974664771870501,-0.9956719032801433,-0.7538922102953882,-0.9971372218054071,-0.7780636756556725,-0.04255608366099897,-0.9813283829334194,0.2001464660884993,1.0000000000000004,-1.0,-0.13636363636363624,0.0,1.0,0.0,0.0
-0.9791201146274378,-0.9799639418988332,-0.9788607075890456,-0.9811461809024173,-0.6924147212278545,-0.9950437431156722,-0.9917204959751944,-0.6734981330011847,-0.9948365222565292,-0.6924163885029497,-0.11740087543391062,-0.981136209023718,0.09085313558194197,1.0000000000000004,-1.0,-0.06818181818181812,0.0,1.0,0.0,0.0
-0.9788989684452041,-0.9812429839779568,-0.9792309437838138,-0.9783610799242496,-0.8839649870642206,-0.999536407995513,-0.9978243971173321,-0.8847906481331705,-0.9996649445431065,-0.8839668430442374,-0.2768503978137421,-0.9783535308112429,0.2129680268402725,1.0000000000000004,-0.9669070101156851,0.15909090909090917,0.0,0.0,1.0,0.0
-0.9761499985410494,-0.9758982209068953,-0.9763988359455553,-0.973608035665897,-0.7015828018734133,-0.9942808557488362,-0.9901553071539377,-0.6805029848321577,-0.9940072122999953,-0.7015844781804037,-0.0927734850606646,-0.9736106787198142,0.41295856044875023,1.0000000000000004,-0.9669070101156851,0.13636363636363646,0.0,0.0,1.0,0.0
-0.9713262474410775,-0.973310201721264,-0.9717163433403265,-0.9697797710036626,-0.7761816439886758,-0.9958018687059431,-0.9935374895769823,-0.7565040734537436,-0.9954714361999051,-0.7761833937863952,-0.08962567968353485,-0.9697825744385639,0.47781088450644527,1.0000000000000004,-0.9669070101156851,0.18181818181818188,0.0,0.0,1.0,0.0
-0.9675567800501571,-0.968142327448379,-0.9676055272680947,-0.9645724085896112,-0.6826411184789825,-0.9922872722450469,-0.9907525502567857,-0.7319692352115023,-0.9940668398885043,-0.6826427761256548,-0.8280238007961054,-0.9644632006180313,0.873452175731356,1.0000000000000004,-0.9669070101156851,0.34090909090909105,0.0,0.0,1.0,0.0
-0.9623030224847309,-0.964052114161309,-0.9609094274874497,-0.9623277232856504,-0.7613894685173873,-0.9936881413380307,-0.9915950126608831,-0.7402541424236904,-0.993241250398161,-0.7613912037426586,-0.07800584137609287,-0.9625030267390777,0.8689916025122031,1.0000000000000004,-0.9669070101156851,0.34090909090909105,0.0,0.0,1.0,0.0
-0.9601376327836929,-0.9662679865292376,-0.9665513493715936,-0.9667709702229427,-0.7152657130852533,-0.9930388086580251,-0.9895336379097545,-0.7336076057254892,-0.9938819635596661,-0.715267402871905,-0.4986799449774061,-0.9668538440547156,0.5961842703086742,1.0000000000000004,-0.9669070101156851,0.34090909090909105,0.0,0.0,1.0,0.0
-0.9645774495395091,-0.9658420927305507,-0.9661532459363591,-0.9623500163931213,-0.7112041539913148,-0.992462577815443,-0.9910595533272953,-0.6880496450252302,-0.9919937181756637,-0.7112058397767389,-0.06895745185739863,-0.9623569745677047,0.641265575767924,1.0000000000000004,-0.9669070101156851,0.4318181818181819,0.0,0.0,1.0,0.0
-0.9601913835918747,-0.9576963635745144,-0.9605368026720702,-0.9534527603287235,-0.6190300879111104,-0.9873671869691505,-0.9887742722805921,-0.6075006799100733,-0.9873781492662742,-0.6190316828916491,-0.21148498512924158,-0.9534477921139514,0.719425565317634,1.0000000000000004,-0.9669070101156851,0.5227272727272729,0.0,0.0,1.0,0.0
-0.9511919625648657,-0.9548627410960302,-0.9518215222679155,-0.9538717170036065,-0.7288342450211043,-0.990830593995298,-0.9920133701992454,-0.7084146789276071,-0.990332855664573,-0.7288359481747368,-0.0931596578489142,-0.9538475138461301,0.68087445827153,1.0000000000000004,-0.9669070101156851,0.5454545454545456,0.0,0.0,1.0,0.0
-0.9516880057375148,-0.9508113072762526,-0.9541305221922759,-0.9439589714575196,-0.7508486835177505,-0.991352076368076,-0.9907004651024676,-0.7363524866711195,-0.9910729168901088,-0.7508504083588127,-0.14941380364840745,-0.9439774618438702,0.8618190736359703,1.0000000000000004,-0.9669070101156851,0.5681818181818183,1.0,0.0,0.0,0.0
-0.9417886426078048,-0.9463720787835492,-0.9425059018834272,-0.9431102959179399,-0.6777405361408535,-0.9865804923319264,-0.9882584496488621,-0.6826661740069966,-0.9872738266300847,-0.6777421889597384,-0.368338566181913,-0.9431318966411844,0.8610453476100677,1.0000000000000004,-0.9669070101156851,0.6363636363636365,1.0,0.0,0.0,0.0
-0.9408971470606754,-0.9450964384120828,-0.9399954616208382,-0.9431133708293151,-0.8398173900134875,-0.9941385776228712,-0.9941734074036113,-0.84223622834257,-0.9945245203954417,-0.8398192025016888,-0.30386157849322937,-0.9429243488187069,0.8612715962549515,1.0000000000000004,-0.9669070101156851,0.6363636363636365,1.0,0.0,0.0,0.0
-0.9409363083637793,-0.9479423070381331,-0.9429995501431181,-0.9466180010693005,-0.8042668977743879,-0.9928483435185808,-0.9933744091627723,-0.8222888298846783,-0.9939609435435937,-0.8042686752401744,-0.4742400244484826,-0.9466832704924648,0.6970010690945592,1.0000000000000004,-0.9669070101156851,0.6363636363636365,1.0,0.0,0.0,0.0
-0.9444370217137907,-0.9498588291322243,-0.9440242683854118,-0.9468355510491021,-0.8385168063704302,-0.9946604134007048,-0.9944082096739971,-0.8464325801899398,-0.9952695856518691,-0.8385186175773671,-0.361222239369704,-0.9467832009255095,0.6918730324678224,1.0000000000000004,-0.9669070101156851,0.6363636363636365,1.0,0.0,0.0,0.0
-0.9446013456130894,-0.9488383168350512,-0.9506272119622119,-0.9457916186371916,-0.8078540747422329,-0.993469927682194,-0.9941555667415575,-0.8069648897530111,-0.9936918094507566,-0.8078558557419114,-0.27711256837894593,-0.9457685226822865,0.6782592467612387,1.0000000000000004,-0.9669070101156851,0.590909090909091,1.0,0.0,0.0,0.0
-0.9435063648635573,-0.9514236146545565,-0.9485562778921218,-0.9500303839680271,-0.8747844480950323,-0.9965217509724269,-0.9971674057570019,-0.8821475072267939,-0.9970444931599515,-0.8747862950308807,-0.3468797313860414,-0.9500270965212678,0.47600446759872894,1.0000000000000004,-0.9669070101156851,0.5227272727272729,0.0,0.0,1.0,0.0
-0.9478256262353087,-0.9551654930775249,-0.9520747160527248,-0.9505262134272925,-0.8131991312050595,-0.9942423838753272,-0.9944969340403184,-0.8436953234445657,-0.9957543771541202,-0.8132009174703974,-0.6015893704111459,-0.9505190617301031,0.40794289243883153,1.0000000000000004,-0.9669070101156851,0.36363636363636376,0.0,0.0,1.0,0.0
-0.9483040084281267,-0.9492465217539204,-0.9464073155487258,-0.9448268651931948,-0.8620228200280368,-0.9956757898007247,-0.9954125551324351,-0.8638028957730501,-0.9959922165311016,-0.8620246543918221,-0.29196281124771756,-0.944815340090168,0.4134752578594729,1.0000000000000004,-0.9669070101156851,0.27272727272727293,0.0,0.0,1.0,0.0
-0.9425695650638175,-0.9320338810082661,-0.9440529318327486,-0.9255002784716615,-0.5968377077541214,-0.9806721265536741,-0.9826582778037737,-0.60673562624038,-0.9817131137301961,-0.5968392808719322,-0.4391427097973106,-0.925505705643379,0.593700941654254,1.0000000000000004,-0.9669070101156851,0.27272727272727293,0.0,0.0,1.0,0.0
-0.9233997232601246,-0.9321515800932068,-0.9342731228427769,-0.9370642514262785,-0.7329706835981653,-0.9871989374635642,-0.9897836466504815,-0.7277557951650655,-0.9873349013261248,-0.7329723908267927,-0.24998567947140776,-0.9370668880510106,0.4091371087204221,1.0000000000000004,-0.9669070101156851,0.27272727272727293,0.0,0.0,1.0,0.0
-0.9349146821100417,-0.9332537333741537,-0.9338264507884437,-0.928697417574118,-0.7924140670154012,-0.9903663120768172,-0.9920325279571555,-0.7855881941286681,-0.9903579034527477,-0.7924158328044224,-0.21916014343402518,-0.9286573577624807,0.443967762702024,1.0000000000000004,-0.9669070101156851,0.11363636363636376,0.0,0.0,1.0,0.0
-0.9265533599630194,-0.9119638058305268,-0.9394803157756447,-0.902992695932392,-0.16090541670305814,-0.9516884502808398,-0.9662938407329374,-0.12960779552398605,-0.9513799857354102,-0.16090656036404438,-0.1150214177208001,-0.9029060538625033,0.5599564211857857,1.0000000000000004,-0.9669070101156851,0.06818181818181834,0.0,0.0,1.0,0.0
-0.9008773667632645,-0.9045562472361125,-0.9206102129455274,-0.896802130606092,0.3890520450573678,-0.9002211112837966,-0.9373592802813507,0.3905525258752336,-0.9027888663064498,0.3890514431846135,-0.5547818110815543,-0.896756488752061,0.5997971990109687,1.0000000000000004,-0.9669070101156851,0.2045454545454548,0.0,0.0,1.0,0.0
-0.8945708612261634,-0.8887968160016327,-0.8941626093291558,-0.8818526802272821,-0.3864062933086254,-0.9493044690050711,-0.9733538337307769,-0.34724814333620024,-0.9474346707894364,-0.38640765912083186,0.020071178845984805,-0.8816900542314773,0.6238767057337051,1.0000000000000004,-0.9669070101156851,0.11363636363636376,0.0,0.0,1.0,0.0
-0.8797079948952089,-0.8923019355716569,-0.9031900028265343,-0.9074121123065256,-0.45846629357423674,-0.9572374742135106,-0.9778336359460842,-0.4345158956452496,-0.9564830379977086,-0.45846773037604305,-0.12066917192982192,-0.9076719668230961,0.2455504002195701,1.0000000000000004,-0.9669070101156851,-0.045454545454545414,0.0,1.0,0.0,0.0
-0.9051858779733795,-0.9071449467632751,-0.9076320409568813,-0.9093185573592046,-0.5439212082742457,-0.968509079941467,-0.9804819565051842,-0.5378313430271109,-0.9689947613338025,-0.5439227292615942,-0.28576394145635875,-0.9092862276645873,0.22587916146462916,1.0000000000000004,-0.9669070101156851,-0.045454545454545414,0.0,1.0,0.0,0.0
-0.9072598913005084,-0.9117195632207368,-0.9083486271403035,-0.9124288302153092,-0.6469266383605585,-0.9765206041210643,-0.9831424901349519,-0.6409168871178266,-0.976827187071433,-0.6469282608232643,-0.2621532804695926,-0.912437879783689,0.23271738156695831,1.0000000000000004,-0.9669070101156851,-0.045454545454545414,0.0,1.0,0.0,0.0
-0.9103398126093253,-0.9189447902847229,-0.921032202586876,-0.9132198511666022,-0.589671567083639,-0.9753809468299927,-0.981298555936103,-0.5764960053672015,-0.9753159587855385,-0.5896731331417571,-0.20136623212877283,-0.9132065754224943,0.22519026696665767,1.0000000000000004,-0.9669070101156851,0.2045454545454548,0.0,0.0,1.0,0.0
-0.9111483783381171,-0.9068823349321359,-0.9083470347265625,-0.8986386214249832,-0.6882660862758136,-0.9783410539312474,-0.984431567770329,-0.671994204975074,-0.9778383720960603,-0.6882677494638989,-0.1458344062763921,-0.8986782278490743,0.305675538894534,1.0000000000000004,-0.9217673215582778,0.13636363636363646,0.0,0.0,1.0,0.0
-0.8964137460781106,-0.9089022689390074,-0.9056064906784079,-0.9066464593740788,-0.7675283170867951,-0.9846982072064187,-0.9896998314596247,-0.7589968844084987,-0.9846820839245851,-0.7675300583597268,-0.20736347812690253,-0.9065957929287688,0.2674998649209783,1.0000000000000004,-0.9217673215582778,-0.11363636363636354,0.0,1.0,0.0,0.0
-0.904432598790146,-0.9123856175800251,-0.9028404680103983,-0.9056440382657347,-0.8163125663020441,-0.9883484766022077,-0.9914700082905197,-0.8145951089295127,-0.9886663199157364,-0.8163143556345692,-0.26650891179873987,-0.9055964885983219,0.2779822878156353,1.0000000000000004,-0.9217673215582778,-0.22727272727272707,0.0,1.0,0.0,0.0
-0.9033652613133932,-0.9155444433105419,-0.9105302339653888,-0.9135111990194108,-0.8457147580390627,-0.9911725937199175,-0.9939752443452284,-0.8431875355257193,-0.9913769023023159,-0.8457165763370308,-0.25112760984616767,-0.9135140536780164,0.16785501170078,1.0000000000000004,-0.9217673215582778,-0.15909090909090895,0.0,1.0,0.0,0.0
-0.9112643265100522,-0.9235350545974078,-0.9153942617370844,-0.9174516979468433,-0.8855505054941598,-0.9944881337041985,-0.9960270402174022,-0.8849846806291705,-0.9947209717097447,-0.8855523630361435,-0.2620321017342039,-0.9174344014359234,-0.0039125453339532434,1.0000000000000004,-0.9217673215582778,-0.15909090909090895,0.0,1.0,0.0,0.0
-0.9152127073053491,-0.9221008946491138,-0.9171865234025103,-0.9135780783418234,-0.8286736594076486,-0.9908254958859044,-0.9922905590090074,-0.8343060621994226,-0.9915434486543803,-0.8286754609176515,-0.33985908064375814,-0.913590923241897,0.14073743651395043,1.0000000000000004,-0.9217673215582778,-0.15909090909090895,0.0,1.0,0.0,0.0
-0.9114225074598443,-0.9173112902677143,-0.9107778543021047,-0.90761813136867,-0.8322421210902473,-0.9901942666531482,-0.9928395485091193,-0.8493238746262788,-0.9917557924991545,-0.8322439261157051,-0.45784378212962784,-0.9075950972592156,0.12248657666537355,1.0000000000000004,-0.9217673215582778,-0.20454545454545436,0.0,1.0,0.0,0.0
-0.9054861146305092,-0.918046059121679,-0.9084600961021692,-0.9092678213215124,-0.8828396940694614,-0.9937663612437168,-0.995447518040621,-0.8764466961686448,-0.9936311489222823,-0.8828415489409008,-0.20219580809627036,-0.9092862276645873,-0.14684942124906963,1.0000000000000004,-0.9217673215582778,-0.15909090909090895,0.0,1.0,0.0,0.0
-0.9070940316638332,-0.9106568697486137,-0.9068477771894693,-0.8997648077161826,-0.8554522244845119,-0.9912211615525308,-0.9942155544710135,-0.8572482352610491,-0.9917009945450437,-0.8554540523753031,-0.29368733544113806,-0.8997544017434016,-0.10668695475653833,1.0000000000000004,-0.9217673215582778,-0.11363636363636354,0.0,1.0,0.0,0.0
-0.8975571025550062,-0.9091621594040208,-0.9000481705156632,-0.9046400797017029,-0.8927420649279123,-0.9938054258355867,-0.9958068457374227,-0.8826489584525944,-0.9933600803787908,-0.8927439295546299,-0.1614430841768663,-0.904443445140114,-0.3556126612427065,1.0000000000000004,-0.9217673215582778,2.220446049250313e-16,0.0,0.0,0.0,1.0
-0.9025398024734586,-0.9016076470388135,-0.9030936617952076,-0.8906015718178223,-0.7676821353973209,-0.9838849516347257,-0.9906030000090998,-0.7645024927227464,-0.9841747286089553,-0.7676838768217858,-0.26287257612065706,-0.8906837932054992,0.16967708920936442,1.0000000000000004,-0.9217673215582778,0.13636363636363646,0.0,0.0,1.0,0.0
-0.8883280887901921,-0.9003979997958975,-0.8998268250056729,-0.901911864583978,-0.793324110442369,-0.9854106063801232,-0.98983884494046,-0.7902468173489994,-0.9856618329464177,-0.7933258771279155,-0.2578502670235872,-0.9019836190959369,0.019950168526895906,1.0000000000000004,-0.9217673215582778,0.13636363636363646,0.0,0.0,1.0,0.0
-0.8998361368219143,-0.9078327720515699,-0.9017090580474618,-0.8961956043373163,-0.85328387030925,-0.9907482732590902,-0.994117730169685,-0.8537897915533923,-0.9911481055881155,-0.8532856960638965,-0.2808121769550184,-0.8962184018048973,0.12789157200894552,1.0000000000000004,-0.9217673215582778,0.13636363636363646,0.0,0.0,1.0,0.0
-0.8941769445890597,-0.9080450386093819,-0.8977598719699351,-0.9026744426050496,-0.9038437100727046,-0.9945620468160551,-0.9961873667039124,-0.8961045649768817,-0.9942686093461979,-0.9038455856361601,-0.18324026285367928,-0.9025985756069812,0.05079464989918803,1.0000000000000004,-0.9217673215582778,0.18181818181818188,0.0,0.0,1.0,0.0
-0.9005441117525373,-0.9118182127427968,-0.903508485574722,-0.9050021505161432,-0.8883271222026994,-0.993699779884037,-0.9954957716433571,-0.8918442247247165,-0.9942527157516016,-0.8883289824800551,-0.30374946047577794,-0.9048277929595165,-0.15542221191041827,1.0000000000000004,-0.9217673215582778,0.11363636363636376,0.0,0.0,1.0,0.0
-0.9028661466659909,-0.9154110963703779,-0.9073223164842689,-0.9089880043863612,-0.8607733593610326,-0.9920437421044699,-0.9940739067984655,-0.8660025772173712,-0.9927439258031848,-0.8607751924939171,-0.3280575350842609,-0.9089787494090652,-0.10654091135712074,1.0000000000000004,-0.9217673215582778,0.13636363636363646,0.0,0.0,1.0,0.0
-0.9068644389260281,-0.9155798210701772,-0.9081686843875775,-0.9046631415370175,-0.9065513752476491,-0.9953036399519697,-0.9962766897501684,-0.9024454934290096,-0.9952830146589827,-0.9065532534785493,-0.22030697231646768,-0.9045203147039944,-0.058797754654790424,1.0000000000000004,-0.9217673215582778,0.045454545454545636,0.0,0.0,1.0,0.0
-0.902558231321978,-0.9123039765962513,-0.9008085480769612,-0.9046462295244535,-0.9137927851716734,-0.99551904570444,-0.9966034492585228,-0.9112654748011947,-0.99559548299901,-0.9137946705364176,-0.23497246538182825,-0.904597184267875,0.058425127637176555,1.0000000000000004,-0.9217673215582778,-0.022727272727272485,0.0,1.0,0.0,0.0
-0.9024307651197183,-0.9140844303840527,-0.9016174942573578,-0.9050213687122387,-0.9203792988244928,-0.9960570716401704,-0.9974399248632734,-0.9198874216171715,-0.9962651130745832,-0.9203811906779127,-0.2545350726410814,-0.9050584016511581,0.1180027893896789,1.0000000000000004,-0.9217673215582778,-0.022727272727272485,0.0,1.0,0.0,0.0
-0.9028646109286143,-0.9107439534646392,-0.8997495929392374,-0.9047584637896515,-0.9243086850495998,-0.9961932866007369,-0.9967600639294381,-0.9195203859096064,-0.9960790418334045,-0.9243105807740376,-0.20901061198404378,-0.9047509233956361,0.07018653021466781,1.0000000000000004,-0.9217673215582778,-0.022727272727272485,0.0,1.0,0.0,0.0
-0.902711037190952,-0.9149328162737693,-0.9033484479937576,-0.9036222840364824,-0.9358504027793082,-0.9972478567261592,-0.9978260734211493,-0.9357319039627,-0.997451568696454,-0.9358523098740197,-0.25473918524131883,-0.9035978799374281,-0.0036204608971406316,1.0000000000000004,-0.9217673215582778,2.220446049250313e-16,0.0,0.0,0.0,1.0
