Date,cg_market_cap,cg_volume,price,open,high,low,close,volume,value,classification,Inflation Rate,sentiment_votes_up_percentage,sentiment_votes_down_percentage,market_cap_rank,circulating_supply,total_supply,max_supply,circulating_total_ratio,price_to_circulating_supply
2024-11-10,0.0,944406.0481546297,0.7795485733779793,0.7795485733779793,0.7795485733779793,0.7795485733779793,0.7795485733779793,944406.0481546297,78.0,Extreme Greed,2.872366268806581,50.0,50.0,557,1000000.0,1000000.0,1000000.0,1.0,65.397136
2024-11-11,0.0,946010.2714051878,0.8401655509450359,0.8401655509450359,0.8401655509450359,0.8401655509450359,0.8401655509450359,946010.2714051878,76.0,Extreme Greed,2.872366268806581,50.0,50.0,557,1000000.0,1000000.0,1000000.0,1.0,65.397136
2024-11-12,0.0,432205.33730025275,1.3600832864564498,1.3600832864564498,1.3600832864564498,1.3600832864564498,1.3600832864564498,432205.33730025275,80.0,Extreme Greed,2.872366268806581,50.0,50.0,557,1000000.0,1000000.0,1000000.0,1.0,65.397136
2024-11-13,0.0,428525.18379662116,2.2379742723604616,2.2379742723604616,2.2379742723604616,2.2379742723604616,2.2379742723604616,428525.18379662116,84.0,Extreme Greed,2.872366268806581,50.0,50.0,557,1000000.0,1000000.0,1000000.0,1.0,65.397136
2024-11-14,0.0,1369126.0886842378,5.664512298348513,5.664512298348513,5.664512298348513,5.664512298348513,5.664512298348513,1369126.0886842378,88.0,Extreme Greed,2.872366268806581,50.0,50.0,557,1000000.0,1000000.0,1000000.0,1.0,65.397136
2024-11-15,0.0,1687500.2998116093,4.671009343452421,4.671009343452421,4.671009343452421,4.671009343452421,4.671009343452421,1687500.2998116093,80.0,Extreme Greed,2.872366268806581,50.0,50.0,557,1000000.0,1000000.0,1000000.0,1.0,65.397136
2024-11-16,0.0,2549416.586330565,11.141673197046886,11.141673197046886,11.141673197046886,11.141673197046886,11.141673197046886,2549416.586330565,86.0,Extreme Greed,2.872366268806581,50.0,50.0,557,1000000.0,1000000.0,1000000.0,1.0,65.397136
2024-11-17,0.0,984291.0134670613,9.504822892833351,9.504822892833351,9.504822892833351,9.504822892833351,9.504822892833351,984291.0134670613,90.0,Extreme Greed,2.872366268806581,50.0,50.0,557,1000000.0,1000000.0,1000000.0,1.0,65.397136
2024-11-18,0.0,603457.6740833484,8.896286754294586,8.896286754294586,8.896286754294586,8.896286754294586,8.896286754294586,603457.6740833484,83.0,Extreme Greed,2.872366268806581,50.0,50.0,557,1000000.0,1000000.0,1000000.0,1.0,65.397136
2024-11-19,0.0,960491.7943062024,5.5461812553052665,5.5461812553052665,5.5461812553052665,5.5461812553052665,5.5461812553052665,960491.7943062024,90.0,Extreme Greed,2.872366268806581,50.0,50.0,557,1000000.0,1000000.0,1000000.0,1.0,65.397136
2024-11-20,7966994.643427896,714263.9004022563,7.975227531925092,7.975227531925092,7.975227531925092,7.975227531925092,7.975227531925092,714263.9004022563,83.0,Extreme Greed,2.872366268806581,50.0,50.0,557,1000000.0,1000000.0,1000000.0,1.0,65.397136
2024-11-21,6200225.807354314,919643.7989153004,6.190315092406967,6.190315092406967,6.190315092406967,6.190315092406967,6.190315092406967,919643.7989153004,82.0,Extreme Greed,2.872366268806581,50.0,50.0,557,1000000.0,1000000.0,1000000.0,1.0,65.397136
