datetime,sma20_ma,sma200_ma,ema50_ma,rsi14_rsi,macd_macd,macd_macd_signal,macd_macd_hist,stoch_slow_k,stoch_slow_d,atr14_atr,bbands20_upper_band,bbands20_middle_band,bbands20_lower_band
2017-08-18,3486.80698,1909.89754,3102.56654,69.53363,426.58006,352.82621,73.75386,88.86668,90.90962,261.17821,4650.048906,3486.80698,2323.56506
2017-08-19,3558.63300,1926.014023,3145.35609,70.081174,418.17624,365.89621,52.28003,83.061974,87.46499,262.0018885,4710.13825,3558.63300,2407.12774
2017-08-20,3619.24899,1941.50721,3182.30918,65.98719,398.36745,372.39046,25.97699,75.84079,82.58981,252.31676,4747.90447,3619.24899,2490.59350
2017-08-21,3683.42299,1956.45691,3214.44372,62.78667,371.45394,372.20316,-0.74921987,69.53709,76.14662,242.90414,4743.75013,3683.42299,2623.095846
2017-08-22,3752.91549,1971.80996,3249.19181,64.89477,354.014642,368.56545,-14.55081,66.48305,70.62031,257.99525,4727.86220,3752.91549,2777.96878
2017-08-23,3820.25499,1987.35306,3284.57723,65.96675,340.38540,362.92944,-22.54404,67.10265,67.70759,252.23630,4705.88958,3820.25499,2934.62041
2017-08-24,3892.19451,2003.88976,3325.75774,69.56158,340.43925,358.43140,-17.99215,75.62196,69.73588,251.80016,4695.73911,3892.19451,3088.64990
2017-08-25,3948.12902,2020.55701,3366.77117,70.24387,339.54697,354.65452,-15.10755,81.64581,74.79014,244.41087,4721.044433,3948.12902,3175.21360
2017-08-26,4005.052014,2037.012259,3405.42327,69.37297,333.44677,350.41297,-16.96620,85.73333,81.00036661,234.79293,4718.71692,4005.052014,3291.38711
2017-08-27,4055.24901,2053.61131,3443.75491,70.0086636,327.29889,345.79015,-18.49126,86.038475,84.47254,225.11485,4725.61172,4055.24901,3384.88630
2017-08-28,4103.38502,2070.55269,3480.57472,69.99738,318.73476,340.37907,-21.64432,86.16828,85.98003,221.84165,4720.50247,4103.38502,3486.26757
2017-08-29,4165.21252,2088.50442,3523.65101,74.024883,324.056690,337.11460,-13.057906,89.97662,87.39446,225.53513,4708.34306,4165.21252,3622.081993
2017-08-30,4224.41351,2106.30867,3564.49998,73.28463,323.43885,334.37945,-10.94059,92.022439,89.38911,220.50475,4660.39021,4224.41351,3788.43682
2017-08-31,4277.052014,2124.82972,3609.16234,75.89715,330.28463,333.56048,-3.27585,95.19538,92.39815,218.086546,4675.83564,4277.052014,3878.26839
2017-09-01,4327.41700,2144.33656,3659.47008,78.92829,346.93079,336.23455,10.69624,96.83069,94.68284,217.75751,4767.56471,4327.41700,3887.26930
2017-09-02,4352.69250,2162.20766,3695.52106,64.43588,331.031235,335.19388,-4.16265,88.81721,93.61443,238.33196,4789.60338,4352.69250,3915.78163
2017-09-03,4365.58401,2180.085058,3730.32258,64.52970,315.13612,331.18233,-16.046207,79.79304,88.48032,242.48612,4813.55614,4365.58401,3917.61188
2017-09-04,4368.30300,2196.12941,3750.16523,52.24902,271.43841,319.23355,-47.79514,60.85795,76.48940,259.68211,4812.42693,4368.30300,3924.17908
2017-09-05,4368.29800,2212.78101,3774.72855,55.90462,245.29462,304.44576,-59.15115,50.59366,63.74822,271.82837,4812.42155,4368.29800,3924.17444
2017-09-06,4381.56951,2230.49451,3806.97920,60.96716,239.61315,291.47924,-51.86609,47.74862,53.066744,269.60636,4836.26180,4381.56951,3926.87721
2017-09-07,4403.53250,2248.25456,3838.073340,61.027445,232.65138,279.71367,-47.062284,53.88307,50.74178,262.042329,4855.84184,4403.53250,3951.22315
2017-09-08,4405.28499,2263.99841,3853.39399,49.87236,194.93991,262.75892,-67.81901,48.84075,50.15748,285.16931,4854.59037,4405.28499,3955.97960
2017-09-09,4412.20499,2279.55221,3868.0083489,49.80131,162.95776,242.79868,-79.84093,36.18000,46.30127,278.70793,4845.71504,4412.20499,3978.69495
2017-09-10,4418.26499,2294.57971,3878.0056663,47.034782,127.81734,219.80242,-91.98507,21.24301,35.42125,279.82878,4831.57192,4418.26499,4004.95806
2017-09-11,4421.30249,2309.55246,3889.11407,48.18695,101.88674,196.21928,-94.33254,20.21689,25.87997,271.43173,4826.027853,4421.30249,4016.57713
2017-09-12,4420.26699,2324.33811,3898.59235,47.30627,77.97979,172.57138,-94.59160,18.29101,19.91697,270.57446,4827.84396,4420.26699,4012.69002
2017-09-13,4397.66249,2338.031858,3897.96481,40.76754,38.55958,145.76902,-107.20944,15.30180,17.93657,275.68057,4867.16158,4397.66249,3928.16339
2017-09-14,4336.82998,2347.98061,3868.82697,28.38265,-50.80998,106.45322,-157.26320,8.47833,14.023715,310.75624,5054.017588,4336.82998,3619.64237
2017-09-15,4301.085986,2360.26836,3859.75611,41.15125,-81.75422,68.81173,-150.56596,13.98010,12.58674,344.76150,5080.19184,4301.085986,3521.98013
2017-09-16,4263.19399,2372.49371,3850.55156,40.94792,-106.062171,33.83695,-139.89912,24.16824,15.54222,343.067826,5094.65794,4263.19399,3431.73005
2017-09-17,4223.20498,2384.29561,3840.054628,40.22485,-127.26138,1.61729,-128.87866,36.51933,24.88923,334.21799,5103.34522,4223.20498,3343.064744
2017-09-18,4197.51398,2398.36656,3848.88386,50.90552,-103.94449,-19.49507,-84.44942,46.91464,35.86740,345.79886,5064.50820,4197.51398,3330.51976
2017-09-19,4165.49749,2411.61646,3851.86763,48.20846,-95.67816,-34.73169,-60.94647,53.14243,45.52547,337.18465,5023.041371,4165.49749,3307.95360
2017-09-20,4125.62548,2424.87046,3853.98850,47.83824,-89.62861,-45.71107,-43.91754,59.42400,53.16036,325.50431,4953.049002,4125.62548,3298.20195
2017-09-21,4062.57699,2436.69006,3845.24542,42.73043,-105.79766,-57.72839,-48.069271,50.98247,54.51630,323.88186,4837.29192,4062.57699,3287.86206
2017-09-22,4015.17349,2448.47941,3836.83188,42.72436,-117.28718,-69.64015,-47.64703,48.27061,52.89236,315.37173,4773.59775,4015.17349,3256.74923
2017-09-23,3975.64548,2461.32371,3835.089446,46.61236,-112.053189,-78.12276,-33.93043,49.78400,49.67903,308.89017,4692.86708,3975.64548,3258.42388
2017-09-24,3947.97198,2473.98791,3829.11888,44.41253,-115.41534,-85.58127,-29.83407,54.030313,50.69497,296.058729,4665.53824,3947.97198,3230.40573
2017-09-25,3925.44900,2487.67581,3832.92089,50.048712,-97.33127,-87.93127,-9.40000,61.072845,54.96238,294.10239,4615.54738,3925.44900,3235.35062
2017-09-26,3890.21050,2501.55396,3835.25145,49.30238,-84.74356,-87.29373,2.55017,67.50159,60.86825,280.23721,4507.67260,3890.21050,3272.74839
2017-09-27,3870.25,2516.67816,3849.58158,55.79354,-49.32034,-79.69905,30.37871,83.033700,70.53604,283.45097,4416.34216,3870.25,3324.15784
2017-09-28,3867.54900,2531.44491,3862.33250,55.15372,-23.074338,-68.37411,45.29977,90.39817,80.31115,275.31946,4407.015986,3867.54900,3328.082012
2017-09-29,3864.39949,2546.10066,3874.12612,54.84923,-3.17843,-55.33497,52.15654,92.48903,88.64030,268.17806,4396.13761,3864.39949,3332.66137
2017-09-30,3875.18799,2561.59421,3892.34510,58.56042,26.45694,-38.97659,65.43353,92.016361,91.63452,263.13465,4435.46052,3875.18799,3314.91545
2017-10-01,3887.31150,2577.36486,3912.39981,59.87544,54.56162,-20.26895,74.83057,94.63213,93.045840,253.90576,4481.29997,3887.31150,3293.32303
2017-10-02,3901.23699,2593.47241,3931.88687,59.99275,76.40427,-0.93430451,77.33858,97.065022,94.57117,242.39606,4529.47807,3901.23699,3272.99591
2017-10-03,3922.98148,2609.55866,3947.0081652,57.036863,85.32050,16.31666,69.0038461,92.23082,94.64266,237.48063,4576.72277,3922.98148,3269.24020
2017-10-04,3976.70198,2625.83637,3958.080781,54.27369,84.30431,29.91419,54.39013,83.47223,90.92269,230.65274,4539.40364,3976.70198,3414.00031789
2017-10-05,4011.24648,2642.29472,3972.60350,56.80669,90.44887,42.021125,48.42775,80.53016,85.41107,228.36257,4571.23819,4011.24648,3451.25478
2017-10-06,4048.53499,2658.87762,3988.21944,57.88223,97.61455,53.13981,44.47474,82.29989,82.10076,218.67526,4599.94690,4048.53499,3497.12308
2017-10-07,4090.73550,2675.40937,4005.42222,59.32490,106.58990,63.82983,42.76007,89.26015,84.030068,211.82917,4621.95593,4090.73550,3559.51506
2017-10-08,4117.99950,2693.21607,4029.14997,63.70760,127.052511,76.47436,50.57815,93.93396,88.49800,212.30566,4695.16351,4117.99950,3540.83548
2017-10-09,4160.35200,2711.88322,4058.28213,67.069807,154.52296,92.084085,62.43888,94.19330,92.46247,219.60240,4795.99329,4160.35200,3524.71071
2017-10-10,4204.15402,2731.10557,4086.66284,67.27134,175.079798,108.68323,66.39657,91.48722,93.20483,215.13579,4882.90885,4204.15402,3525.39918
2017-10-11,4263.92601,2750.37407,4115.67528,68.20638,192.73941,125.49446,67.24494,88.35751,91.34601,208.49038,4940.81844,4263.92601,3587.033591
2017-10-12,4354.73652,2772.775,4167.88057,77.75212,253.87183,151.16994,102.70189,91.88279,90.57584,238.23465,5145.23789,4354.73652,3564.23516
2017-10-13,4447.47703,2795.78220,4225.89348,79.85498,314.85281,183.90651,130.94630,92.55478,90.93169,250.035725,5375.56227,4447.47703,3519.39178
2017-10-14,4554.92452,2819.70540,4288.86982,81.58256,373.76620,221.87845,151.88775,95.99835,93.47864,249.75175,5594.87305,4554.92452,3514.97600
2017-10-15,4642.53052,2842.89650,4343.35296,75.76014,403.41097,258.18495,145.22602,92.55748,93.70354,258.61735,5748.89716,4642.53052,3536.16387
2017-10-16,4734.19250,2866.39230,4397.55833,76.32174,425.82084,291.71213,134.10871,93.88482,94.14688,256.71754,5879.83156,4734.19250,3588.55345
2017-10-17,4804.43450,2889.060897,4444.92897,71.78437,428.94674,319.15905,109.78769,89.17830,91.87353,261.78270,5982.42540,4804.43450,3626.44359
2017-10-18,4875.23250,2911.61185,4489.86078,71.22160,425.32531,340.39230,84.93301,87.45086,90.17133,275.51750,6063.48631,4875.23250,3686.97869
2017-10-19,4952.50500,2934.64360,4537.65134,73.031875,427.040550,357.72195,69.31860,86.82356,87.81757,271.072680,6146.44865,4952.50500,3758.56135
2017-10-20,5036.14202,2958.98180,4595.44737,77.031981,447.68321,375.71420,71.96901,90.76662,88.34701,282.63034,6279.70342,5036.14202,3792.58062
2017-10-21,5117.53501,2983.47355,4651.76708,77.27345,460.36183,392.64373,67.71810,92.89304,90.16107,278.85746,6397.43603,5117.53501,3837.63399
2017-10-22,5197.49001,3007.89175,4704.96916,76.27992,463.19980,406.75494,56.44486,92.21382,91.95783,279.21907,6490.16045,5197.49001,3904.81958
2017-10-23,5278.13201,3031.62995,4753.022124,72.87990,453.91445,416.18684,37.72760,87.036217,90.71436,283.78339,6542.057917,5278.13201,4014.20610
2017-10-24,5342.99602,3053.37865,4783.36009,58.39229,409.26441,414.80236,-5.53794,74.64442,84.63149,294.32314,6514.76648,5342.99602,4171.22556
2017-10-25,5414.11550,3076.25290,4821.29890,62.81294,387.49989,409.34187,-21.84197,67.67383,76.45149,298.76078,6500.48467,5414.11550,4327.74634
2017-10-26,5490.81650,3099.83770,4863.79032,65.52355,378.31928,403.13735,-24.81807,64.51830,68.94552,295.67641,6484.36001,5490.81650,4497.27300
2017-10-27,5558.51699,3122.80655,4899.75540,61.63103,356.92900,393.89568,-36.96668,66.72713,66.30642,293.097406,6429.85911,5558.51699,4687.17487
2017-10-28,5615.64749,3145.54695,4933.21949,60.75876,333.88419,381.89338,-48.0091874,63.39608,64.88050,285.55690,6373.27431,5615.64749,4858.020664
2017-10-29,5684.73899,3170.31435,4981.087361,67.82567,343.99368,374.31344,-30.31976,69.58717,66.57013,303.097824,6370.66523,5684.73899,4998.81275
2017-10-30,5752.16597,3195.12059,5026.16353,67.068765,346.13375,368.67750,-22.54375,79.033347,70.67220,293.88656,6325.80701,5752.16597,5178.52493
2017-10-31,5834.26196,3221.62489,5082.72182,71.95240,370.81850,369.10570,1.71280,93.095294,80.57194,299.11610,6317.29854,5834.26196,5351.22539
2017-11-01,5900.28196,3249.59884,5148.78411,75.42465,409.77724,377.24001,32.53723,96.17002,89.43289,305.56710,6500.27966,5900.28196,5300.28426
2017-11-02,5971.84646,3279.076644,5224.45924,78.41993,460.45491,393.88299,66.57192,95.060185,94.77517,327.21302,6749.24069,5971.84646,5194.45223
2017-11-03,6040.64495,3309.14589,5302.23573,79.53566,505.22361,416.15111,89.072495,91.015842,94.082016,336.57995,6982.44219,6040.64495,5098.84770
2017-11-04,6125.73296,3339.98729,5383.71473,80.94871,548.27726,442.57634,105.70091,89.21933,91.76512,345.50853,7216.83110,6125.73296,5034.63482
2017-11-05,6209.82397,3370.97289,5463.075335,81.17199,577.95111,469.65130,108.29981,90.95307,90.39608,341.13578,7417.60141,6209.82397,5002.046537
2017-11-06,6280.68647,3399.94129,5524.23943,68.97720,563.92916,488.50687,75.42229,86.11738,88.76326,348.087509,7504.52231,6280.68647,5056.85064
2017-11-07,6358.37097,3429.55294,5587.77435,70.48696,556.21864,502.049223,54.16942,80.80900,85.95982,339.69269,7594.33571,6358.37097,5122.40623
2017-11-08,6445.92947,3460.69284,5661.18280,74.017367,568.99190,515.43776,53.55415,78.90555,81.94398,362.74321,7732.42172,6445.92947,5159.43721
2017-11-09,6502.53596,3490.37469,5719.31603,65.55137,547.29847,521.80990,25.48857,77.73036,79.14831,362.41654,7807.079549,6502.53596,5197.99237
2017-11-10,6531.86296,3517.21464,5754.56404,54.41098,482.14973,513.87787,-31.72814,66.33737,74.32443,399.038924,7818.99560,6531.86296,5244.73033
2017-11-11,6549.32197,3542.67519,5778.21251,49.88393,404.82887,492.068066,-87.23920,48.34603,64.13792,418.31684,7816.90477,6549.32197,5281.73918
2017-11-12,6550.30947,3566.020143,5784.95201,43.75200,307.12687,455.079827,-147.95296,31.48435,48.72258,467.43992,7815.99116,6550.30947,5284.62778
2017-11-13,6601.95198,3592.22894,5815.32606,53.046859,275.69443,419.20275,-143.50831,32.012817,37.28107,503.11563,7777.41760,6601.95198,5426.48636
2017-11-14,6646.19949,3618.82529,5847.49955,54.069677,254.0094648,386.16409,-132.15463,38.21903,33.90540,488.83809,7754.90346,6646.19949,5537.49551
2017-11-15,6716.73499,3648.79404,5905.069762,62.013461,288.35339,366.60195,-78.24856,58.38181,42.87122,504.45610,7807.14826,6716.73499,5626.32171
2017-11-16,6821.27449,3681.41304,5982.19212,67.036464,356.34017,364.54960,-8.20942,75.048451,57.21643,524.90922,7933.44076,6821.27449,5709.10821
2017-11-17,6919.069507,3712.85000,6049.90969,64.35545,392.56643,370.15296,22.41346,87.92760,73.78595,519.094276,7981.17238,6919.069507,5856.96663
2017-11-18,7000.88450,3744.53665,6118.15441,65.10515,422.94940,380.71225,42.23715,91.85725,84.94443,512.12685,8066.68551,7000.88450,5935.083479
2017-11-19,7096.18252,3777.26865,6193.38326,67.34986,461.58487,396.88677,64.69810,92.31575,90.70020,504.67565,8174.42059,7096.18252,6017.94445
2017-11-20,7182.79451,3810.58349,6272.099201,68.79055,499.68914,417.44725,82.24189,94.66854,92.94718,496.30600,8321.97566,7182.79451,6043.61335
2017-11-21,7247.99199,3843.16254,6342.65452,66.30708,513.52754,436.66331,76.86424,94.27655,93.75361,502.70915,8432.93059,7247.99199,6063.053390
2017-11-22,7306.74448,3876.53629,6417.59159,68.056880,533.059088,455.94246,77.11663,94.00041463,94.31517,483.30136,8566.40946,7306.74448,6047.079500
2017-11-23,7348.29500,3908.74659,6481.16721,63.84940,525.15340,469.78465,55.36875,91.96131,93.41276,465.11057,8646.39467,7348.29500,6050.19532
2017-11-24,7391.98201,3941.39830,6550.67793,66.10740,530.11949,481.85162,48.26787,93.82263,93.26145,462.83339,8748.88153,7391.98201,6035.082483
2017-11-25,7461.15750,3976.57609,6638.53055,70.98588,570.82496,499.64629,71.17867,94.94303,93.57565,472.61457,8948.90518,7461.15750,5973.40981
2017-11-26,7576.54700,4014.29319,6744.099937,74.89486,639.25898,527.56882,111.69015,96.85032,95.20533,492.23781,9256.017520,7576.54700,5897.076474
2017-11-27,7710.24548,4054.14209,6864.65875,77.80574,724.50318,566.95569,157.54748,98.25678,96.68338,491.92081,9638.17240,7710.24548,5782.31856
2017-11-28,7840.20098,4095.81489,6989.91918,79.092597,802.21471,614.0074976,188.20721,97.61798,97.57503,484.59792,10017.34000,7840.20098,5663.061949
2017-11-29,7977.45249,4136.23339,7103.59334,75.74498,840.38140,659.28228,181.099122,86.85366,94.24281,586.86736,10302.68850,7977.45249,5652.21648
2017-11-30,8158.22546,4178.35684,7226.33869,77.79651,888.22759,705.071341,183.15625,76.29772,86.92312,659.15899,10592.25524,8158.22546,5724.19568
2017-12-01,8389.12544,4224.54269,7373.36853,81.43384,974.78255,759.013583,215.76897,72.48161,78.54433,708.65119,10967.94510,8389.12544,5810.30578
2017-12-02,8645.35193,4271.24344,7518.51485,81.86081,1039.38508,815.087882,224.29719,81.12861,76.63598,687.68329,11222.22186,8645.35193,6068.48200
2017-12-03,8883.53743,4318.66399,7667.71819,82.92284,1097.98613,871.66753,226.31860,87.32662,80.31228,709.75593,11525.0028871,8883.53743,6242.071966
2017-12-04,9134.60994,4367.50674,7824.16847,84.25652,1158.029845,928.93999,229.089851,90.14172,86.19898,700.15911,11827.80906,9134.60994,6441.41081
2017-12-05,9364.66794,4417.15169,7984.65991,85.22218,1212.57658,985.66731,226.90927,93.062821,90.17705,680.67634,12180.30588,9364.66794,6549.030013
2017-12-06,9685.65845,4478.18554,8231.98697,90.78976,1430.93680,1074.72121,356.21559,97.018348,93.40763,807.22799,13138.86211,9685.65845,6232.45479
2017-12-07,10195.19390,4557.47804,8611.11294,94.30221,1873.54334,1234.48563,639.057702,98.65816,96.24644,1024.025947,15053.049362,10195.19390,5337.33843
2017-12-08,10634.15642,4629.45804,8923.20264,81.90080,2092.84321,1406.15715,686.68606,93.74588,96.47413,1237.77409,16092.84323,10634.15642,5175.46961
2017-12-09,10991.24192,4693.74694,9168.49667,71.33554,2129.83036,1550.89179,578.93856,83.097735,91.83393,1371.36877,16654.042845,10991.24192,5328.44099
2017-12-10,11353.97996,4758.80574,9415.041910,72.10762,2156.65015,1672.043463,484.60669,72.54192,83.12851,1460.84243,17182.29436,11353.97996,5525.66556
2017-12-11,11797.25701,4831.96485,9710.012846,75.85116,2271.25999,1791.88677,479.37322,73.23375,76.29113,1507.14659,17901.48488,11797.25701,5693.029137
2017-12-12,12255.34954,4908.029749,10012.18491,76.92851,2373.34961,1908.17934,465.17027,80.86767,75.54778,1485.93620,18597.53667,12255.34954,5913.16240
2017-12-13,12673.82100,4979.87640,10263.0089972,69.86458,2345.94110,1995.73169,350.20941,84.33819,79.47987,1495.040715,18952.052258,12673.82100,6395.58973
2017-12-14,13089.33647,5051.91740,10510.10668,70.31861,2310.16138,2058.61763,251.54375,82.60948,82.60512,1452.53069,19241.14621,13089.33647,6937.52674
2017-12-15,13535.13550,5129.17385,10792.33389,73.47560,2346.97375,2116.28885,230.68490,83.14947,83.36572,1462.35704,19668.56181,13535.13550,7401.70919
2017-12-16,14043.47803,5215.78350,11133.70904,77.51118,2491.90112,2191.41130,300.48981,89.40922,85.056058,1515.14571,20380.61319,14043.47803,7706.34286
2017-12-17,14509.60059,5300.055453,11447.71264,75.061722,2548.60378,2262.84980,285.75398,92.78878,88.44916,1486.55676,20906.19335,14509.60059,8113.0078223
2017-12-18,14962.37056,5383.58705,11748.35917,74.87164,2561.86296,2322.65243,239.21053,91.83564,91.34455,1452.88125,21316.49808,14962.37056,8608.24303
2017-12-19,15356.775,5460.027795,11984.76467,65.84347,2436.36103,2345.39415,90.96688,83.22199,89.28213,1484.98976,21372.43770,15356.775,9341.11230
2017-12-20,15676.325,5530.57404,12166.71898,59.21937,2218.36312,2319.98794,-101.62482,69.90309,81.65357,1511.56185,21230.76823,15676.325,10121.88177
2017-12-21,15917.69004,5597.029495,12309.31433,54.97160,1956.73790,2247.33794,-290.60004,52.91363,68.67957,1562.52165,21036.54261,15917.69004,10798.83746
2017-12-22,16055.55005,5652.75444,12369.019640,46.37777,1572.22307,2112.31496,-540.091892,37.089580,53.30210,1744.51299,20778.44247,16055.55005,11332.65763
2017-12-23,16224.35005,5711.93444,12460.39927,50.076470,1322.24228,1954.30043,-632.058150,32.15637,40.71986,1746.64780,20476.48469,16224.35005,11972.21541
2017-12-24,16337.78003,5767.90264,12517.86596,46.96579,1049.62433,1773.36521,-723.74088,28.091892,32.44595,1761.28010,20199.65505,16337.78003,12475.90501
2017-12-25,16443.275,5824.0075415,12577.031983,47.42419,832.11425,1585.11502,-753.00076386,28.87839,29.70888,1717.19578,19911.51425,16443.275,12975.035750
2017-12-26,16533.68999,5890.38749,12715.17974,55.87246,817.60108,1431.61223,-614.011148,34.53327,30.50118,1768.43891,19864.38840,16533.68999,13202.99158
2017-12-27,16430.63003,5954.84144,12837.66289,54.67987,776.068541,1300.50349,-524.43495,42.25573,35.22246,1771.87903,19713.087658,16430.63003,13148.17240
2017-12-28,16332.48501,6013.083390,12907.029050,49.33313,636.40551,1167.68390,-531.27838,44.59706,40.46202,1784.68057,19708.52365,16332.48501,12956.44636
2017-12-29,16306.38501,6073.066241,12975.62400,49.54746,523.69512,1038.88614,-515.19102,38.76857,41.87379,1726.63196,19725.51115,16306.38501,12887.25887
2017-12-30,16181.225,6124.24214,12974.70542,42.85414,293.48959,889.80683,-596.31724,27.11523,36.82695,1769.85830,19887.036603,16181.225,12475.41340
2017-12-31,16042.20498,6182.49229,13021.046395,48.18157,205.84608,753.014681,-547.16860,26.19148,30.69176,1759.28277,19831.86689,16042.20498,12252.54307
2018-01-01,15854.29497,6238.45539,13045.99360,46.25642,95.011453,621.41404,-526.40258,23.071776,25.45950,1705.16973,19724.80051,15854.29497,11983.78943
2018-01-02,15782.98999,6300.77309,13121.91933,51.76500,112.78243,519.68772,-406.90528,35.75644,28.33990,1746.30046,19662.58513,15782.98999,11903.39485
2018-01-03,15714.83999,6363.49869,13203.45190,52.62893,142.88244,444.32666,-301.44422,45.059007,34.62908,1673.58613,19585.037392,15714.83999,11844.64259
2018-01-04,15609.45498,6428.75324,13297.40282,54.23472,196.60203,394.78173,-198.17971,61.40596,47.40714,1641.0085463,19370.17533,15609.45498,11848.73464
2018-01-05,15506.059961,6502.95274,13459.44584,60.81054,382.45637,392.31666,-9.86029,75.81977,60.76158,1702.53647,18932.36180,15506.059961,12079.75813
2018-01-06,15425.36992,6576.97879,13618.95777,61.13093,531.48805,420.15094,111.33711,88.42388,75.21654,1648.62677,18569.90046,15425.36992,12280.83938
2018-01-07,15293.53994,6645.92129,13731.061374,55.83944,558.48106,447.81696,110.66410,89.45558,84.56641,1637.43196,17998.81273,15293.53994,12588.26715
2018-01-08,15163.20996,6708.24474,13787.49425,50.028819,468.96298,452.046167,16.91682,75.36815,84.41587,1686.87969,17616.85801,15163.20996,12709.56191
2018-01-09,15061.75,6767.49719,13819.17684,47.68025,347.63848,431.16463,-83.52615,57.14463,73.98945,1643.066858,17431.67866,15061.75,12691.82134
2018-01-10,15020.26997,6829.32009,13864.43656,49.36357,278.76780,400.68526,-121.91747,47.79355,60.10211,1617.28348,17365.77277,15020.26997,12674.76717
2018-01-11,14998.96997,6883.40204,13846.45081,43.16054,96.58971,339.86615,-243.27644,36.82624,47.25480,1638.39891,17394.46139,14998.96997,12603.47855
2018-01-12,14963.039941,6940.91279,13851.71155,45.84778,-1.39017,271.61489,-273.0050597,33.0044920,39.20809,1597.92761,17396.69122,14963.039941,12529.38866
2018-01-13,14984.75996,6999.95154,13871.65228,47.60938,-47.85767,207.72038,-255.57804,27.48862,32.43978,1534.29704,17388.56554,14984.75996,12580.95439
2018-01-14,14972.029980,7055.93759,13867.74434,45.15802,-130.64039,140.048223,-270.68861,25.74614,28.74642,1513.54724,17398.58641,14972.029980,12545.47355
2018-01-15,14858.029980,7112.33999,13865.86417,45.40403,-190.19678,73.99922,-264.19600,20.77645,24.67040,1462.85099,17276.15860,14858.029980,12439.90136
2018-01-16,14640.62998,7157.38829,13772.71263,36.75208,-420.50337,-24.90130,-395.60208,15.73070,20.75110,1618.94729,17421.65180,14640.62998,11859.60816
2018-01-17,14469.73496,7201.15854,13671.37487,35.79989,-620.23417,-143.96787,-476.26630,18.075906,18.19435,1665.85891,17632.065064,14469.73496,11307.40486
2018-01-18,14310.66997,7246.00068726,13585.23861,37.45482,-746.81141,-264.53658,-482.27483,21.22363,18.34341,1630.068977,17729.14594,14310.66997,10892.19400
2018-01-19,14243.42998,7291.21739,13507.67633,38.24818,-826.90114,-377.0094922,-449.89165,24.32391,21.20781,1572.25692,17815.59156,14243.42998,10671.26840
2018-01-20,14180.56997,7342.70519,13483.81452,45.50577,-777.17658,-457.042909,-320.13367,31.41323,25.65359,1566.78140,17800.57118,14180.56997,10560.56876
2018-01-21,14077.71494,7387.69574,13409.94335,40.36761,-832.99382,-532.23309,-300.76073,33.36648,29.70120,1569.93987,17864.41197,14077.71494,10291.017913
2018-01-22,13875.17998,7429.30994,13312.74558,37.98978,-920.57601,-609.90167,-310.67433,32.88375,32.55448,1581.10132,17874.088515,13875.17998,9876.27145
2018-01-23,13658.55,7471.058643,13216.88891,37.76408,-983.72927,-684.66719,-299.062077,27.33042,31.19355,1557.30119,17813.082493,13658.55,9504.017507
2018-01-24,13446.56001,7514.99894,13144.046222,40.71997,-982.82964,-744.29968,-238.52996,28.67878,29.63098,1507.60829,17616.017332,13446.56001,9277.10269
2018-01-25,13138.055029,7558.70375,13070.13854,40.30016,-978.90168,-791.22008,-187.68160,32.091423,29.36687,1451.94339,16983.52565,13138.055029,9292.58441
2018-01-26,12820.27505,7602.69795,12995.67822,39.91022,-971.68858,-827.31378,-144.37480,34.60727,31.79249,1432.97604,16182.51929,12820.27505,9458.030806
2018-01-27,12568.43008,7648.21250,12934.69869,41.76717,-933.48131,-848.54729,-84.93402,36.29019,34.32963,1375.31348,15527.55555,12568.43008,9609.30461
2018-01-28,12399.24009,7695.14980,12889.66344,44.15238,-865.33968,-851.90577,-13.43391,40.27241,37.056626,1319.90534,15121.46918,12399.24009,9677.010995
2018-01-29,12234.29009,7739.84230,12827.18254,41.55407,-841.17124,-849.75886,8.58762,43.27283,39.94514,1275.36921,14799.50437,12234.29009,9669.075811
2018-01-30,11990.94009,7779.20710,12720.48125,36.010087,-907.58665,-861.32442,-46.26223,36.31589,39.95371,1275.057120,14388.58082,11990.94009,9593.29936
2018-01-31,11831.70508,7820.31830,12622.46629,36.88484,-940.12083,-877.083701,-63.037127,25.0058097,34.86484,1227.13730,14255.20655,11831.70508,9408.20361
2018-02-01,11591.20210,7856.52190,12487.096631,32.50563,-1038.70226,-909.40741,-129.29485,13.57157,24.96442,1244.95032,14068.055545,11591.20210,9114.34865
2018-02-02,11314.72959,7889.53360,12343.71049,31.21476,-1131.20713,-953.76736,-177.43977,13.72715,17.43484,1254.17171,13727.11510,11314.72959,8902.34408
2018-02-03,11084.87510,7923.81375,12219.44381,34.070623,-1163.33683,-995.68125,-167.65558,18.29034,15.19635,1248.81088,13390.60738,11084.87510,8779.14281
2018-02-04,10807.73560,7953.83165,12064.83855,30.51139,-1246.87965,-1045.92093,-200.95872,19.28140,17.099630,1252.72796,13063.84620,10807.73560,8551.62499
2018-02-05,10580.97410,7974.52000,11864.46332,26.17640,-1403.56190,-1117.44912,-286.11278,14.037466,17.20307,1278.11594,13366.54706,10580.97410,7795.40113
2018-02-06,10409.24412,7999.95120,11703.26868,32.42458,-1446.60729,-1183.28076,-263.32654,14.51607,15.94498,1315.56768,13436.77888,10409.24412,7381.70935
2018-02-07,10216.56409,8024.0070959,11543.19147,31.94090,-1474.43253,-1241.51111,-232.92142,19.49251,16.015347,1312.47859,13432.90773,10216.56409,7000.22045
