Date,cg_market_cap,cg_volume,price,open,high,low,close,volume,value,classification,Inflation Rate,sentiment_votes_up_percentage,sentiment_votes_down_percentage,market_cap_rank,circulating_supply,total_supply,max_supply,circulating_total_ratio,price_to_circulating_supply
2025-01-20,0.0,829616.5509565311,0.010048641880411437,0.010048641880411437,0.010048641880411437,0.010048641880411437,0.010048641880411437,829616.5509565311,76.0,Extreme Greed,2.8142703731568686,0.0,100.0,242,1000000000.0,1000000000.0,1000000000.0,1.0,0.230915157
2025-01-21,0.0,829616.5509565311,0.010048641880411437,0.010048641880411437,0.010048641880411437,0.010048641880411437,0.010048641880411437,829616.5509565311,76.0,Extreme Greed,2.8142703731568686,0.0,100.0,242,1000000000.0,1000000000.0,1000000000.0,1.0,0.230915157
2025-01-22,12197591.1463683,741757.0268232933,0.01223806230038825,0.01223806230038825,0.01223806230038825,0.01223806230038825,0.01223806230038825,741757.0268232933,84.0,Extreme Greed,2.8142703731568686,0.0,100.0,242,1000000000.0,1000000000.0,1000000000.0,1.0,0.230915157
2025-01-23,13512561.13042178,997776.9189962926,0.01289155243444921,0.01289155243444921,0.01289155243444921,0.01289155243444921,0.01289155243444921,997776.9189962926,75.0,Extreme Greed,2.8142703731568686,0.0,100.0,242,1000000000.0,1000000000.0,1000000000.0,1.0,0.230915157
2025-01-24,21413910.31202022,1509622.2328846217,0.02151694925016671,0.00953779,0.02151695,0.0085598,0.02151695,1509622.2328846217,75.0,Extreme Greed,2.8142703731568686,0.0,100.0,242,1000000000.0,1000000000.0,1000000000.0,1.0,0.230915157
2025-01-25,36699549.14790811,9653403.09069774,0.03699279999889227,0.03699279999889227,0.03699279999889227,0.03699279999889227,0.03699279999889227,9653403.09069774,75.0,Extreme Greed,2.8142703731568686,0.0,100.0,242,1000000000.0,1000000000.0,1000000000.0,1.0,0.230915157
2025-01-26,45785486.79866942,4075314.1942639244,0.045787023972954234,0.045787023972954234,0.045787023972954234,0.045787023972954234,0.045787023972954234,4075314.1942639244,73.0,Greed,2.8142703731568686,0.0,100.0,242,1000000000.0,1000000000.0,1000000000.0,1.0,0.230915157
2025-01-27,65138544.76586807,4222877.011297094,0.06569925982066803,0.06569925982066803,0.06569925982066803,0.06569925982066803,0.06569925982066803,4222877.011297094,71.0,Greed,2.8142703731568686,0.0,100.0,242,1000000000.0,1000000000.0,1000000000.0,1.0,0.230915157
2025-01-28,63300818.23604447,3498546.141711331,0.06329797471809955,0.02263217,0.0701,0.0196011,0.063298,3498546.141711331,72.0,Greed,2.8142703731568686,0.0,100.0,242,1000000000.0,1000000000.0,1000000000.0,1.0,0.230915157
2025-01-29,40970871.57122753,3186373.094001798,0.04079179803453776,0.04079179803453776,0.04079179803453776,0.04079179803453776,0.04079179803453776,3186373.094001798,72.0,Greed,2.8142703731568686,0.0,100.0,242,1000000000.0,1000000000.0,1000000000.0,1.0,0.230915157
