date,cg_market_cap,cg_volume,price,open,high,low,close,volume,value,classification,inflation rate,sentiment_votes_up_percentage,sentiment_votes_down_percentage,market_cap_rank,circulating_supply,total_supply,max_supply,circulating_total_ratio,price_to_circulating_supply
2020-04-11,7827651.892659198,92672667.43447028,0.9576058280146803,0.9576058280146803,0.9576058280146803,0.9576058280146803,0.9576058280146803,92672667.43447028,43.0,Fear,1.3204191315779434,71.09,28.91,6,509556447.895584,596189254.4917115,Unknown,0.8546890841399224,130.6865389026453
2020-04-12,6173607.678345317,49458692.875223994,0.7847113148208426,0.7847113148208426,0.7847113148208426,0.7847113148208426,0.7847113148208426,49458692.875223994,43.0,Fear,1.3204191315779434,71.09,28.91,6,509556447.895584,596189254.4917115,Unknown,0.8546890841399224,130.6865389026453
2020-04-13,7269680.447445141,37821009.955602355,0.8759944068917709,0.8759944068917709,0.8759944068917709,0.8759944068917709,0.8759944068917709,37821009.955602355,37.0,Fear,1.3204191315779434,71.09,28.91,6,509556447.895584,596189254.4917115,Unknown,0.8546890841399224,130.6865389026453
2020-04-14,6302364.150584625,19579214.89293177,0.7867121945458646,0.7867121945458646,0.7867121945458646,0.7867121945458646,0.7867121945458646,19579214.89293177,45.0,Fear,1.3204191315779434,71.09,28.91,6,509556447.895584,596189254.4917115,Unknown,0.8546890841399224,130.6865389026453
2020-04-15,5306221.06575891,17523533.049867075,0.666673390515131,0.666673390515131,0.666673390515131,0.666673390515131,0.666673390515131,17523533.049867075,41.0,Fear,1.3204191315779434,71.09,28.91,6,509556447.895584,596189254.4917115,Unknown,0.8546890841399224,130.6865389026453
2020-04-16,5114653.932636794,12659541.408408837,0.6376210673084666,0.6376210673084666,0.6376210673084666,0.6376210673084666,0.6376210673084666,12659541.408408837,42.0,Fear,1.3204191315779434,71.09,28.91,6,509556447.895584,596189254.4917115,Unknown,0.8546890841399224,130.6865389026453
2020-04-17,5505929.486978686,23132895.9095158,0.6923331250859114,0.6923331250859114,0.6923331250859114,0.6923331250859114,0.6923331250859114,23132895.9095158,44.0,Fear,1.3204191315779434,71.09,28.91,6,509556447.895584,596189254.4917115,Unknown,0.8546890841399224,130.6865389026453
2020-04-18,5348323.975349362,10227034.752456626,0.657449398309544,0.657449398309544,0.657449398309544,0.657449398309544,0.657449398309544,10227034.752456626,44.0,Fear,1.3204191315779434,71.09,28.91,6,509556447.895584,596189254.4917115,Unknown,0.8546890841399224,130.6865389026453
2020-04-19,5423066.285864263,10199318.163159857,0.6769721852162044,0.6769721852162044,0.6769721852162044,0.6769721852162044,0.6769721852162044,10199318.163159857,44.0,Fear,1.3204191315779434,71.09,28.91,6,509556447.895584,596189254.4917115,Unknown,0.8546890841399224,130.6865389026453
2020-04-20,4844617.211182358,9789186.730548004,0.6094358389483635,0.6094358389483635,0.6094358389483635,0.6094358389483635,0.6094358389483635,9789186.730548004,41.0,Fear,1.3204191315779434,71.09,28.91,6,509556447.895584,596189254.4917115,Unknown,0.8546890841399224,130.6865389026453
2020-04-21,4285479.154681022,8763891.031037511,0.5347904942320182,0.5347904942320182,0.5347904942320182,0.5347904942320182,0.5347904942320182,8763891.031037511,40.0,Fear,1.3204191315779434,71.09,28.91,6,509556447.895584,596189254.4917115,Unknown,0.8546890841399224,130.6865389026453
2020-04-22,4591546.761226098,9610841.993019182,0.5728269210770057,0.5728269210770057,0.5728269210770057,0.5728269210770057,0.5728269210770057,9610841.993019182,40.0,Fear,1.3204191315779434,71.09,28.91,6,509556447.895584,596189254.4917115,Unknown,0.8546890841399224,130.6865389026453
2020-04-23,5446538.173850838,18146790.14448149,0.6848872198147996,0.6848872198147996,0.6848872198147996,0.6848872198147996,0.6848872198147996,18146790.14448149,40.0,Fear,1.3204191315779434,71.09,28.91,6,509556447.895584,596189254.4917115,Unknown,0.8546890841399224,130.6865389026453
2020-04-24,4909586.999036558,13659849.485801896,0.6217032788666345,0.6217032788666345,0.6217032788666345,0.6217032788666345,0.6217032788666345,13659849.485801896,39.0,Fear,1.3204191315779434,71.09,28.91,6,509556447.895584,596189254.4917115,Unknown,0.8546890841399224,130.6865389026453
2020-04-25,5027193.620409137,8959427.13964603,0.6227650900853694,0.6227650900853694,0.6227650900853694,0.6227650900853694,0.6227650900853694,8959427.13964603,39.0,Fear,1.3204191315779434,71.09,28.91,6,509556447.895584,596189254.4917115,Unknown,0.8546890841399224,130.6865389026453
2020-04-26,5173619.233465031,7324961.274114759,0.6470903181859691,0.6470903181859691,0.6470903181859691,0.6470903181859691,0.6470903181859691,7324961.274114759,39.0,Fear,1.3204191315779434,71.09,28.91,6,509556447.895584,596189254.4917115,Unknown,0.8546890841399224,130.6865389026453
2020-04-27,5137791.330825961,8493459.048447348,0.6398628040694914,0.6398628040694914,0.6398628040694914,0.6398628040694914,0.6398628040694914,8493459.048447348,42.0,Fear,1.3204191315779434,71.09,28.91,6,509556447.895584,596189254.4917115,Unknown,0.8546890841399224,130.6865389026453
2020-04-28,4616001.375155629,7534010.521157354,0.5683154806973284,0.5683154806973284,0.5683154806973284,0.5683154806973284,0.5683154806973284,7534010.521157354,41.0,Fear,1.3204191315779434,71.09,28.91,6,509556447.895584,596189254.4917115,Unknown,0.8546890841399224,130.6865389026453
2020-04-29,5283691.351331575,7387289.032147021,0.6574283212299112,0.6574283212299112,0.6574283212299112,0.6574283212299112,0.6574283212299112,7387289.032147021,47.0,Fear,1.3204191315779434,71.09,28.91,6,509556447.895584,596189254.4917115,Unknown,0.8546890841399224,130.6865389026453
2020-04-30,5897415.537215416,8964597.270530097,0.7411890135877649,0.7411890135877649,0.7411890135877649,0.7411890135877649,0.7411890135877649,8964597.270530097,47.0,Fear,1.3204191315779434,71.09,28.91,6,509556447.895584,596189254.4917115,Unknown,0.8546890841399224,130.6865389026453
2020-05-01,5635423.505964131,5182978.537733341,0.693089721323073,0.693089721323073,0.693089721323073,0.693089721323073,0.693089721323073,5182978.537733341,42.0,Fear,1.3204191315779434,71.09,28.91,6,509556447.895584,596189254.4917115,Unknown,0.8546890841399224,130.6865389026453
2020-05-02,5735879.899599453,4174109.6429038513,0.7169539321663891,0.7169539321663891,0.7169539321663891,0.7169539321663891,0.7169539321663891,4174109.6429038513,42.0,Fear,1.3204191315779434,71.09,28.91,6,509556447.895584,596189254.4917115,Unknown,0.8546890841399224,130.6865389026453
2020-05-03,5669404.169981707,3457574.5570013877,0.7124378933182761,0.7124378933182761,0.7124378933182761,0.7124378933182761,0.7124378933182761,3457574.5570013877,42.0,Fear,1.3204191315779434,71.09,28.91,6,509556447.895584,596189254.4917115,Unknown,0.8546890841399224,130.6865389026453
2020-05-04,5486412.385664286,3375393.730010124,0.6866098174679662,0.6866098174679662,0.6866098174679662,0.6866098174679662,0.6866098174679662,3375393.730010124,44.0,Fear,1.3204191315779434,71.09,28.91,6,509556447.895584,596189254.4917115,Unknown,0.8546890841399224,130.6865389026453
2020-05-05,5354861.583908894,3467483.256730908,0.6728297405546847,0.6728297405546847,0.6728297405546847,0.6728297405546847,0.6728297405546847,3467483.256730908,44.0,Fear,1.3204191315779434,71.09,28.91,6,509556447.895584,596189254.4917115,Unknown,0.8546890841399224,130.6865389026453
2020-05-06,5195811.6286706,2903980.8568524625,0.6503081490988862,0.6503081490988862,0.6503081490988862,0.6503081490988862,0.6503081490988862,2903980.8568524625,40.0,Fear,1.3204191315779434,71.09,28.91,6,509556447.895584,596189254.4917115,Unknown,0.8546890841399224,130.6865389026453
2020-05-07,5010066.054780242,2715223.2877061805,0.6194003582280405,0.6194003582280405,0.6194003582280405,0.6194003582280405,0.6194003582280405,2715223.2877061805,40.0,Fear,1.3204191315779434,71.09,28.91,6,509556447.895584,596189254.4917115,Unknown,0.8546890841399224,130.6865389026453
2020-05-08,4874818.721855924,3385522.0174709754,0.6089398899298076,0.6089398899298076,0.6089398899298076,0.6089398899298076,0.6089398899298076,3385522.0174709754,45.0,Fear,1.3204191315779434,71.09,28.91,6,509556447.895584,596189254.4917115,Unknown,0.8546890841399224,130.6865389026453
2020-05-09,4827334.908169065,2493703.55942783,0.608939662026112,0.608939662026112,0.608939662026112,0.608939662026112,0.608939662026112,2493703.55942783,45.0,Fear,1.3204191315779434,71.09,28.91,6,509556447.895584,596189254.4917115,Unknown,0.8546890841399224,130.6865389026453
2020-05-10,4816707.909418276,2126230.1519960337,0.6017917957668725,0.6017917957668725,0.6017917957668725,0.6017917957668725,0.6017917957668725,2126230.1519960337,45.0,Fear,1.3204191315779434,71.09,28.91,6,509556447.895584,596189254.4917115,Unknown,0.8546890841399224,130.6865389026453
2020-05-11,4324416.949285259,2370841.7230691817,0.541777928609612,0.541777928609612,0.541777928609612,0.541777928609612,0.541777928609612,2370841.7230691817,44.0,Fear,1.3204191315779434,71.09,28.91,6,509556447.895584,596189254.4917115,Unknown,0.8546890841399224,130.6865389026453
2020-05-12,4171226.2991002905,2113480.526002199,0.5139234956267317,0.5139234956267317,0.5139234956267317,0.5139234956267317,0.5139234956267317,2113480.526002199,39.0,Fear,1.3204191315779434,71.09,28.91,6,509556447.895584,596189254.4917115,Unknown,0.8546890841399224,130.6865389026453
2020-05-13,4266741.231304909,2182277.4116870984,0.5333426539131136,0.5333426539131136,0.5333426539131136,0.5333426539131136,0.5333426539131136,2182277.4116870984,39.0,Fear,1.3204191315779434,71.09,28.91,6,509556447.895584,596189254.4917115,Unknown,0.8546890841399224,130.6865389026453
2020-05-14,4413742.897500913,2337721.3827509126,0.5533191018747785,0.5533191018747785,0.5533191018747785,0.5533191018747785,0.5533191018747785,2337721.3827509126,38.0,Fear,1.3204191315779434,71.09,28.91,6,509556447.895584,596189254.4917115,Unknown,0.8546890841399224,130.6865389026453
2020-05-15,4570789.918376839,548910.1111122454,0.574281421724847,0.574281421724847,0.574281421724847,0.574281421724847,0.574281421724847,548910.1111122454,39.0,Fear,1.3204191315779434,71.09,28.91,6,509556447.895584,596189254.4917115,Unknown,0.8546890841399224,130.6865389026453
2020-05-16,4432087.508991812,1837728.914580343,0.5564341957677822,0.5564341957677822,0.5564341957677822,0.5564341957677822,0.5564341957677822,1837728.914580343,39.0,Fear,1.3204191315779434,71.09,28.91,6,509556447.895584,596189254.4917115,Unknown,0.8546890841399224,130.6865389026453
2020-05-17,4752035.386171752,2286736.274938201,0.5989661106774994,0.5989661106774994,0.5989661106774994,0.5989661106774994,0.5989661106774994,2286736.274938201,39.0,Fear,1.3204191315779434,71.09,28.91,6,509556447.895584,596189254.4917115,Unknown,0.8546890841399224,130.6865389026453
2020-05-18,4898008.357759836,2950437.821089827,0.6159337448626931,0.6159337448626931,0.6159337448626931,0.6159337448626931,0.6159337448626931,2950437.821089827,47.0,Fear,1.3204191315779434,71.09,28.91,6,509556447.895584,596189254.4917115,Unknown,0.8546890841399224,130.6865389026453
2020-05-19,5213969.633802138,3280890.995949265,0.6477344448774962,0.6477344448774962,0.6477344448774962,0.6477344448774962,0.6477344448774962,3280890.995949265,48.0,Fear,1.3204191315779434,71.09,28.91,6,509556447.895584,596189254.4917115,Unknown,0.8546890841399224,130.6865389026453
2020-05-20,4996233.199332481,2375972.6144311675,0.6219357513498963,0.6219357513498963,0.6219357513498963,0.6219357513498963,0.6219357513498963,2375972.6144311675,52.0,Greed,1.3204191315779434,71.09,28.91,6,509556447.895584,596189254.4917115,Unknown,0.8546890841399224,130.6865389026453
2020-05-21,4629608.829738474,2306268.656301432,0.5795859352817158,0.5795859352817158,0.5795859352817158,0.5795859352817158,0.5795859352817158,2306268.656301432,52.0,Greed,1.3204191315779434,71.09,28.91,6,509556447.895584,596189254.4917115,Unknown,0.8546890841399224,130.6865389026453
2020-05-22,4853042.594897839,2791803.410911919,0.6055660983994974,0.6055660983994974,0.6055660983994974,0.6055660983994974,0.6055660983994974,2791803.410911919,50.0,Neutral,1.3204191315779434,71.09,28.91,6,509556447.895584,596189254.4917115,Unknown,0.8546890841399224,130.6865389026453
2020-05-23,4919865.806567834,3449950.8698416166,0.6149832258209792,0.6149832258209792,0.6149832258209792,0.6149832258209792,0.6149832258209792,3449950.8698416166,50.0,Neutral,1.3204191315779434,71.09,28.91,6,509556447.895584,596189254.4917115,Unknown,0.8546890841399224,130.6865389026453
