open,high,low,close_x,volume,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,net_order_flow,price,market_cap,total_volume,rsi14_rsi,inflation rate,cpi,fear_greed_index,close_y,rsi,lunar_posts_created,lunar_posts_active,lunar_contributors_created,lunar_contributors_active,lunar_spam,lunar_interactions,lunar_sentiment,fear_greed_classification_Extreme Fear,fear_greed_classification_Extreme Greed,fear_greed_classification_Fear,fear_greed_classification_Greed,fear_greed_classification_Neutral
0.010426512112332455,0.011371206313522054,0.01349931110334776,0.010645549228793547,0.0007456400641627439,0.00014182647867403542,8.369775361536188e-05,0.0014946074956285107,0.0002774297355398409,0.6768379003763301,0.01150786988555395,0.009473001973788541,0.004676647235064019,0.7064707069531561,0.24245316707898754,0.7723153005772737,17.0,0.011935960037086444,0.9102438230303961,0.07894360241982698,0.04384582163679551,0.0700831251791491,0.059473096127658095,0.016247597801400334,0.010761018213684411,0.7,1.0,0.0,0.0,0.0,0.0
0.010655736669936348,0.01030010864299723,0.010943618177115949,0.008929242635887954,0.0012778557017647935,0.00023528487800578268,0.00020234621753164418,0.0024463067785599085,0.00044261195540746466,0.6857815188842333,0.009672123355099916,0.007956733737338396,0.0038264490679611263,0.7064707069531561,0.24245316707898754,0.7723153005772737,17.0,0.008608922385568065,0.762344412469754,0.07894360241982698,0.04384582163679551,0.0700831251791491,0.059473096127658095,0.016247597801400334,0.010761018213684411,0.7,1.0,0.0,0.0,0.0,0.0
0.008939369230352316,0.008542725857503649,0.010077607332127599,0.009236256678113893,0.00020145467080065992,3.273060158744013e-05,0.0,0.0005821580370461992,9.980310987991618e-05,0.6690109371682249,0.009842145853934853,0.008101738758207303,0.0044661622763403006,0.71295958129444,0.24245316707898754,0.7723153005772737,17.0,0.009136702931425631,0.7208968613211073,0.07894360241982698,0.04384582163679551,0.0700831251791491,0.059473096127658095,0.016247597801400334,0.010761018213684411,0.7,1.0,0.0,0.0,0.0,0.0
0.009061848962190665,0.008790958645113648,0.011859187826796659,0.008714789296680462,0.0003142433945503858,5.453966449744143e-05,1.1037066410816932e-05,0.0008555890614079177,0.00014982766901479083,0.6724650468364701,0.008736387013000533,0.007186312254260679,0.000666547472908713,0.6644422973296309,0.24245316707898754,0.7723153005772737,17.0,0.008485767116494212,0.6918490691336717,0.07894360241982698,0.04384582163679551,0.0700831251791491,0.059473096127658095,0.016247597801400334,0.010761018213684411,0.7,1.0,0.0,0.0,0.0,0.0
0.008558234838810942,0.007930656608175029,0.010680410194714399,0.008032093408415316,0.0006096631939028262,0.00010417611558455054,0.00011950252262664309,0.0013374433975769369,0.0002293230087959662,0.676421088999937,0.008096129976805626,0.0066570654911976244,0.0011941520503960191,0.6265133416534362,0.24245316707898754,0.7723153005772737,15.0,0.007450505276542823,0.6370442200624038,0.07894360241982698,0.04384582163679551,0.0700831251791491,0.059473096127658095,0.016247597801400334,0.010761018213684411,0.7,1.0,0.0,0.0,0.0,0.0
0.008042188197052692,0.007791443070599129,0.005687555735363399,0.00826519486407563,0.0009712016834438952,0.00015887469835946928,0.00028518991243664516,0.0009815479416324156,0.00015891122876168296,0.6607180272268608,0.00880611871029054,0.0072491416980339125,0.0034566955687182948,0.6514961667759119,0.24245316707898754,0.7723153005772737,23.0,0.007951479154999452,0.6374873136362216,0.07894360241982698,0.04384582163679551,0.0700831251791491,0.059473096127658095,0.016247597801400334,0.010761018213684411,0.7,1.0,0.0,0.0,0.0,0.0
0.008275297916649868,0.009305672481340215,0.011676464123669114,0.008984021477968129,0.0010165044282484212,0.00018155983492628493,0.000425452631407444,0.0006757828974170279,0.0001197907833114054,0.6530760374241892,0.009394619201651484,0.007742092708502398,0.0014864785668961195,0.6642000654879237,0.24245316707898754,0.7723153005772737,19.0,0.00916496648292445,0.6746587020980005,0.07894360241982698,0.04384582163679551,0.0700831251791491,0.059473096127658095,0.016247597801400334,0.010761018213684411,0.7,1.0,0.0,0.0,0.0,0.0
0.00931457874985394,0.010301613654214264,0.012370287389362161,0.010945958729775784,0.0007354732591043895,0.0001327626528916005,0.00026896279693978937,0.00040198152925686656,7.1384161176067e-05,0.6533230489858669,0.010347349539853837,0.008536615225669748,0.0011095864850678512,0.706801938850207,0.24245316707898754,0.7723153005772737,22.0,0.010286475861470138,0.6735164910779747,0.07894360241982698,0.04384582163679551,0.0700831251791491,0.059473096127658095,0.016247597801400334,0.010761018213684411,0.7,1.0,0.0,0.0,0.0,0.0
0.010956156821067209,0.011075095356570076,0.013955291129198334,0.010602813961922492,0.000454326108845271,8.627709636035137e-05,0.0002891317218690798,0.00011717523800840209,2.199686780286979e-05,0.6533335185025486,0.010663631637657215,0.00880211602941965,0.0011177096409873309,0.7148876709088446,0.24245316707898754,0.7723153005772737,29.0,0.011449263622789013,0.6660554328672588,0.07894360241982698,0.04384582163679551,0.0700831251791491,0.059473096127658095,0.016247597801400334,0.010761018213684411,0.7,0.0,0.0,1.0,0.0,0.0
0.010613291275159698,0.01025759207611594,0.013613159774757182,0.011154098904559134,0.0,0.0,7.029560154508393e-06,0.0,0.0,0.6608040334234975,0.009922678029287365,0.008188817640862777,0.0001750509960493625,0.704566745715939,0.24245316707898754,0.7723153005772737,29.0,0.011081837453304443,0.609765294474544,0.07894360241982698,0.04384582163679551,0.0700831251791491,0.059473096127658095,0.016247597801400334,0.010761018213684411,0.7,0.0,0.0,1.0,0.0,0.0
0.011116419753290266,0.010568000639629763,0.014326591937582442,0.010887683365860708,0.00016119419251525192,3.1132849218882463e-05,9.966208181672213e-05,0.00012132069742832937,2.289228387070923e-05,0.659886136043429,0.009854337662979381,0.00813579608107046,0.0,0.7121002697614195,0.24245316707898754,0.7723153005772737,29.0,0.010885935104943251,0.5518858636311769,0.07894360241982698,0.04384582163679551,0.0700831251791491,0.059473096127658095,0.016247597801400334,0.010761018213684411,0.7,0.0,0.0,1.0,0.0,0.0
0.010897879391167917,0.010566307502010593,0.012755929032962361,0.011632442516695405,0.0004940759840881916,9.240519753238131e-05,0.0001442702252271073,0.00023109997697087805,4.223749290743248e-05,0.6549323621337408,0.010822251087599443,0.0089439709954981,0.0009953720667936026,0.7119665492521685,0.24245316707898754,0.7723153005772737,35.0,0.011546680606133713,0.5182153639351326,0.07894360241982698,0.04384582163679551,0.0700831251791491,0.059473096127658095,0.016247597801400334,0.010761018213684411,0.7,0.0,0.0,1.0,0.0,0.0
0.011321750564635441,0.012692418035678176,0.014599848260305477,0.013582627570113522,0.00049368598162834,9.760569557745825e-05,0.00013178782869106435,0.00023284737790089734,4.560940898661364e-05,0.6549789253437538,0.012547299175670625,0.010382190669491937,0.0016930698443449685,0.7596959753369115,0.24245316707898754,0.7723153005772737,29.0,0.013336317031965788,0.6232712000365589,0.07894360241982698,0.04384582163679551,0.0700831251791491,0.059473096127658095,0.016247597801400334,0.010761018213684411,0.7,0.0,0.0,1.0,0.0,0.0
0.013369910838446124,0.012896158929184515,0.015599414230537609,0.013268523358611253,0.0007631532690842918,0.00015493575031486645,0.0002232378075235477,0.00037327161869187757,7.43716548759763e-05,0.6520890325716814,0.014096975737229667,0.0116756224057693,0.0010685189005404086,0.7509233311334164,0.24245316707898754,0.7723153005772737,34.0,0.013383034448704378,0.555774806907166,0.07894360241982698,0.04384582163679551,0.0700831251791491,0.059473096127658095,0.016247597801400334,0.010761018213684411,0.7,0.0,0.0,1.0,0.0,0.0
0.013278803789703565,0.013817131730809926,0.016956720627554954,0.014917230529375356,0.0004324241546490972,9.17305766161654e-05,0.00013191922233881217,0.00020217044339323947,4.2462720709822084e-05,0.6556630340158627,0.015543709987381468,0.012883528717247007,0.0010728187867310765,0.7818839735550142,0.24245316707898754,0.7723153005772737,43.0,0.014803884946560524,0.5857975423467333,0.07894360241982698,0.04384582163679551,0.0700831251791491,0.059473096127658095,0.016247597801400334,0.010761018213684411,0.7,0.0,0.0,1.0,0.0,0.0
0.014587617736191869,0.015135239367330907,0.017929751174802194,0.01598580645236485,0.000437302096726918,9.661406421540924e-05,0.0001213420336951126,0.0001667113169927069,3.698800726234734e-05,0.6547850876217113,0.017098351497732676,0.014181766959048967,0.0018387371755457327,0.8178056283824614,0.24245316707898754,0.7723153005772737,49.0,0.016319044408352575,0.8116533472984947,0.07894360241982698,0.04384582163679551,0.0700831251791491,0.059473096127658095,0.016247597801400334,0.010761018213684411,0.7,0.0,0.0,1.0,0.0,0.0
0.015619808148758185,0.015639794377842468,0.014339566978968432,0.012462380824452664,0.0009218428594063936,0.0001878032741988674,0.00034963849665695134,0.000862004304661945,0.00017042642227832428,0.6592089486044025,0.014124053805506822,0.0117120955559273,0.003695325895724413,0.6460579197191059,0.24245316707898754,0.7723153005772737,49.0,0.012539984184066242,0.5940412738977692,0.07894360241982698,0.04384582163679551,0.0700831251791491,0.059473096127658095,0.016247597801400334,0.010761018213684411,0.7,0.0,0.0,1.0,0.0,0.0
0.01282579390128638,0.013528733956345265,0.014451366959632693,0.012821162814956492,0.0006089703894872655,0.00012271796932367932,0.00025418101156815943,0.0005410565977827804,0.00010568251937449934,0.6591336240184287,0.014860020039408905,0.012328800830047806,0.002160327188141747,0.6471697686128921,0.24245316707898754,0.7723153005772737,49.0,0.013326992973739373,0.6417961781831493,0.07894360241982698,0.04384582163679551,0.0700831251791491,0.059473096127658095,0.016247597801400334,0.010761018213684411,0.7,0.0,0.0,1.0,0.0,0.0
0.01279179873384513,0.011767212390004837,0.011272774490171111,0.008849016884898194,0.0015339532362965628,0.00028240888563174735,0.00047065204623269444,0.0013941384737066922,0.00025262761221816733,0.6572754596632022,0.01180149903383734,0.009788358991468436,0.003956077344882486,0.5016329910287708,0.24245316707898754,0.7723153005772737,49.0,0.009657393308006867,0.5416313141649169,0.07894360241982698,0.04384582163679551,0.0700831251791491,0.059473096127658095,0.016247597801400334,0.010761018213684411,0.7,0.0,0.0,1.0,0.0,0.0
0.008925771163375819,0.01136744378547946,0.0076679567890148015,0.0114360545403016,0.0013160552571359623,0.00023508417637137076,0.0005210415101439837,0.0012737155974597999,0.0002246137368690369,0.6594629871562486,0.013069333877512742,0.010848835603457192,0.004193521522947582,0.5449550419360913,0.24245316707898754,0.7723153005772737,61.99999999999999,0.012124772216171305,0.5868991062017407,0.07894360241982698,0.04384582163679551,0.0700831251791491,0.059473096127658095,0.016247597801400334,0.010761018213684411,0.7,0.0,0.0,0.0,1.0,0.0
0.011446464264619934,0.013040640006020041,0.01481164386067381,0.013896246153583178,0.0007617001750000854,0.00015165084710126993,0.00038123866894030224,0.0009786868192941055,0.00018919961888203235,0.665274652924724,0.014469920690034162,0.0120191300360569,0.002333729767833535,0.6049505599359674,0.24245316707898754,0.7723153005772737,41.0,0.014218023288000928,0.6044169310228432,0.07894360241982698,0.04384582163679551,0.0700831251791491,0.059473096127658095,0.016247597801400334,0.010761018213684411,0.7,0.0,0.0,1.0,0.0,0.0
0.013906548838768788,0.014223202569806654,0.015815794995907004,0.01459399651085971,0.00035809342792514766,7.603666796468855e-05,6.0243987492375874e-05,0.0004923519196102536,9.90400321702671e-05,0.6636064138301672,0.014397841822771078,0.011963995104888183,0.001053940957955223,0.6056649898076568,0.24245316707898754,0.7723153005772737,38.0,0.014569715109228432,0.5891713419504356,0.07894360241982698,0.04384582163679551,0.0700831251791491,0.059473096127658095,0.016247597801400334,0.010761018213684411,0.7,0.0,0.0,1.0,0.0,0.0
0.014604809578012155,0.01372278634014194,0.011823189403703194,0.010623404590505824,0.0011889204738133059,0.00022266308893802159,0.00016949780559468895,0.001093543583700059,0.0002007034085643715,0.6583513554919898,0.011491285972383813,0.009548650541169535,0.003704767429014895,0.4734674954851137,0.24245316707898754,0.7723153005772737,38.0,0.010632048769486552,0.45886740814851834,0.07894360241982698,0.04384582163679551,0.0700831251791491,0.059473096127658095,0.016247597801400334,0.010761018213684411,0.7,0.0,0.0,1.0,0.0,0.0
0.01063359124657462,0.010818396880864247,0.013004893736849966,0.010390400260452032,0.0005663218476684114,0.00010521547709786214,0.00010669164197123053,0.0006185953380907601,0.00011296675029071911,0.6617585271909419,0.01110711838442614,0.009233199317698438,0.001440796269445051,0.4726254909668499,0.24245316707898754,0.7723153005772737,38.0,0.010403026589300295,0.4619454635670457,0.07894360241982698,0.04384582163679551,0.0700831251791491,0.059473096127658095,0.016247597801400334,0.010761018213684411,0.7,0.0,0.0,1.0,0.0,0.0
0.010400578656027282,0.00946746118717166,0.00959957949159105,0.009142918970243243,0.0005684130647168372,9.862995892730793e-05,8.422332820635318e-05,0.0006287284728115609,0.00010844210977692268,0.6619325811192398,0.010011455015089144,0.00832430242812807,0.0021274385733123435,0.439839719314446,0.24245316707898754,0.7723153005772737,38.0,0.009166520492628848,0.43967334738208286,0.07894360241982698,0.04384582163679551,0.0700831251791491,0.059473096127658095,0.016247597801400334,0.010761018213684411,0.7,0.0,0.0,1.0,0.0,0.0
0.009378878180842827,0.009951228230247907,0.012505891205351102,0.009901469957204524,0.0006205063913145493,0.0001133153757503722,0.00013632090953836416,0.0007098863853804631,0.000127566870080602,0.6625473839374012,0.010324911340299402,0.008589734030144566,0.001387229696822643,0.45349391582111676,0.24245316707898754,0.7723153005772737,58.99999999999999,0.00989437978792818,0.4412552731471364,0.07894360241982698,0.04384582163679551,0.0700831251791491,0.059473096127658095,0.016247597801400334,0.010761018213684411,0.7,0.0,0.0,0.0,1.0,0.0
0.009912893696820024,0.010517112447853711,0.01193898920915562,0.009466832868004562,0.0008567281229787306,0.00015731064465389068,0.0002856497902037626,0.0010556980662071091,0.0001900857543046387,0.6648528021999792,0.009994882144171508,0.008319597140278901,0.002341966538225472,0.4430570890914255,0.24245316707898754,0.7723153005772737,58.99999999999999,0.009461588085252205,0.38727992151728613,0.07894360241982698,0.04384582163679551,0.0700831251791491,0.059473096127658095,0.016247597801400334,0.010761018213684411,0.7,0.0,0.0,0.0,1.0,0.0
0.009438126901240441,0.008361089816247533,0.009199597012774757,0.007339490708284605,0.0009012162727428929,0.00014844544888743618,0.00018828709722262734,0.0008189148604222174,0.00013486640342135557,0.6587275088928652,0.007595769610242605,0.006325501622129571,0.003926030522398007,0.3655674310519178,0.24245316707898754,0.7723153005772737,67.0,0.00731880295409475,0.34819611706979725,0.07894360241982698,0.04384582163679551,0.0700831251791491,0.059473096127658095,0.016247597801400334,0.010761018213684411,0.7,0.0,0.0,0.0,1.0,0.0
0.007342859038261172,0.006739628356292594,0.003396241471958935,0.0,0.0018894890887150915,0.00028265589852649787,0.00045416214344034286,0.001881311363132881,0.00028122723899797917,0.660021703350377,0.0,0.0,0.00525627027506565,0.21879567400476668,0.24245316707898754,0.7723153005772737,68.0,7.090169276337266e-06,0.2224804184092119,0.07894360241982698,0.04384582163679551,0.0700831251791491,0.059473096127658095,0.016247597801400334,0.010761018213684411,0.7,0.0,0.0,0.0,1.0,0.0
0.0,0.005450962501704893,0.0,0.004962924242221164,0.0022890341732210977,0.00032127781025984334,0.0005447580635624654,0.0024283027326282786,0.0003409691168531887,0.6630973440651837,0.004727081412518711,0.003942935240493318,0.009708287378936099,0.3701147294854576,0.24245316707898754,0.7723153005772737,77.0,0.004958456464321016,0.30145241700233005,0.07894360241982698,0.04384582163679551,0.0700831251791491,0.059473096127658095,0.016247597801400334,0.010761018213684411,0.7,0.0,1.0,0.0,0.0,0.0
0.004720471821842785,0.0063351565917139675,0.0063768913927575235,0.005108127023976231,0.001406295689146935,0.00021913309483627004,0.0004372780597047479,0.001517662884194401,0.00023602561110525538,0.6627736291906935,0.0049049218891019895,0.004094889870665471,0.003448261440053015,0.3677050915023672,0.24245316707898754,0.7723153005772737,77.0,0.005105990260632683,0.34860334707355206,0.07894360241982698,0.04384582163679551,0.0700831251791491,0.059473096127658095,0.016247597801400334,0.010761018213684411,0.7,0.0,1.0,0.0,0.0,0.0
0.004829450615754467,0.00443705525742746,0.006653562200055821,0.004962827116614634,0.0005970765584174726,8.523800287285559e-05,0.0002760580539181716,0.0005810797207985924,8.578184415047258e-05,0.6602654065532485,0.004392290177732166,0.0036714352901391877,0.0016345289383144122,0.3591360808476029,0.24245316707898754,0.7723153005772737,77.0,0.004954280063240422,0.3292230057971325,0.07894360241982698,0.04384582163679551,0.0700831251791491,0.059473096127658095,0.016247597801400334,0.010761018213684411,0.7,0.0,1.0,0.0,0.0,0.0
0.0048757811725244,0.007964331234156224,0.008516700097722547,0.00821672918641959,0.0010544672862050596,0.00017699891491600403,0.0003985826304430146,0.0009645846905374312,0.00016058194200078965,0.6585137539921129,0.008843653449316351,0.007385375840983342,0.003064547444656093,0.4857113433118473,0.24245316707898754,0.7723153005772737,80.0,0.00821974008022187,0.4517697355805548,0.07894360241982698,0.04384582163679551,0.0700831251791491,0.059473096127658095,0.016247597801400334,0.010761018213684411,0.7,0.0,1.0,0.0,0.0,0.0
0.008469556016314182,0.007651759217017908,0.009891371587722644,0.0070029504816750306,0.0008865801795119767,0.00014775542935575073,0.0003409008190817213,0.0005367488836127517,8.828196529636596e-05,0.6529196907631627,0.007744028230389489,0.006472337150703136,0.0019487116803850399,0.45374882809680794,0.24245316707898754,0.7723153005772737,81.0,0.0070042131145598464,0.3815249189604383,0.07894360241982698,0.04384582163679551,0.0700831251791491,0.059473096127658095,0.016247597801400334,0.010761018213684411,0.7,0.0,1.0,0.0,0.0,0.0
0.007013008785031166,0.007238915827544521,0.009784937225676651,0.006905436372723794,0.0006480496358628031,0.00010660121525472806,0.00033360847163171724,0.0009049038067661713,0.00015037514102000902,0.6661772061633784,0.007347121369041611,0.006144214906567785,0.0010742192785482255,0.4493613979384459,0.24245316707898754,0.7723153005772737,79.0,0.0069052421215107344,0.32995158943550584,0.07894360241982698,0.04384582163679551,0.0700831251791491,0.059473096127658095,0.016247597801400334,0.010761018213684411,0.7,0.0,1.0,0.0,0.0,0.0
0.006818265040117691,0.005958903787454787,0.007316752661273664,0.004088696657888458,0.0010171849469579439,0.00015913450255874978,0.0004310368614367264,0.0012304375080551067,0.00019409584949059216,0.6651117663707229,0.005116243763635949,0.004287717675794677,0.0018535673110012874,0.3888293909232031,0.24245316707898754,0.7723153005772737,73.0,0.004092775933362509,0.2842286515386229,0.07894360241982698,0.04384582163679551,0.0700831251791491,0.059473096127658095,0.016247597801400334,0.010761018213684411,0.7,0.0,0.0,0.0,1.0,0.0
0.003932075324355175,0.0044538925704180644,0.006717266726559978,0.003951555301474969,0.0008032565776460047,0.00011760575927618669,0.00039411524641958873,0.001213894309956429,0.00018292352953418344,0.6694687248060591,0.00505924474532379,0.004243339291773059,0.0013752388536704084,0.3887574561248096,0.24245316707898754,0.7723153005772737,70.0,0.003951749552688021,0.3354751657976181,0.07894360241982698,0.04384582163679551,0.0700831251791491,0.059473096127658095,0.016247597801400334,0.010761018213684411,0.7,0.0,0.0,0.0,1.0,0.0
0.003961602555504151,0.005085903218372424,0.007081738565793555,0.005739929094422214,0.0006899413752967973,0.00010431784936973786,0.0004105394523880664,0.0010027678980603658,0.00015566552278503361,0.667379886561573,0.006429308945865662,0.005389834402842474,0.000752720880942424,0.4348336498898995,0.24245316707898754,0.7723153005772737,70.0,0.005733033176358929,0.38408162567451787,0.07894360241982698,0.04384582163679551,0.0700831251791491,0.059473096127658095,0.016247597801400334,0.010761018213684411,0.7,0.0,0.0,0.0,1.0,0.0
0.00574547468472153,0.004830051311476177,0.007860728832463831,0.004574616067333687,0.0005700740151162984,8.40526242580194e-05,0.0004316938296754655,0.000626466201265644,9.524493300795936e-05,0.6618468115134971,0.005545481432129042,0.004655846911850517,0.0002655036408602525,0.4087637441979607,0.24245316707898754,0.7723153005772737,70.0,0.00457053679185963,0.3853050739354636,0.07894360241982698,0.04384582163679551,0.0700831251791491,0.059473096127658095,0.016247597801400334,0.010761018213684411,0.7,0.0,0.0,0.0,1.0,0.0
0.004584588281127601,0.006616123373294511,0.00816247171221475,0.007106972006263434,0.0006573328023957006,0.00010342825629545654,0.0004984418027313586,0.0006475486147689194,0.0001027730865589653,0.6603811033850682,0.007431367294415649,0.0062321315585846145,0.0014817646788704089,0.4755574206195945,0.24245316707898754,0.7723153005772737,72.0,0.0071007559674458355,0.4250902851708439,0.07894360241982698,0.04384582163679551,0.0700831251791491,0.059473096127658095,0.016247597801400334,0.010761018213684411,0.7,0.0,0.0,0.0,1.0,0.0
0.007187452558529719,0.006589033171387853,0.010078095115638348,0.006734009677206932,0.0003926743596189634,6.20310022187195e-05,0.0003822241212984109,0.0004520186284927098,7.315403023857502e-05,0.6619677198388381,0.00729778426843972,0.006123824535620163,0.0006422481362060842,0.4667127349598498,0.24245316707898754,0.7723153005772737,67.0,0.006730998783404659,0.42615981371876516,0.07894360241982698,0.04384582163679551,0.0700831251791491,0.059473096127658095,0.016247597801400334,0.010761018213684411,0.7,0.0,0.0,0.0,1.0,0.0
0.006744155575095757,0.009156488244451439,0.010300134169732467,0.009751216643910144,0.0005260681966746388,9.0284834887113e-05,0.000408634244495723,0.0007789655739923562,0.00013401659854006353,0.6661302740211617,0.010026470043458694,0.008404592778650643,0.001928359772758205,0.5436386469763623,0.24245316707898754,0.7723153005772737,73.0,0.009747622996468714,0.5219672043951109,0.07894360241982698,0.04384582163679551,0.0700831251791491,0.059473096127658095,0.016247597801400334,0.010761018213684411,0.7,0.0,0.0,0.0,1.0,0.0
0.009752727893646791,0.009627368628981812,0.012526280556100514,0.009571534271838645,0.0008174830386386539,0.00014746132547137567,0.0006092066477827715,0.0008228218880880689,0.00014619206360432058,0.6606584250784135,0.010032994351416424,0.008414452389931059,0.0016529654086993517,0.5360562214890219,0.24245316707898754,0.7723153005772737,79.0,0.009578333064295407,0.7097010003541353,0.07894360241982698,0.04384582163679551,0.0700831251791491,0.059473096127658095,0.016247597801400334,0.010761018213684411,0.7,0.0,1.0,0.0,0.0,0.0
0.00962519745121717,0.00928742422033364,0.011072783250762969,0.009573379658362625,0.0018070251128220818,0.0003203032049676821,0.0008331014235450583,0.0016124548659332168,0.00028061034220842505,0.6559984259453879,0.009989633497338866,0.008382594729224178,0.0015766141559814624,0.5324477492051916,0.24245316707898754,0.7723153005772737,84.0,0.009573768160788722,0.6223435447303961,0.07894360241982698,0.04384582163679551,0.0700831251791491,0.059473096127658095,0.016247597801400334,0.010761018213684411,0.7,0.0,1.0,0.0,0.0,0.0
0.009586540089383977,0.010379874237500173,0.012888215921078194,0.011552993770557855,0.0006472844676787552,0.00012084567574619371,0.00047111192399981175,0.0006318769782013337,0.00011580305913812234,0.6602621439993206,0.01161335659544142,0.009741627767337908,0.0012191361002663614,0.5764285901360208,0.24245316707898754,0.7723153005772737,84.0,0.011546874857346772,0.659869789533026,0.07894360241982698,0.04384582163679551,0.0700831251791491,0.059473096127658095,0.016247597801400334,0.010761018213684411,0.7,0.0,1.0,0.0,0.0,0.0
0.011563019124418518,0.010629329846724014,0.013882708942798506,0.011552702393738273,0.0006559770379811734,0.00012363934107113454,0.0005034347613457757,0.0006292328956092571,0.00011636383173107,0.66001305591117,0.01209634852177863,0.010148245341563038,0.001094927968074942,0.5920127249932657,0.24245316707898754,0.7729138852848447,84.0,0.011557267297244957,0.6658806664763525,0.07894360241982698,0.04384582163679551,0.0700831251791491,0.059473096127658095,0.016247597801400334,0.010761018213684411,0.7,0.0,1.0,0.0,0.0,0.0
0.01177194371060749,0.012088344158440057,0.015052999141793692,0.011567465485930097,0.0005623427963802384,0.00011036307302476274,0.00039628324160742774,0.0006227360392833942,0.00011901887351647129,0.6619362147506633,0.01244312983654709,0.010441685333839604,0.0012788978320422589,0.5934029508910493,0.24245316707898754,0.7729138852848447,91.0,0.01156814536517577,0.593390862254126,0.07894360241982698,0.04384582163679551,0.0700831251791491,0.059473096127658095,0.016247597801400334,0.010761018213684411,0.7,0.0,1.0,0.0,0.0,0.0
0.011577685610943175,0.011201328172399033,0.01330478303926004,0.010887586240254179,0.0011232623851717034,0.0002089720687805223,0.0006718157209346082,0.0011649918811385527,0.0002124507492100252,0.6613512157463212,0.0118197760621624,0.009925994636128869,0.0013517783366185992,0.5583731098005889,0.24245316707898754,0.7729138852848447,92.0,0.010884769597664951,0.6166306023006123,0.07894360241982698,0.04384582163679551,0.0700831251791491,0.059473096127658095,0.016247597801400334,0.010761018213684411,0.7,0.0,1.0,0.0,0.0,0.0
0.010945375496535834,0.010314029996754816,0.012926263034916813,0.009902635464482824,0.0008420462663804234,0.0001545177791454452,0.0005816139817557292,0.0006317757931502671,0.00011341364314749775,0.6559661175034257,0.010969914864241866,0.009219837302235554,0.0007373053824567509,0.525627097826704,0.24245316707898754,0.7729138852848447,91.0,0.009899527445074021,0.5788017269369308,0.07894360241982698,0.04384582163679551,0.0700831251791491,0.059473096127658095,0.016247597801400334,0.010761018213684411,0.7,0.0,1.0,0.0,0.0,0.0
